Team A,Team B,Score A,Score B,Date,Competition,SourceURL
AZEV B2014 (WHITE),PSC 2014B,4,1,9/27/2025,Arizona Athletic Grounds Tournament Series,
AZEV B2014 (WHITE),PRFC West Valley 14B Predator,7,2,9/26/2025,Arizona Athletic Grounds Tournament Series,
BRAZAS FC 2014 Boys Black,AZEV B2014 (WHITE),7,0,9/24/2025,Arizona Athletic Grounds Tournament Series,
AZEV B2014 (WHITE),Excel Soccer Academy 14B Black,0,4,9/20/2025,OPEN League: Season 1,
AZEV B2014 (WHITE),14B Rueda,5,2,9/6/2025,OPEN League: Season 1,
AZEV B2014 (WHITE),AZSC 2015B White,2,5,7/28/2025,Indoor Soccer League,
AZEV B2014 (WHITE),Schneider Futsal Academy 2015,5,7,7/21/2025,Indoor Soccer League,
AZSC 2014B Azanger- Indoor Only,AZEV B2014 (WHITE),8,3,7/14/2025,Indoor Soccer League,
AZEV B2014 (WHITE),PRFC Southeast Valley 14B Predator,5,2,7/14/2025,Indoor Soccer League,
AZSC 2015B Navy,AZEV B2014 (WHITE),10,4,7/7/2025,Indoor Soccer League,
AZEV B2014 (WHITE),AZSC 2015B White,8,1,7/7/2025,Indoor Soccer League,
AZEV B2014 (WHITE),El Paso Football Club U11 BLUE,3,5,4/13/2025,Rivalries Cup,
AZ Arsenal 14 Boys Teal 2 AP,AZEV B2014 (WHITE),0,7,4/12/2025,Rivalries Cup,
LAFC 14 BOYS,AZEV B2014 (WHITE),6,7,4/12/2025,Rivalries Cup,
AZEV B2014 (WHITE),Tuzos 2014 Nava,8,3,2/15/2025,Futsal B and G ,
PRFC North Valley 14B Copa,AZEV B2014 (WHITE),1,6,2/1/2025,Futsal B and G ,
AZEV B2014 (WHITE),NOS Santos 14 Boys White,3,1,1/25/2025,Futsal B and G ,
VSC 2014 Boys White,AZEV B2014 (WHITE),1,1,1/18/2025,Fort Lowell Shootout,
AZEV B2014 (WHITE),PSG 14B Blue,1,6,1/11/2025,Futsal B and G ,
AZEV B2014 (WHITE),Tuzos 2014 Nava,9,2,12/17/2024,OPEN League: Season 1,
AZEV B2014 (WHITE),FC Deportivo AZ 2014B (Gallegos),2,2,11/10/2024,Kick for the Cure,
PRFC West Valley 14B Predator,AZEV B2014 (WHITE),2,3,11/9/2024,Kick for the Cure,
AZEV B2014 (WHITE),Madison FC 14 Blue Boys,2,4,11/2/2024,OPEN League: Season 1,
PRFC Desert Foothills 14B Predator,AZEV B2014 (WHITE),0,9,11/2/2024,OPEN League: Season 1,
AZEV B2014 (WHITE),PRFC Southeast Valley 14B Predator,2,1,10/26/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal 2 SC,AZEV B2014 (WHITE),4,4,10/19/2024,OPEN League: Season 1,
State 48 FC 14 White,AZEV B2014 (WHITE),2,3,9/28/2024,Arizona Athletic Grounds Tournament Series,
AZEV B2014 (WHITE),2014 Rush Boys,6,2,9/21/2024,OPEN League: Season 1,
NOS Santos 14 Boys White,AZEV B2014 (WHITE),2,2,9/14/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal 2 AP,AZEV B2014 (WHITE),1,6,9/1/2024,Phoenix Rising Cup,
Scottsdale 14 Sandsharks,AZEV B2014 (WHITE),4,0,9/1/2024,Phoenix Rising Cup,
AZEV B2014 (WHITE),PRFC Scottsdale 14B Copa,9,1,8/31/2024,Phoenix Rising Cup,
Scottsdale 14 Sandsharks,AZEV B2014 (WHITE),6,0,8/30/2024,Phoenix Rising Cup,
Phoenix Premier FC 14B X-Factor,14B Geoff,8,1,9/21/2025,Tournaments,
14B Geoff,Tuzos Nogales 2014,3,1,9/20/2025,Tournaments,
14B NL #2,14B Geoff,6,1,9/19/2025,Tournaments,
14B Geoff,VSC 2014 Boys White,4,1,4/6/2025,CDO Challenge Cup,
Pima Surf Academy Boys 15,14B Geoff,3,0,4/5/2025,CDO Challenge Cup,
14B Geoff,PRFC Scottsdale 14B Copa,1,2,3/30/2025,Southwest Cup,
14B OMolina,14B Geoff,3,0,3/29/2025,Southwest Cup,
14B Geoff,Santos 15B,4,3,3/22/2025,Pima Cup,
Milan,14B Geoff,2,2,3/15/2025,Pima Cup,
Scottsdale 14 Sandsharks Black,14B Geoff,4,0,3/8/2025,Ostrich Festival,
14B Geoff,14B Hinds,0,6,3/1/2025,PCJSL League Play 2024/25,
14B Geoff,Pima Surf Academy Boys 15,1,1,2/15/2025,Jacobs Classic,
14B Geoff,CDO 14B Elite,1,2,2/1/2025,PCJSL League Play 2024/25,
CDO 14B Elite,14B Geoff,8,1,1/25/2025,PCJSL League Play 2024/25,
CAC 14/15B (Conroy),14B Geoff,4,3,1/18/2025,Fort Lowell Shootout,
14B Geoff,14B Hinds,1,8,1/11/2025,PCJSL League Play 2024/25,
14B Geoff,VSC 2014 Boys White,6,3,12/7/2024,PCJSL League Play 2024/25,
VSC 2014 Boys White,14B Geoff,0,1,11/16/2024,PCJSL League Play 2024/25,
14B Geoff,Milan,1,4,11/9/2024,Arizona Select Clubs Showcase,
CAC 14/15B (Conroy),14B Geoff,3,5,11/2/2024,PCJSL League Play 2024/25,
CDO 14B Elite,14B Geoff,2,2,11/2/2024,PCJSL League Play 2024/25,
14B Geoff,CAC 14/15B (Conroy),1,3,10/20/2024,CDO Southwest Showdown,
14B Blue #1,14B Geoff,2,0,10/19/2024,CDO Southwest Showdown,
14B Geoff,Eagles F.C.,0,4,10/19/2024,CDO Southwest Showdown,
14B Geoff,AZ Arsenal 14 Boys Teal 2 SC,4,4,9/21/2024,Tournaments,
CDO 14B Elite,14B Geoff,1,1,9/20/2024,Tournaments,
14B NL #2,AZ Arsenal 14 Boys Teal MC,2,3,9/21/2025,Tournaments,
Tuzos Nogales 2014,14B NL #2,0,2,9/20/2025,Tournaments,
14B NL #2,14B Geoff,6,1,9/19/2025,Tournaments,
Milan,14B NL #2,1,0,2/15/2025,Jacobs Classic,
VSC 2014 Boys Green,14B NL #2,4,2,2/1/2025,PCJSL League Play 2024/25,
14B NL #2,CDO 14B Premier,2,1,1/25/2025,PCJSL League Play 2024/25,
Deportivo Mexico 14B,14B NL #2,0,4,11/23/2024,PCJSL League Play 2024/25,
VSC 2014 Boys Green,14B NL #2,2,4,11/2/2024,PCJSL League Play 2024/25,
14B NL #2,14B Blue #1,3,0,10/26/2024,PCJSL League Play 2024/25,
FC Sonora 14' B Dynamo,14B NL #2,0,3,10/12/2024,PCJSL League Play 2024/25,
AZ Arsenal 14 Boys Teal 2 SC,14B NL #2,1,0,9/22/2024,Tournaments,
CAC 14/15B (Conroy),14B NL #2,0,3,9/21/2024,Tournaments,
14B Blue #1,Eagles F.C.,1,1,9/21/2025,Tournaments,
14B Blue #1,AZ Arsenal 14 Boys Teal SC,0,3,9/20/2025,Tournaments,
14B Hinds,14B Blue #1,2,1,9/19/2025,Tournaments,
14B Blue #1,FC Sonora 14' B Dynamo,5,1,4/6/2025,CDO Challenge Cup,
14B Blue #1,CDO 14B Elite,1,4,4/3/2025,CDO Challenge Cup,
14B Hinds,14B Blue #1,6,2,3/15/2025,Pima Cup,
14B Blue #1,Eagles F.C.,2,3,3/15/2025,Pima Cup,
Eagles F.C.,14B Blue #1,3,2,3/8/2025,PCJSL League Play 2024/25,
14B Blue #1,Deportivo Mexico 14B,2,0,2/8/2025,PCJSL League Play 2024/25,
14B Blue #1,VSC 2014 Boys Green,4,3,11/16/2024,PCJSL League Play 2024/25,
14B Blue #1,FC Sonora 14' B Dynamo,5,0,11/2/2024,PCJSL League Play 2024/25,
Eagles F.C.,14B Blue #1,2,0,10/20/2024,CDO Southwest Showdown,
CAC 14/15B (Conroy),14B Blue #1,3,0,10/19/2024,CDO Southwest Showdown,
14B Blue #1,Deportivo Mexico 14B,1,5,9/28/2024,PCJSL League Play 2024/25,
14B Hinds,14B Blue #1,0,1,9/22/2024,Tournaments,
14B Blue #1,VSC 2014 Boys White,5,1,9/22/2024,Tournaments,
14B Blue #1,14B Hinds,0,2,9/21/2024,Tournaments,
NOS Santos 14 Boys White,CCV Stars 14 Boys North Navy,3,3,10/4/2025,OPEN League: Season 1,
Monsters 2014,CCV Stars 14 Boys North Navy,10,0,9/20/2025,OPEN League: Season 1,
Kingman SC B14 McGill,CCV Stars 14 Boys North Navy,3,1,9/7/2025,Flagstaff Soccer United Cup,
CCV Stars 14 Boys North Navy,PRFC North Valley 14B Predator,2,5,9/7/2025,Flagstaff Soccer United Cup,
CCV Stars 14 Boys North Navy,FSC United 14 Boys,4,0,9/6/2025,Flagstaff Soccer United Cup,
CCV Stars 14 Boys North Navy,PRFC Scottsdale 14B Copa,5,1,4/26/2025,Arizona Presidents Cup ,
CCV Stars 14 Boys North Navy,AZSC 14B Azanger,0,4,4/13/2025,Arizona Presidents Cup ,
Phoenix Premier FC 14B Black,CCV Stars 14 Boys North Navy,4,2,4/12/2025,Arizona Presidents Cup ,
Playmaker Futbol Academy 14B White,CCV Stars 14 Boys North Navy,0,2,3/16/2025,INFERNO CUP,
CCV Stars 14 Boys North Navy,AZ Inferno 14 Boys Black,1,7,3/15/2025,INFERNO CUP,
CCV Stars 14 Boys North Navy,AZ Arsenal 14 Boys Teal 2 SC,0,2,3/15/2025,INFERNO CUP,
Next Level Soccer Southeast 2015 Boys Blue,CCV Stars 14 Boys North Navy,6,2,2/22/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
CCV Stars 14 Boys North Navy,PRFC Scottsdale 14B Predator,3,4,2/22/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
CCV Stars 14 Boys North Navy,2014 Rush Boys,2,1,2/18/2025,Futsal B and G ,
CCV Stars 14 Boys North Navy,PRFC Desert Foothills 14B Predator,7,1,2/8/2025,Futsal B and G ,
CCV Stars 14 Boys North Navy,Kingman SC B14 McGill,5,2,1/11/2025,CCV Stars Champions Cup,
CCV Stars 14 Boys North Navy,Phoenix Premier FC 14B SW,0,5,12/8/2024,Salvation Army Christmas Angel,
CCV Stars 14 Boys North Navy,NOS Santos 14 Boys White,2,0,12/7/2024,Salvation Army Christmas Angel,
14 Boys Navy,CCV Stars 14 Boys North Navy,0,2,12/6/2024,Salvation Army Christmas Angel,
CCV Stars 14 Boys North Navy,PSG 14B Blue,0,6,11/17/2024,OPEN League: Season 1,
Hustle Hard 2014- Boys,CCV Stars 14 Boys North Navy,0,5,11/8/2024,Kick for the Cure,
CCV Stars 14 Boys North Navy,2014 Rush Boys,2,4,10/13/2024,Arsenal Challenge,
CCV Stars 14 Boys North Navy,Legends FC AZ 14B Black,2,6,10/12/2024,Arsenal Challenge,
FSC United 14 Boys,CCV Stars 14 Boys North Navy,2,3,9/21/2024,OPEN League: Season 1,
CCV Stars 14 Boys North Navy,PRFC West Valley 14B Predator,6,0,9/14/2024,OPEN League: Season 1,
CCV Stars 14 Boys North Navy,FSC United 14 Boys,2,3,9/7/2024,Flagstaff Soccer United Cup,
CCV Stars 14 Boys North Navy,Amore 2014 Boys,1,3,9/7/2024,Flagstaff Soccer United Cup,
14 Boys Navy,2014 Boys Yellow,2,6,9/20/2025,OPEN League: Season 1,
14 Boys Navy,Havasu Lions FC 14B Castillo,5,1,9/6/2025,OPEN League: Season 1,
14 Boys Navy,AZ Arsenal 14 Boys Teal 2 SC,2,4,4/5/2025,Brazas Ginga Champions ,
CCV STARS 14 Boys Navy LAV,14 Boys Navy,1,5,3/23/2025,TFC Spring Cup,
PRFC Southeast Valley 14B Predator-Central,14 Boys Navy,0,0,3/22/2025,TFC Spring Cup,
14 Boys Navy,Real Arizona 2014,0,8,3/22/2025,TFC Spring Cup,
14 Boys Navy,Monsters 2014,1,4,3/1/2025,Futsal B and G ,
Phoenix Premier FC 14B White,14 Boys Navy,1,4,2/22/2025,Futsal B and G ,
14 Boys Navy,Phoenix United 2015 Academy,0,4,2/15/2025,Futsal B and G ,
Scottsdale 14 Sandsharks Black,14 Boys Navy,0,0,2/8/2025,Futsal B and G ,
14 Boys Navy,PRFC West Valley 14B Predator,1,2,2/1/2025,Futsal B and G ,
Hustle Hard 2014- Boys,14 Boys Navy,1,5,1/25/2025,Futsal B and G ,
14 Boys Navy,FSC United 14 Boys,6,4,1/18/2025,Futsal B and G ,
15B NMarkette,14 Boys Navy,2,1,1/11/2025,CCV Stars Champions Cup,
Legends FC AZ 14B Black,14 Boys Navy,4,0,1/11/2025,CCV Stars Champions Cup,
PRFC North Valley 14B Copa,14 Boys Navy,2,5,12/7/2024,Salvation Army Christmas Angel,
14 Boys Navy,CCV STARS 14 Boys White PEO,0,2,12/6/2024,Salvation Army Christmas Angel,
Phoenix United 2015 Academy,14 Boys Navy,1,2,11/23/2024,OPEN League: Season 1,
14 Boys Navy,Select 14/15B Red,2,0,11/10/2024,Kick for the Cure,
14 Boys Navy,Phoenix United 2015 Academy,0,3,11/10/2024,Kick for the Cure,
14 Boys Navy,14B Bratcher,5,1,11/9/2024,Kick for the Cure,
AZSC 14B Azanger,14 Boys Navy,2,3,11/9/2024,Kick for the Cure,
14 Boys Navy,Synergy FC 14 B,4,1,11/2/2024,OPEN League: Season 1,
East Valley NSFC 14 Boys Tiggs,14 Boys Navy,0,7,9/28/2024,OPEN League: Season 1,
14 Boys Navy,2014 Boys Blue,3,1,9/21/2024,OPEN League: Season 1,
Phoenix United 2015 Academy,14 Boys Navy,1,3,9/14/2024,OPEN League: Season 1,
PRFC West Valley 14B Predator,Phoenix Premier FC 14B White,1,2,4/19/2025,East Valley Spring Invitational,
Amore 2014 Boys,Phoenix Premier FC 14B White,5,0,4/18/2025,East Valley Spring Invitational,
Phoenix Premier FC 14B White,NOS Santos 14 Boys White,1,1,4/14/2025,East Valley Spring Invitational,
2014 Rush Boys,Phoenix Premier FC 14B White,2,1,3/22/2025,Copper State Challenge,
AZSC 15B White,Phoenix Premier FC 14B White,6,1,3/21/2025,Copper State Challenge,
PRFC West Valley 14B Predator,Phoenix Premier FC 14B White,0,3,3/15/2025,Futsal B and G ,
Phoenix Premier FC 14B White,Hustle Hard 2014- Boys,0,0,3/1/2025,Futsal B and G ,
Phoenix Premier FC 14B White,14 Boys Navy,1,4,2/22/2025,Futsal B and G ,
Monsters 2014,Phoenix Premier FC 14B White,5,2,2/15/2025,Futsal B and G ,
BRAZAS FC 2015 Boys Black,Phoenix Premier FC 14B White,7,0,2/8/2025,Desert Classic,
Phoenix United 2015 Academy,Phoenix Premier FC 14B White,4,3,2/8/2025,Futsal B and G ,
Phoenix Premier FC 14B White,Scottsdale 14 Sandsharks Black,4,3,2/1/2025,Futsal B and G ,
2014 Rush Boys,Phoenix Premier FC 14B White,3,1,1/26/2025,AZ Soccer Clash,
Phoenix Premier FC 14B White,BRAZAS FC 2015 Boys Black,0,10,1/25/2025,AZ Soccer Clash,
Next Level Soccer Southeast 2015 Boys Blue,Phoenix Premier FC 14B White,7,0,1/24/2025,AZ Soccer Clash,
Phoenix Premier FC 14B White,FSC United 14 Boys,5,3,1/18/2025,Futsal B and G ,
AZSC 14B Azanger,Phoenix Premier FC 14B White,7,1,12/14/2024,Holiday Classic,
Phoenix Premier FC 14B White,PRFC Scottsdale 14B Copa,2,2,11/16/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal 2 AP,Phoenix Premier FC 14B White,2,4,11/2/2024,2025 Rush Cup ,
Scottsdale 14 Sandsharks Black,Phoenix Premier FC 14B White,4,0,10/26/2024,OPEN League: Season 1,
Phoenix Premier FC 14B White,Hustle Hard 2014- Boys,2,3,10/19/2024,OPEN League: Season 1,
Phoenix Premier FC 14B SW,Phoenix Premier FC 14B White,10,0,10/12/2024,OPEN League: Season 1,
Monsters 2014,Phoenix Premier FC 14B White,6,6,9/28/2024,OPEN League: Season 1,
Phoenix Premier FC 14B White,RSL-AZ Yuma 14 Boys Quinonez,0,6,9/14/2024,Cactus Kick Off,
Monsters 2014,CCV Stars 14 Boys North Navy,10,0,9/20/2025,OPEN League: Season 1,
PRFC Desert Foothills 14B Predator,Monsters 2014,0,3,9/13/2025,OPEN League: Season 1,
14 Boys Navy,Monsters 2014,1,4,3/1/2025,Futsal B and G ,
Monsters 2014,Phoenix Premier FC 14B White,5,2,2/15/2025,Futsal B and G ,
Hustle Hard 2014- Boys,Monsters 2014,1,5,2/8/2025,Futsal B and G ,
Monsters 2014,Phoenix United 2015 Academy,3,5,2/1/2025,Futsal B and G ,
PRFC West Valley 14B Predator,Monsters 2014,2,8,1/25/2025,Futsal B and G ,
Monsters 2014,Hustle Hard 2014- Boys,8,0,11/9/2024,OPEN League: Season 1,
Monsters 2014,Phoenix Premier FC 14B White,6,6,9/28/2024,OPEN League: Season 1,
Phoenix Premier FC 14B SW,Monsters 2014,10,2,9/21/2024,OPEN League: Season 1,
Phoenix Premier FC 14B SW White,AZ Arsenal 14 Boys Select,5,7,10/4/2025,OPEN League: Season 1,
AZ Arsenal 14 Boys Select,State 48 FC Casa Grande 14/15 Black,6,0,9/13/2025,OPEN League: Season 1,
Verde Valley United FC,AZ Arsenal 14 Boys Select,0,1,4/27/2025,Schools Out,
Next Level Soccer Southeast 2015 Boys Blue,AZ Arsenal 14 Boys Select,2,2,4/26/2025,Schools Out,
AZ Arsenal 14 Boys Select,Real Arizona 2014,1,6,4/26/2025,Schools Out,
14B Bratcher,AZ Arsenal 14 Boys Select,1,3,4/19/2025,East Valley Spring Invitational,
NOS Santos 15 Boys Blue,AZ Arsenal 14 Boys Select,3,2,4/19/2025,East Valley Spring Invitational,
AZ Arsenal 14 Boys Select,East Valley NSFC 14 Boys Tiggs,5,0,4/16/2025,East Valley Spring Invitational,
AZ Arsenal 14 Boys Select,Playmaker Futbol Academy 14B White,4,3,4/13/2025,Rivalries Cup,
Hustle Hard 2014- Boys,AZ Arsenal 14 Boys Select,1,5,4/12/2025,Rivalries Cup,
AZ Arsenal 14 Boys Select,2014 Rush Boys,1,6,4/12/2025,Rivalries Cup,
AZ Arsenal 14 Boys Teal 2 PJ,AZ Arsenal 14 Boys Select,0,3,4/10/2025,Rivalries Cup,
AZ Arsenal 14 Boys Select,14 Cityzens,0,3,4/4/2025,Brazas Ginga Champions ,
14B Bratcher,AZ Arsenal 14 Boys Select,0,1,3/1/2025,Futsal B and G ,
AZ Arsenal 14 Boys Select,AZ Arsenal 14 Boys Teal 2 PJ,1,4,2/19/2025,Futsal B and G ,
AZ Arsenal 14 Boys Select,Select 14/15B Red,2,0,2/15/2025,Futsal B and G ,
CCV STARS 14 Boys Navy LAV,AZ Arsenal 14 Boys Select,1,3,2/8/2025,Futsal B and G ,
ASA 014B Magic,AZ Arsenal 14 Boys Select,0,8,1/25/2025,Futsal B and G ,
AZ Arsenal 14 Boys Select,Next Level Soccer Southeast 2014 Boys Green,5,3,1/5/2025,Inside Classic,
AZ Arsenal 14 Boys Select,AZ Arsenal 14 Boys Teal 2 AP,3,1,1/4/2025,Inside Classic,
AZ Arsenal 14 Boys Teal 2 PJ,AZ Arsenal 14 Boys Select,3,6,1/3/2025,Inside Classic,
2014 Boys Blue,AZ Arsenal 14 Boys Select,1,0,12/13/2024,TFC Winter Festival,
Real Arizona 2014,AZ Arsenal 14 Boys Select,3,1,12/8/2024,Salvation Army Christmas Angel,
Playmaker Futbol Academy 14B White,AZ Arsenal 14 Boys Select,7,1,12/7/2024,Salvation Army Christmas Angel,
AZ Arsenal 14 Boys Select,Phoenix Valley Soccer Club boys 2014,6,2,12/7/2024,Salvation Army Christmas Angel,
AZ Arsenal 14 Boys Select,14B Bratcher,9,2,11/23/2024,OPEN League: Season 1,
Real Arizona 2014,AZ Arsenal 14 Boys Select,4,2,10/19/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal 2 AP,AZ Arsenal 14 Boys Select,0,0,10/13/2024,Arsenal Challenge,
CCV STARS 14 Boys Navy PEO,AZ Arsenal 14 Boys Select,9,1,10/12/2024,Arsenal Challenge,
AZ Arsenal 14 Boys Select,2014 Tuzos Academy FV,0,4,9/28/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Select,ASA 014B Magic,5,0,9/7/2024,OPEN League: Season 1,
Select 14B,CCV Stars 14 Boys South Orange,3,2,10/4/2025,OPEN League: Season 1,
Select 14B,PRFC West Valley 14B Predator,3,2,9/20/2025,OPEN League: Season 1,
Select 14B,2014 Rush Boys,4,0,9/13/2025,OPEN League: Season 1,
AZ Inferno 14 Boys Black,Select 14B,10,4,9/6/2025,OPEN League: Season 1,
Kingman SC B14 McGill,Select 14B,5,4,4/6/2025,Yavapai,
Select 14B,Select 14/15B Red,4,3,4/5/2025,Yavapai,
Tuzos Academy Mesa 2014,Select 14B,7,0,3/1/2025,Futsal B and G ,
LAFC 14 BOYS,Select 14B,2,2,3/1/2025,Futsal B and G ,
Select 14B,2014 Boys Blue,2,2,2/22/2025,Futsal B and G ,
Select 14B,PRFC Scottsdale 14B Copa,2,1,2/15/2025,Futsal B and G ,
Select 14B,Tuzos Academy Mesa 2014,3,3,2/9/2025,Desert Classic,
Phoenix United FC 2014 Premier,Select 14B,6,1,2/8/2025,Desert Classic,
AZSC 14B Azanger,Select 14B,7,3,2/1/2025,Futsal B and G ,
Select 14B,Phoenix Valley Soccer Club boys 2014,4,2,1/25/2025,Futsal B and G ,
State 48 FC 14 White,Select 14B,1,1,1/11/2025,CCV Stars Champions Cup,
Select 14B,Select 14/15B Red,3,2,11/23/2024,OPEN League: Season 1,
Phoenix Valley Soccer Club boys 2014,Select 14B,2,3,11/16/2024,OPEN League: Season 1,
Select 14B,Real Arizona 2014,3,5,11/10/2024,Kick for the Cure,
Phoenix United 2015 Academy,Select 14B,8,0,11/9/2024,Kick for the Cure,
Select 14B,2014 Boys Blue,2,5,11/9/2024,Kick for the Cure,
AZ Inferno 14 Boys Black,Select 14B,1,1,11/9/2024,OPEN League: Season 1,
Select 14B,AZSC 14B Azanger,0,4,10/26/2024,OPEN League: Season 1,
CCV STARS 14 Boys Navy LAV,Select 14B,2,5,10/19/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal 2 AP,Select 14B,3,0,9/7/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal CB,State 48 FC Avondale 14 Black,2,4,9/6/2025,OPEN League: Season 1,
CAC 14/15B (Conroy),AZ Arsenal 14 Boys Teal CB,0,8,8/30/2025,Phoenix Rising Cup,
AZ Arsenal 14 Boys Teal CB,Amore 2014 Boys,1,5,8/30/2025,Phoenix Rising Cup,
AZ Arsenal 14 Boys Teal CB,PRFC Southeast Valley 14B Predator,2,0,8/29/2025,Phoenix Rising Cup,
AZ Arsenal Pre-ECNL B15,AZ Arsenal 14 Boys Teal CB,10,1,7/20/2025,Inside Classic,
AZ Arsenal 14 Boys Teal CB,CAC 14/15B (Conroy),5,4,7/19/2025,Inside Classic,
REAL AZ,AZ Arsenal 14 Boys Teal CB,8,1,7/19/2025,Inside Classic,
AZ Arsenal 14 Boys Teal CB,LAFC 14 BOYS,1,6,4/13/2025,Rivalries Cup,
El Paso Football Club U11 BLUE,AZ Arsenal 14 Boys Teal CB,6,2,4/12/2025,Rivalries Cup,
AZ Arsenal 14 Boys Teal CB,AZEV B2014 (WHITE),0,7,4/12/2025,Rivalries Cup,
AZ Inferno 14 Boys Black,AZ Arsenal 14 Boys Teal CB,3,0,3/1/2025,Futsal B and G ,
PRFC West Valley 15B Predator,AZ Arsenal 14 Boys Teal CB,9,0,2/22/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
AZ Arsenal 14 Boys Teal CB,Synergy FC 14 B,1,1,2/22/2025,Futsal B and G ,
AZ Arsenal 14 Boys Teal CB,Legends FC AZ 14B Black,1,9,2/21/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
Playmaker Futbol Academy 14B White,AZ Arsenal 14 Boys Teal CB,0,18,2/15/2025,Futsal B and G ,
East Valley NSFC 14 Boys Tiggs,AZ Arsenal 14 Boys Teal CB,1,4,2/8/2025,Futsal B and G ,
AZ Arsenal 14 Boys Teal CB,Real Arizona 2014,2,4,2/1/2025,Futsal B and G ,
2014 Tuzos Academy FV,AZ Arsenal 14 Boys Teal CB,6,0,1/25/2025,Futsal B and G ,
CCV STARS 14 Boys Navy LAV,AZ Arsenal 14 Boys Teal CB,2,2,1/12/2025,CCV Stars Champions Cup,
2014 Boys Blue,AZ Arsenal 14 Boys Teal CB,1,3,1/12/2025,CCV Stars Champions Cup,
AZ Arsenal 14 Boys Teal CB,Amore 2014 Boys,0,4,1/11/2025,CCV Stars Champions Cup,
AZ Arsenal 14 Boys AYDP,AZ Arsenal 14 Boys Teal CB,3,1,1/4/2025,Inside Classic,
AZ Arsenal 14 Boys Teal CB,AZ Arsenal 14 Boys Teal 2 PJ,3,3,1/4/2025,Inside Classic,
Next Level Soccer Southeast 2014 Boys Green,AZ Arsenal 14 Boys Teal CB,1,1,1/3/2025,Inside Classic,
AZ Arsenal 14 Boys Teal CB,AZ Inferno 14 Boys Black,0,4,12/14/2024,Holiday Classic,
AZ Arsenal 14 Boys Teal CB,AZ Inferno 14 Boys Black,0,7,11/23/2024,OPEN League: Season 1,
AZSC 14B Azanger,AZ Arsenal 14 Boys Teal CB,2,2,11/17/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal CB,Phoenix Premier FC 14B White,2,4,11/2/2024,2025 Rush Cup ,
AZ Arsenal 14 Boys Teal CB,Phoenix Valley Soccer Club boys 2014,1,1,10/19/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal CB,AZ Arsenal 14 Boys AYDP,0,0,10/13/2024,Arsenal Challenge,
VSC 2014 Boys Green,AZ Arsenal 14 Boys Teal CB,8,0,10/12/2024,Arsenal Challenge,
AZ Arsenal 14 Boys Teal CB,Amore 2014 Boys,4,2,10/12/2024,Arsenal Challenge,
CCV STARS 14 Boys Navy LAV,AZ Arsenal 14 Boys Teal CB,2,4,9/20/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal CB,Select 14/15B Red,4,2,9/14/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal CB,Select 14B,3,0,9/7/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal CB,AZEV B2014 (WHITE),1,6,9/1/2024,Phoenix Rising Cup,
AZ Arsenal 14 Boys Teal CB,PRFC North Valley 14B Copa,3,0,8/31/2024,Phoenix Rising Cup,
PRFC West Valley 14B Predator,AZ Arsenal 14 Boys Teal CB,0,2,8/30/2024,Phoenix Rising Cup,
2014 Boys Yellow,Scottsdale 14 Sandsharks Black,3,1,9/13/2025,OPEN League: Season 1,
ESC - Boys Chandler 15/16,Scottsdale 14 Sandsharks Black,0,3,4/27/2025,Schools Out,
Scottsdale 14 Sandsharks Black,AZ Inferno 14 Boys Black,2,1,4/26/2025,Schools Out,
Phoenix Premier FC 14B SW,Scottsdale 14 Sandsharks Black,3,0,4/26/2025,Schools Out,
Synergy FC 14 B,Scottsdale 14 Sandsharks Black,0,0,3/22/2025,Tournaments Powered by Rated Sports ,
Scottsdale 14 Sandsharks Black,Tuzos Royals 14 Pre-Academy,0,3,3/21/2025,Tournaments Powered by Rated Sports ,
Scottsdale 14 Sandsharks Black,Hustle Hard 2014- Boys,0,0,2/22/2025,Futsal B and G ,
Scottsdale 14 Sandsharks Black,14 Boys Navy,0,0,2/8/2025,Futsal B and G ,
Scottsdale 14 Sandsharks Black,Phoenix United 2015 Academy,1,5,2/4/2025,Futsal B and G ,
Phoenix Premier FC 14B White,Scottsdale 14 Sandsharks Black,4,3,2/1/2025,Futsal B and G ,
PRFC West Valley 14B Predator,Scottsdale 14 Sandsharks Black,2,2,1/11/2025,Futsal B and G ,
Scottsdale 14 Sandsharks Black,Phoenix United 2015 Academy,2,1,12/8/2024,Salvation Army Christmas Angel,
