Team A,Team B,Score A,Score B,Date
casa grande soccer club 2013 boys blue,fc tucson youth soccer 2013 boys white,3,3,2025-05-08
casa grande soccer club 2013 boys blue,casa grande soccer club 2013 boys white,3,2,2024-12-12
casa grande soccer club 2013 boys blue,apache junction soccer club 2013 boys white,3,4,2025-07-15
casa grande soccer club 2013 boys blue,fc tucson youth soccer 2013 boys white,2,0,2025-02-03
casa grande soccer club 2013 boys blue,gilbert soccer club 2013 boys white,2,2,2025-05-02
casa grande soccer club 2013 boys blue,peoria soccer club 2013 boys white,1,1,2024-12-11
casa grande soccer club 2013 boys blue,goodyear soccer club 2013 boys blue,3,1,2025-01-08
casa grande soccer club 2013 boys blue,chandler soccer club 2013 boys gold,5,2,2024-11-08
casa grande soccer club 2013 boys blue,goodyear soccer club 2013 boys red,1,2,2025-07-10
casa grande soccer club 2013 boys blue,rsl-az south 2013 boys red,5,2,2024-11-03
casa grande soccer club 2013 boys blue,cave creek soccer club 2013 boys blue,0,3,2025-09-11
casa grande soccer club 2013 boys blue,buckeye soccer club 2013 boys blue,1,5,2025-09-12
casa grande soccer club 2013 boys blue,rsl-az south 2013 boys blue,0,0,2025-06-10
casa grande soccer club 2013 boys blue,fc elite arizona 2013 boys blue,4,4,2025-09-23
casa grande soccer club 2013 boys blue,rsl-az south 2013 boys red,5,2,2025-09-13
casa grande soccer club 2013 boys blue,cave creek soccer club 2013 boys blue,3,3,2025-06-14
casa grande soccer club 2013 boys blue,az soccer club 2013 boys blue,2,2,2025-07-21
casa grande soccer club 2013 boys blue,phoenix rising fc 2013 boys blue,0,1,2025-05-12
mesa soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,2,1,2024-10-15
mesa soccer club 2013 boys gold,chandler soccer club 2013 boys gold,4,3,2025-03-16
mesa soccer club 2013 boys gold,rsl-az south 2013 boys blue,2,2,2025-03-25
mesa soccer club 2013 boys gold,chandler soccer club 2013 boys red,3,3,2025-06-11
mesa soccer club 2013 boys gold,avondale soccer club 2013 boys gold,1,5,2024-11-12
mesa soccer club 2013 boys gold,scottsdale soccer club 2013 boys red,1,3,2025-04-04
mesa soccer club 2013 boys gold,surprise soccer club 2013 boys red,1,5,2025-07-15
mesa soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,5,5,2024-10-30
mesa soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,3,2,2025-03-25
mesa soccer club 2013 boys gold,az arsenal soccer club 2013 boys black,1,3,2025-10-02
mesa soccer club 2013 boys gold,buckeye soccer club 2013 boys gold,2,0,2025-09-07
mesa soccer club 2013 boys gold,chandler soccer club 2013 boys gold,3,5,2025-03-04
mesa soccer club 2013 boys gold,az soccer club 2013 boys black,3,2,2025-07-25
mesa soccer club 2013 boys gold,fc tucson youth soccer 2013 boys blue,3,5,2025-04-10
mesa soccer club 2013 boys gold,az arsenal soccer club 2013 boys black,2,0,2025-05-24
mesa soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,0,3,2025-08-12
mesa soccer club 2013 boys gold,az arsenal soccer club 2013 boys black,3,3,2025-06-16
mesa soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,3,2,2024-10-11
mesa soccer club 2013 boys gold,rsl-az west valley 2013 boys black,5,4,2025-07-19
mesa soccer club 2013 boys gold,goodyear soccer club 2013 boys red,4,3,2024-10-25
mesa soccer club 2013 boys gold,casa grande soccer club 2013 boys blue,3,5,2024-11-20
mesa soccer club 2013 boys gold,queen creek soccer club 2013 boys black,3,1,2024-10-24
mesa soccer club 2013 boys gold,chandler soccer club 2013 boys gold,2,5,2025-05-28
mesa soccer club 2013 boys gold,surprise soccer club 2013 boys gold,5,4,2025-04-08
mesa soccer club 2013 boys gold,fc elite arizona 2013 boys blue,0,0,2025-09-25
mesa soccer club 2013 boys gold,rsl-az south 2013 boys blue,5,1,2025-04-03
mesa soccer club 2013 boys gold,buckeye soccer club 2013 boys gold,4,1,2024-11-30
mesa soccer club 2013 boys gold,rsl-az south 2013 boys blue,4,1,2025-03-01
scottsdale soccer club 2013 boys blue,fc elite arizona 2013 boys blue,0,1,2025-05-31
scottsdale soccer club 2013 boys blue,casa grande soccer club 2013 boys blue,5,5,2025-03-02
scottsdale soccer club 2013 boys blue,scottsdale soccer club 2013 boys red,3,3,2025-03-13
scottsdale soccer club 2013 boys blue,rsl-az north 2013 boys red,3,2,2025-04-05
scottsdale soccer club 2013 boys blue,az arsenal soccer club 2013 boys red,0,4,2025-05-09
scottsdale soccer club 2013 boys blue,casa grande soccer club 2013 boys blue,0,4,2025-09-01
scottsdale soccer club 2013 boys blue,az arsenal soccer club 2013 boys white,3,3,2024-11-04
scottsdale soccer club 2013 boys blue,rsl-az west valley 2013 boys white,4,3,2025-08-19
scottsdale soccer club 2013 boys blue,az soccer club 2013 boys white,1,3,2025-01-28
scottsdale soccer club 2013 boys blue,apache junction soccer club 2013 boys black,0,4,2024-12-20
scottsdale soccer club 2013 boys blue,phoenix rising fc 2013 boys gold,0,1,2025-08-21
scottsdale soccer club 2013 boys blue,chandler soccer club 2013 boys white,1,1,2024-12-07
scottsdale soccer club 2013 boys blue,buckeye soccer club 2013 boys blue,4,2,2025-06-27
scottsdale soccer club 2013 boys blue,gilbert soccer club 2013 boys blue,5,0,2025-09-20
scottsdale soccer club 2013 boys blue,az soccer club 2013 boys gold,4,2,2024-10-24
scottsdale soccer club 2013 boys blue,az arsenal soccer club 2013 boys black,4,5,2025-01-09
scottsdale soccer club 2013 boys blue,fc elite arizona 2013 boys blue,3,1,2024-11-30
scottsdale soccer club 2013 boys blue,paradise valley soccer club 2013 boys gold,0,1,2025-05-10
scottsdale soccer club 2013 boys blue,phoenix rising fc 2013 boys gold,2,3,2025-05-30
scottsdale soccer club 2013 boys blue,surprise soccer club 2013 boys gold,3,0,2025-08-10
scottsdale soccer club 2013 boys blue,apache junction soccer club 2013 boys white,2,0,2025-04-27
scottsdale soccer club 2013 boys blue,fc tucson youth soccer 2013 boys white,3,0,2024-11-17
scottsdale soccer club 2013 boys blue,glendale soccer club 2013 boys blue,5,0,2025-06-18
scottsdale soccer club 2013 boys blue,gilbert soccer club 2013 boys gold,3,0,2025-05-16
scottsdale soccer club 2013 boys blue,maricopa soccer club 2013 boys red,2,0,2025-01-01
scottsdale soccer club 2013 boys blue,apache junction soccer club 2013 boys white,3,1,2024-10-28
scottsdale soccer club 2013 boys blue,gilbert soccer club 2013 boys blue,3,5,2024-10-22
scottsdale soccer club 2013 boys blue,chandler soccer club 2013 boys gold,4,3,2025-08-16
casa grande soccer club 2013 boys gold,cave creek soccer club 2013 boys gold,4,4,2025-04-16
casa grande soccer club 2013 boys gold,chandler soccer club 2013 boys red,5,3,2025-04-20
casa grande soccer club 2013 boys gold,cave creek soccer club 2013 boys white,1,1,2025-03-24
casa grande soccer club 2013 boys gold,phoenix rising fc 2013 boys gold,3,2,2025-10-08
casa grande soccer club 2013 boys gold,desert sc 2013 boys white,0,0,2024-10-20
casa grande soccer club 2013 boys gold,az arsenal soccer club 2013 boys white,4,4,2025-04-10
casa grande soccer club 2013 boys gold,rsl-az north 2013 boys red,2,3,2025-08-27
casa grande soccer club 2013 boys gold,fc elite arizona 2013 boys blue,3,2,2025-06-19
casa grande soccer club 2013 boys gold,fc elite arizona 2013 boys blue,0,3,2024-11-23
casa grande soccer club 2013 boys gold,chandler soccer club 2013 boys white,1,2,2025-03-13
casa grande soccer club 2013 boys gold,rsl-az north 2013 boys red,3,0,2025-04-16
casa grande soccer club 2013 boys gold,az soccer club 2013 boys blue,3,4,2025-03-15
casa grande soccer club 2013 boys gold,rsl-az west valley 2013 boys black,5,1,2024-12-27
casa grande soccer club 2013 boys gold,gilbert soccer club 2013 boys blue,2,0,2025-10-08
casa grande soccer club 2013 boys gold,az arsenal soccer club 2013 boys red,1,2,2024-12-30
casa grande soccer club 2013 boys gold,tempe soccer club 2013 boys white,0,3,2025-04-07
casa grande soccer club 2013 boys gold,queen creek soccer club 2013 boys black,1,1,2025-09-20
casa grande soccer club 2013 boys gold,gilbert soccer club 2013 boys black,5,1,2025-08-08
casa grande soccer club 2013 boys gold,fc elite arizona 2013 boys blue,2,3,2025-01-29
casa grande soccer club 2013 boys gold,peoria soccer club 2013 boys gold,3,5,2025-07-31
casa grande soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,4,4,2025-02-20
casa grande soccer club 2013 boys gold,rsl-az west valley 2013 boys black,3,0,2024-10-17
casa grande soccer club 2013 boys gold,mesa soccer club 2013 boys black,3,3,2025-05-20
casa grande soccer club 2013 boys gold,fc tucson youth soccer 2013 boys blue,0,5,2025-01-16
casa grande soccer club 2013 boys gold,glendale soccer club 2013 boys gold,2,5,2025-09-22
casa grande soccer club 2013 boys gold,cave creek soccer club 2013 boys gold,1,3,2025-04-10
casa grande soccer club 2013 boys gold,az soccer club 2013 boys black,3,1,2025-04-24
casa grande soccer club 2013 boys gold,chandler soccer club 2013 boys gold,2,0,2024-11-16
scottsdale soccer club 2013 boys blue,rsl-az west valley 2013 boys white,3,4,2025-08-18
scottsdale soccer club 2013 boys blue,maricopa soccer club 2013 boys red,3,4,2025-07-24
scottsdale soccer club 2013 boys blue,goodyear soccer club 2013 boys white,3,3,2024-10-26
scottsdale soccer club 2013 boys blue,rsl-az west valley 2013 boys blue,4,5,2025-08-24
scottsdale soccer club 2013 boys blue,cave creek soccer club 2013 boys gold,5,1,2025-06-26
scottsdale soccer club 2013 boys blue,fc tucson youth soccer 2013 boys red,3,0,2025-06-27
scottsdale soccer club 2013 boys blue,rsl-az west valley 2013 boys white,1,0,2025-03-13
scottsdale soccer club 2013 boys blue,avondale soccer club 2013 boys red,1,3,2025-02-26
scottsdale soccer club 2013 boys blue,fc elite arizona 2013 boys red,2,2,2025-01-09
scottsdale soccer club 2013 boys blue,queen creek soccer club 2013 boys black,4,4,2025-08-04
scottsdale soccer club 2013 boys blue,fc elite arizona 2013 boys blue,1,0,2025-04-14
scottsdale soccer club 2013 boys blue,queen creek soccer club 2013 boys black,2,0,2025-02-07
scottsdale soccer club 2013 boys blue,peoria soccer club 2013 boys white,3,4,2025-01-25
scottsdale soccer club 2013 boys blue,goodyear soccer club 2013 boys white,4,1,2025-02-13
scottsdale soccer club 2013 boys blue,fc elite arizona 2013 boys red,2,0,2025-02-08
scottsdale soccer club 2013 boys blue,apache junction soccer club 2013 boys white,5,0,2025-09-06
scottsdale soccer club 2013 boys blue,paradise valley soccer club 2013 boys blue,4,4,2024-10-26
scottsdale soccer club 2013 boys blue,fountain hills soccer club 2013 boys blue,1,3,2025-05-14
scottsdale soccer club 2013 boys blue,avondale soccer club 2013 boys red,4,5,2025-01-14
scottsdale soccer club 2013 boys blue,maricopa soccer club 2013 boys red,3,4,2025-07-10
scottsdale soccer club 2013 boys blue,paradise valley soccer club 2013 boys blue,2,1,2025-05-30
scottsdale soccer club 2013 boys blue,fc tucson youth soccer 2013 boys white,3,3,2025-03-27
scottsdale soccer club 2013 boys blue,fc tucson youth soccer 2013 boys white,0,4,2025-09-25
scottsdale soccer club 2013 boys blue,gilbert soccer club 2013 boys blue,4,0,2025-06-07
scottsdale soccer club 2013 boys blue,rsl-az west valley 2013 boys gold,3,5,2024-11-17
scottsdale soccer club 2013 boys blue,goodyear soccer club 2013 boys blue,5,4,2024-10-20
scottsdale soccer club 2013 boys blue,tempe soccer club 2013 boys white,5,3,2025-08-16
cave creek soccer club 2013 boys white,scottsdale soccer club 2013 boys white,0,0,2025-03-08
cave creek soccer club 2013 boys white,rsl-az west valley 2013 boys black,1,3,2025-05-23
cave creek soccer club 2013 boys white,fountain hills soccer club 2013 boys white,1,2,2025-05-30
cave creek soccer club 2013 boys white,phoenix rising fc 2013 boys gold,3,0,2025-09-29
cave creek soccer club 2013 boys white,cave creek soccer club 2013 boys blue,1,3,2025-07-31
cave creek soccer club 2013 boys white,paradise valley soccer club 2013 boys gold,1,1,2025-05-31
cave creek soccer club 2013 boys white,casa grande soccer club 2013 boys blue,4,2,2025-03-10
cave creek soccer club 2013 boys white,rsl-az west valley 2013 boys black,3,1,2025-10-09
cave creek soccer club 2013 boys white,apache junction soccer club 2013 boys blue,1,4,2024-10-26
cave creek soccer club 2013 boys white,goodyear soccer club 2013 boys red,0,2,2025-07-25
cave creek soccer club 2013 boys white,casa grande soccer club 2013 boys blue,5,0,2024-11-22
cave creek soccer club 2013 boys white,gilbert soccer club 2013 boys blue,5,3,2025-09-19
cave creek soccer club 2013 boys white,az arsenal soccer club 2013 boys white,4,4,2024-11-07
cave creek soccer club 2013 boys white,gilbert soccer club 2013 boys gold,1,2,2024-11-02
cave creek soccer club 2013 boys white,tempe soccer club 2013 boys white,2,4,2024-10-21
cave creek soccer club 2013 boys white,rsl-az north 2013 boys red,4,0,2025-07-10
cave creek soccer club 2013 boys white,az arsenal soccer club 2013 boys black,0,4,2025-10-07
cave creek soccer club 2013 boys white,fc elite arizona 2013 boys blue,0,4,2025-08-23
cave creek soccer club 2013 boys white,glendale soccer club 2013 boys blue,0,4,2025-04-30
cave creek soccer club 2013 boys white,rsl-az west valley 2013 boys blue,5,5,2025-01-15
cave creek soccer club 2013 boys white,queen creek soccer club 2013 boys black,5,3,2025-04-27
cave creek soccer club 2013 boys white,fc tucson youth soccer 2013 boys red,4,1,2025-07-01
cave creek soccer club 2013 boys white,queen creek soccer club 2013 boys gold,1,2,2025-04-21
cave creek soccer club 2013 boys white,avondale soccer club 2013 boys blue,2,2,2024-10-11
cave creek soccer club 2013 boys white,apache junction soccer club 2013 boys blue,5,2,2025-02-07
cave creek soccer club 2013 boys white,buckeye soccer club 2013 boys gold,3,4,2025-06-15
cave creek soccer club 2013 boys white,az soccer club 2013 boys gold,1,4,2025-06-02
cave creek soccer club 2013 boys white,az arsenal soccer club 2013 boys gold,0,5,2024-11-12
rsl-az west valley 2013 boys blue,az soccer club 2013 boys blue,3,2,2025-10-06
rsl-az west valley 2013 boys blue,fc tucson youth soccer 2013 boys white,1,1,2024-12-24
rsl-az west valley 2013 boys blue,fc elite arizona 2013 boys blue,4,5,2024-12-24
rsl-az west valley 2013 boys blue,fc tucson youth soccer 2013 boys white,3,3,2025-08-12
rsl-az west valley 2013 boys blue,casa grande soccer club 2013 boys white,3,2,2025-05-25
rsl-az west valley 2013 boys blue,fc tucson youth soccer 2013 boys white,3,0,2024-12-30
rsl-az west valley 2013 boys blue,phoenix rising fc 2013 boys black,2,5,2024-11-12
rsl-az west valley 2013 boys blue,phoenix premier fc 2013 boys white,1,3,2025-06-07
rsl-az west valley 2013 boys blue,buckeye soccer club 2013 boys gold,4,0,2025-07-12
rsl-az west valley 2013 boys blue,az arsenal soccer club 2013 boys black,5,3,2025-03-01
rsl-az west valley 2013 boys blue,queen creek soccer club 2013 boys black,1,4,2025-09-26
rsl-az west valley 2013 boys blue,rsl-az north 2013 boys red,4,0,2024-11-29
rsl-az west valley 2013 boys blue,queen creek soccer club 2013 boys black,4,1,2025-08-06
rsl-az west valley 2013 boys blue,queen creek soccer club 2013 boys black,4,5,2025-02-22
rsl-az west valley 2013 boys blue,phoenix rising fc 2013 boys gold,1,5,2025-01-20
rsl-az west valley 2013 boys blue,scottsdale soccer club 2013 boys blue,3,4,2025-06-17
rsl-az west valley 2013 boys blue,buckeye soccer club 2013 boys gold,0,0,2024-10-17
rsl-az west valley 2013 boys blue,goodyear soccer club 2013 boys red,4,4,2025-04-14
rsl-az west valley 2013 boys blue,fc tucson youth soccer 2013 boys blue,3,3,2025-04-18
rsl-az west valley 2013 boys blue,queen creek soccer club 2013 boys gold,4,2,2025-08-05
rsl-az west valley 2013 boys blue,peoria soccer club 2013 boys white,2,1,2025-07-06
rsl-az west valley 2013 boys blue,fc tucson youth soccer 2013 boys red,5,1,2025-09-23
rsl-az west valley 2013 boys blue,rsl-az west valley 2013 boys white,4,4,2025-04-19
rsl-az west valley 2013 boys blue,buckeye soccer club 2013 boys gold,0,4,2025-09-21
rsl-az west valley 2013 boys blue,scottsdale soccer club 2013 boys red,2,1,2025-03-04
rsl-az west valley 2013 boys blue,phoenix premier fc 2013 boys white,2,0,2025-03-07
rsl-az west valley 2013 boys blue,rsl-az west valley 2013 boys white,3,1,2024-10-25
rsl-az west valley 2013 boys blue,scottsdale soccer club 2013 boys white,2,2,2025-04-06
az soccer club 2013 boys white,gilbert soccer club 2013 boys red,2,1,2024-12-03
az soccer club 2013 boys white,az soccer club 2013 boys black,3,4,2024-12-08
az soccer club 2013 boys white,rsl-az west valley 2013 boys gold,1,4,2024-10-21
az soccer club 2013 boys white,glendale soccer club 2013 boys gold,1,4,2025-08-03
az soccer club 2013 boys white,az arsenal soccer club 2013 boys black,4,3,2025-06-12
az soccer club 2013 boys white,casa grande soccer club 2013 boys white,0,4,2025-05-27
az soccer club 2013 boys white,mesa soccer club 2013 boys white,5,1,2025-04-23
az soccer club 2013 boys white,gilbert soccer club 2013 boys black,0,4,2025-01-23
az soccer club 2013 boys white,gilbert soccer club 2013 boys black,4,2,2025-05-09
az soccer club 2013 boys white,paradise valley soccer club 2013 boys gold,0,2,2025-03-31
az soccer club 2013 boys white,glendale soccer club 2013 boys blue,3,2,2025-02-10
az soccer club 2013 boys white,gilbert soccer club 2013 boys blue,4,3,2025-10-10
az soccer club 2013 boys white,az arsenal soccer club 2013 boys red,1,4,2025-01-10
az soccer club 2013 boys white,cave creek soccer club 2013 boys white,4,3,2025-02-07
az soccer club 2013 boys white,fc elite arizona 2013 boys red,2,0,2024-12-15
az soccer club 2013 boys white,apache junction soccer club 2013 boys white,4,5,2025-07-29
az soccer club 2013 boys white,fc tucson youth soccer 2013 boys blue,1,4,2024-12-10
az soccer club 2013 boys white,queen creek soccer club 2013 boys black,0,2,2025-09-02
az soccer club 2013 boys white,fc elite arizona 2013 boys blue,5,3,2025-05-21
az soccer club 2013 boys white,rsl-az west valley 2013 boys white,5,2,2025-01-24
az soccer club 2013 boys white,buckeye soccer club 2013 boys blue,3,2,2025-03-17
az soccer club 2013 boys white,apache junction soccer club 2013 boys black,4,0,2024-10-14
az soccer club 2013 boys white,peoria soccer club 2013 boys white,5,5,2025-10-06
az soccer club 2013 boys white,fc tucson youth soccer 2013 boys blue,4,2,2025-05-14
az soccer club 2013 boys white,cave creek soccer club 2013 boys white,4,5,2025-09-19
az soccer club 2013 boys white,queen creek soccer club 2013 boys red,4,2,2025-09-03
az soccer club 2013 boys white,apache junction soccer club 2013 boys blue,2,3,2025-07-28
az soccer club 2013 boys white,paradise valley soccer club 2013 boys blue,4,5,2024-12-21
mesa soccer club 2013 boys red,chandler soccer club 2013 boys white,5,5,2024-11-17
mesa soccer club 2013 boys red,casa grande soccer club 2013 boys white,4,0,2025-06-03
mesa soccer club 2013 boys red,rsl-az south 2013 boys red,1,5,2025-09-27
mesa soccer club 2013 boys red,rsl-az west valley 2013 boys blue,3,1,2025-09-29
mesa soccer club 2013 boys red,goodyear soccer club 2013 boys blue,1,2,2025-05-30
mesa soccer club 2013 boys red,surprise soccer club 2013 boys gold,4,4,2025-03-22
mesa soccer club 2013 boys red,casa grande soccer club 2013 boys gold,4,5,2025-02-28
mesa soccer club 2013 boys red,goodyear soccer club 2013 boys blue,4,2,2025-05-12
mesa soccer club 2013 boys red,rsl-az north 2013 boys red,0,5,2025-06-30
mesa soccer club 2013 boys red,gilbert soccer club 2013 boys blue,3,2,2024-11-07
mesa soccer club 2013 boys red,fc tucson youth soccer 2013 boys white,1,5,2025-03-11
mesa soccer club 2013 boys red,apache junction soccer club 2013 boys white,1,1,2025-05-22
mesa soccer club 2013 boys red,az arsenal soccer club 2013 boys gold,0,3,2025-01-07
mesa soccer club 2013 boys red,glendale soccer club 2013 boys gold,2,5,2024-10-25
mesa soccer club 2013 boys red,rsl-az north 2013 boys red,3,4,2025-02-19
mesa soccer club 2013 boys red,az soccer club 2013 boys white,0,3,2025-04-08
mesa soccer club 2013 boys red,cave creek soccer club 2013 boys blue,4,4,2025-08-22
mesa soccer club 2013 boys red,apache junction soccer club 2013 boys white,1,2,2024-12-17
mesa soccer club 2013 boys red,az arsenal soccer club 2013 boys white,3,0,2025-03-12
mesa soccer club 2013 boys red,rsl-az south 2013 boys red,0,3,2025-03-25
mesa soccer club 2013 boys red,phoenix premier fc 2013 boys white,0,5,2024-10-18
mesa soccer club 2013 boys red,scottsdale soccer club 2013 boys red,4,5,2025-08-08
mesa soccer club 2013 boys red,rsl-az yuma 2013 boys gold,1,0,2025-06-23
mesa soccer club 2013 boys red,fc elite arizona 2013 boys blue,1,0,2025-03-09
mesa soccer club 2013 boys red,az arsenal soccer club 2013 boys white,1,0,2025-08-30
mesa soccer club 2013 boys red,az arsenal soccer club 2013 boys red,5,1,2025-03-08
mesa soccer club 2013 boys red,avondale soccer club 2013 boys gold,4,5,2025-03-13
mesa soccer club 2013 boys red,az soccer club 2013 boys black,3,5,2024-11-15
paradise valley soccer club 2013 boys gold,scottsdale soccer club 2013 boys red,1,1,2025-09-18
paradise valley soccer club 2013 boys gold,paradise valley soccer club 2013 boys blue,5,0,2025-04-13
paradise valley soccer club 2013 boys gold,avondale soccer club 2013 boys gold,0,1,2025-09-22
paradise valley soccer club 2013 boys gold,scottsdale soccer club 2013 boys blue,1,5,2024-12-02
paradise valley soccer club 2013 boys gold,buckeye soccer club 2013 boys blue,2,1,2025-01-28
paradise valley soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,3,1,2025-01-28
paradise valley soccer club 2013 boys gold,tempe soccer club 2013 boys white,5,2,2025-04-13
paradise valley soccer club 2013 boys gold,apache junction soccer club 2013 boys white,3,4,2024-10-21
paradise valley soccer club 2013 boys gold,az arsenal soccer club 2013 boys white,2,0,2024-11-18
paradise valley soccer club 2013 boys gold,peoria soccer club 2013 boys white,1,4,2025-03-27
paradise valley soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,1,5,2025-03-24
paradise valley soccer club 2013 boys gold,cave creek soccer club 2013 boys gold,5,4,2025-08-24
paradise valley soccer club 2013 boys gold,az arsenal soccer club 2013 boys gold,5,0,2025-09-15
paradise valley soccer club 2013 boys gold,queen creek soccer club 2013 boys red,0,2,2025-06-25
paradise valley soccer club 2013 boys gold,az soccer club 2013 boys gold,5,3,2024-11-16
paradise valley soccer club 2013 boys gold,glendale soccer club 2013 boys gold,5,1,2025-05-18
paradise valley soccer club 2013 boys gold,fc tucson youth soccer 2013 boys red,5,5,2025-07-29
paradise valley soccer club 2013 boys gold,chandler soccer club 2013 boys gold,0,1,2025-08-22
paradise valley soccer club 2013 boys gold,phoenix premier fc 2013 boys white,5,2,2024-10-23
paradise valley soccer club 2013 boys gold,fc tucson youth soccer 2013 boys red,3,1,2025-08-27
paradise valley soccer club 2013 boys gold,az arsenal soccer club 2013 boys white,3,2,2025-02-11
paradise valley soccer club 2013 boys gold,goodyear soccer club 2013 boys black,3,4,2025-08-02
paradise valley soccer club 2013 boys gold,gilbert soccer club 2013 boys red,3,4,2024-10-26
paradise valley soccer club 2013 boys gold,paradise valley soccer club 2013 boys blue,4,1,2025-05-04
paradise valley soccer club 2013 boys gold,rsl-az west valley 2013 boys white,4,5,2025-06-05
paradise valley soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,1,4,2025-09-02
paradise valley soccer club 2013 boys gold,chandler soccer club 2013 boys white,0,1,2025-03-25
paradise valley soccer club 2013 boys gold,rsl-az north 2013 boys red,1,2,2025-03-10
queen creek soccer club 2013 boys gold,apache junction soccer club 2013 boys white,4,4,2025-04-05
queen creek soccer club 2013 boys gold,paradise valley soccer club 2013 boys blue,4,3,2025-09-17
queen creek soccer club 2013 boys gold,mesa soccer club 2013 boys red,3,4,2025-08-04
queen creek soccer club 2013 boys gold,az soccer club 2013 boys white,2,0,2025-07-06
queen creek soccer club 2013 boys gold,avondale soccer club 2013 boys red,1,3,2025-10-03
queen creek soccer club 2013 boys gold,rsl-az west valley 2013 boys white,4,4,2025-07-10
queen creek soccer club 2013 boys gold,gilbert soccer club 2013 boys gold,0,2,2025-09-12
queen creek soccer club 2013 boys gold,gilbert soccer club 2013 boys black,3,3,2025-03-10
queen creek soccer club 2013 boys gold,casa grande soccer club 2013 boys blue,1,0,2024-11-15
queen creek soccer club 2013 boys gold,rsl-az west valley 2013 boys gold,5,5,2025-06-17
queen creek soccer club 2013 boys gold,rsl-az south 2013 boys red,1,0,2025-05-07
queen creek soccer club 2013 boys gold,fc tucson youth soccer 2013 boys blue,0,5,2025-03-27
queen creek soccer club 2013 boys gold,phoenix rising fc 2013 boys black,2,0,2024-10-31
queen creek soccer club 2013 boys gold,surprise soccer club 2013 boys gold,0,4,2024-11-15
queen creek soccer club 2013 boys gold,mesa soccer club 2013 boys black,3,4,2024-12-02
queen creek soccer club 2013 boys gold,surprise soccer club 2013 boys red,5,2,2025-02-10
queen creek soccer club 2013 boys gold,rsl-az south 2013 boys red,4,5,2025-06-27
queen creek soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,4,1,2025-04-20
queen creek soccer club 2013 boys gold,paradise valley soccer club 2013 boys gold,4,0,2025-06-14
queen creek soccer club 2013 boys gold,peoria soccer club 2013 boys blue,1,4,2024-12-26
queen creek soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,3,2,2025-02-06
queen creek soccer club 2013 boys gold,mesa soccer club 2013 boys white,5,0,2025-04-15
queen creek soccer club 2013 boys gold,phoenix premier fc 2013 boys white,1,3,2025-06-12
queen creek soccer club 2013 boys gold,goodyear soccer club 2013 boys red,4,0,2025-01-24
queen creek soccer club 2013 boys gold,glendale soccer club 2013 boys gold,3,3,2025-07-17
queen creek soccer club 2013 boys gold,goodyear soccer club 2013 boys red,2,4,2025-05-07
queen creek soccer club 2013 boys gold,fountain hills soccer club 2013 boys white,4,5,2025-01-02
queen creek soccer club 2013 boys gold,rsl-az south 2013 boys blue,4,5,2025-02-27
cave creek soccer club 2013 boys blue,az arsenal soccer club 2013 boys black,0,1,2025-05-22
cave creek soccer club 2013 boys blue,rsl-az west valley 2013 boys blue,5,2,2025-01-10
cave creek soccer club 2013 boys blue,phoenix rising fc 2013 boys black,1,1,2025-02-10
cave creek soccer club 2013 boys blue,apache junction soccer club 2013 boys black,1,2,2024-11-04
cave creek soccer club 2013 boys blue,rsl-az north 2013 boys red,2,4,2024-10-22
cave creek soccer club 2013 boys blue,gilbert soccer club 2013 boys white,4,0,2025-03-19
cave creek soccer club 2013 boys blue,mesa soccer club 2013 boys black,0,1,2024-12-14
cave creek soccer club 2013 boys blue,surprise soccer club 2013 boys red,0,4,2025-07-30
cave creek soccer club 2013 boys blue,phoenix premier fc 2013 boys white,4,2,2025-07-28
cave creek soccer club 2013 boys blue,apache junction soccer club 2013 boys white,0,5,2025-04-13
cave creek soccer club 2013 boys blue,gilbert soccer club 2013 boys black,1,5,2025-01-15
cave creek soccer club 2013 boys blue,fc tucson youth soccer 2013 boys red,0,0,2025-04-28
cave creek soccer club 2013 boys blue,surprise soccer club 2013 boys gold,2,5,2025-07-31
cave creek soccer club 2013 boys blue,paradise valley soccer club 2013 boys gold,3,5,2025-03-05
cave creek soccer club 2013 boys blue,scottsdale soccer club 2013 boys red,5,4,2024-11-02
cave creek soccer club 2013 boys blue,casa grande soccer club 2013 boys gold,0,5,2025-08-20
cave creek soccer club 2013 boys blue,mesa soccer club 2013 boys gold,3,1,2025-07-26
cave creek soccer club 2013 boys blue,mesa soccer club 2013 boys black,4,1,2025-03-05
cave creek soccer club 2013 boys blue,peoria soccer club 2013 boys blue,5,1,2025-03-02
cave creek soccer club 2013 boys blue,casa grande soccer club 2013 boys blue,1,3,2025-07-12
cave creek soccer club 2013 boys blue,chandler soccer club 2013 boys red,3,2,2024-10-16
