Team A,Team B,Score A,Score B,Date
phoenix premier fc 2012 boys gold,tempe soccer club 2012 boys blue,4,0,2025-06-16
phoenix premier fc 2012 boys gold,valley united fc 2012 boys black,4,4,2025-06-20
phoenix premier fc 2012 boys gold,rsl-az north 2012 boys red,2,1,2024-11-14
phoenix premier fc 2012 boys gold,glendale soccer club 2012 boys red,1,2,2025-05-29
phoenix premier fc 2012 boys gold,fc tucson youth soccer 2012 boys white,1,2,2025-04-20
phoenix premier fc 2012 boys gold,rsl-az north 2012 boys blue,2,0,2025-01-24
phoenix premier fc 2012 boys gold,phoenix rising fc 2012 boys black,3,5,2024-10-12
phoenix premier fc 2012 boys gold,casa grande soccer club 2012 boys blue,3,4,2025-01-09
phoenix premier fc 2012 boys gold,mesa soccer club 2012 boys black,2,3,2025-04-24
phoenix premier fc 2012 boys gold,maricopa soccer club 2012 boys red,5,3,2025-10-07
phoenix premier fc 2012 boys gold,fountain hills soccer club 2012 boys blue,5,3,2025-09-18
phoenix premier fc 2012 boys gold,desert sc 2012 boys red,4,5,2025-01-27
queen creek soccer club 2012 boys white,mesa soccer club 2012 boys black,2,2,2025-01-21
queen creek soccer club 2012 boys white,tempe soccer club 2012 boys black,4,1,2025-06-23
queen creek soccer club 2012 boys white,fountain hills soccer club 2012 boys blue,2,4,2025-02-07
queen creek soccer club 2012 boys white,desert sc 2012 boys blue,3,0,2025-06-25
queen creek soccer club 2012 boys white,casa grande soccer club 2012 boys gold,5,2,2025-03-03
queen creek soccer club 2012 boys white,chandler soccer club 2012 boys white,4,1,2025-02-21
queen creek soccer club 2012 boys white,phoenix rising fc 2012 boys blue,4,4,2025-09-16
queen creek soccer club 2012 boys white,phoenix rising fc 2012 boys blue,3,4,2025-03-06
queen creek soccer club 2012 boys white,mesa soccer club 2012 boys black,0,1,2025-07-27
queen creek soccer club 2012 boys white,az arsenal soccer club 2012 boys blue,5,1,2024-12-28
queen creek soccer club 2012 boys white,buckeye soccer club 2012 boys blue,4,5,2025-02-07
queen creek soccer club 2012 boys white,mesa soccer club 2012 boys white,3,3,2025-08-28
queen creek soccer club 2012 boys white,cave creek soccer club 2012 boys black,2,1,2025-06-04
queen creek soccer club 2012 boys white,fc tucson youth soccer 2012 boys blue,4,1,2025-05-07
queen creek soccer club 2012 boys white,tempe soccer club 2012 boys black,2,5,2025-06-25
queen creek soccer club 2012 boys white,fc tucson youth soccer 2012 boys blue,1,2,2025-02-17
queen creek soccer club 2012 boys white,tempe soccer club 2012 boys white,3,2,2024-12-14
queen creek soccer club 2012 boys white,peoria soccer club 2012 boys gold,5,0,2025-02-28
queen creek soccer club 2012 boys white,phoenix rising fc 2012 boys black,5,3,2025-07-26
queen creek soccer club 2012 boys white,az soccer club 2012 boys gold,0,4,2025-04-14
queen creek soccer club 2012 boys white,queen creek soccer club 2012 boys black,5,5,2025-05-20
queen creek soccer club 2012 boys white,phoenix rising fc 2012 boys black,5,1,2025-05-12
queen creek soccer club 2012 boys white,peoria soccer club 2012 boys gold,5,1,2025-09-13
queen creek soccer club 2012 boys white,avondale soccer club 2012 boys black,2,4,2024-12-07
queen creek soccer club 2012 boys white,mesa soccer club 2012 boys black,0,4,2025-01-15
queen creek soccer club 2012 boys white,az arsenal soccer club 2012 boys blue,5,3,2025-01-07
queen creek soccer club 2012 boys white,phoenix premier fc 2012 boys red,0,5,2025-07-13
queen creek soccer club 2012 boys white,az soccer club 2012 boys red,2,1,2024-11-01
queen creek soccer club 2012 boys white,paradise valley soccer club 2012 boys black,5,2,2024-11-24
queen creek soccer club 2012 boys white,maricopa soccer club 2012 boys red,3,0,2025-06-04
mesa soccer club 2012 boys black,az arsenal soccer club 2012 boys blue,1,3,2025-05-29
mesa soccer club 2012 boys black,fc tucson youth soccer 2012 boys blue,0,2,2024-11-08
mesa soccer club 2012 boys black,desert sc 2012 boys gold,0,1,2024-10-15
mesa soccer club 2012 boys black,maricopa soccer club 2012 boys black,5,0,2025-08-29
mesa soccer club 2012 boys black,goodyear soccer club 2012 boys red,2,4,2025-01-13
mesa soccer club 2012 boys black,desert sc 2012 boys red,3,3,2025-01-12
mesa soccer club 2012 boys black,valley united fc 2012 boys red,4,0,2025-01-11
mesa soccer club 2012 boys black,desert sc 2012 boys gold,2,5,2025-03-01
mesa soccer club 2012 boys black,desert sc 2012 boys gold,2,3,2025-06-01
mesa soccer club 2012 boys black,phoenix rising fc 2012 boys blue,0,1,2024-10-27
mesa soccer club 2012 boys black,tempe soccer club 2012 boys blue,1,4,2025-08-04
mesa soccer club 2012 boys black,phoenix rising fc 2012 boys blue,2,5,2025-08-17
mesa soccer club 2012 boys black,fc elite arizona 2012 boys gold,5,1,2024-11-08
mesa soccer club 2012 boys black,desert sc 2012 boys red,5,0,2024-12-22
mesa soccer club 2012 boys black,maricopa soccer club 2012 boys red,2,1,2024-12-15
mesa soccer club 2012 boys black,fountain hills soccer club 2012 boys blue,0,5,2025-06-16
mesa soccer club 2012 boys black,apache junction soccer club 2012 boys gold,3,3,2025-01-26
mesa soccer club 2012 boys black,tempe soccer club 2012 boys blue,1,4,2025-01-24
mesa soccer club 2012 boys black,scottsdale soccer club 2012 boys black,5,1,2025-03-21
mesa soccer club 2012 boys black,desert sc 2012 boys gold,5,0,2025-01-08
mesa soccer club 2012 boys black,peoria soccer club 2012 boys white,2,4,2025-07-29
mesa soccer club 2012 boys black,phoenix premier fc 2012 boys red,3,1,2025-01-27
mesa soccer club 2012 boys black,peoria soccer club 2012 boys gold,0,1,2025-01-26
mesa soccer club 2012 boys black,apache junction soccer club 2012 boys blue,2,1,2025-04-12
mesa soccer club 2012 boys black,peoria soccer club 2012 boys white,1,4,2025-06-09
mesa soccer club 2012 boys black,az arsenal soccer club 2012 boys red,5,4,2024-11-22
mesa soccer club 2012 boys black,az soccer club 2012 boys red,1,0,2025-08-09
mesa soccer club 2012 boys black,rsl-az west valley 2012 boys gold,5,4,2025-06-01
mesa soccer club 2012 boys black,casa grande soccer club 2012 boys gold,4,3,2025-09-10
mesa soccer club 2012 boys black,phoenix rising fc 2012 boys blue,0,4,2025-04-17
tempe soccer club 2012 boys white,rsl-az north 2012 boys white,5,5,2025-09-24
tempe soccer club 2012 boys white,chandler soccer club 2012 boys white,1,0,2024-11-07
tempe soccer club 2012 boys white,az arsenal soccer club 2012 boys red,4,3,2025-01-17
tempe soccer club 2012 boys white,glendale soccer club 2012 boys red,1,3,2024-12-26
tempe soccer club 2012 boys white,valley united fc 2012 boys black,4,3,2025-09-14
tempe soccer club 2012 boys white,rsl-az north 2012 boys white,2,1,2025-04-22
tempe soccer club 2012 boys white,glendale soccer club 2012 boys blue,4,4,2025-08-14
tempe soccer club 2012 boys white,phoenix premier fc 2012 boys gold,1,2,2025-10-02
tempe soccer club 2012 boys white,buckeye soccer club 2012 boys blue,0,5,2025-07-26
tempe soccer club 2012 boys white,desert sc 2012 boys gold,3,0,2025-06-05
tempe soccer club 2012 boys white,tempe soccer club 2012 boys blue,4,4,2025-09-19
tempe soccer club 2012 boys white,queen creek soccer club 2012 boys black,4,0,2025-04-05
tempe soccer club 2012 boys white,desert sc 2012 boys blue,4,2,2025-06-23
tempe soccer club 2012 boys white,phoenix premier fc 2012 boys red,3,3,2025-04-05
tempe soccer club 2012 boys white,valley united fc 2012 boys black,1,2,2025-04-12
tempe soccer club 2012 boys white,tempe soccer club 2012 boys blue,0,1,2025-04-16
tempe soccer club 2012 boys white,mesa soccer club 2012 boys gold,2,0,2025-03-29
tempe soccer club 2012 boys white,mesa soccer club 2012 boys gold,4,2,2024-11-01
tempe soccer club 2012 boys white,gilbert soccer club 2012 boys white,1,0,2025-03-16
tempe soccer club 2012 boys white,avondale soccer club 2012 boys black,5,0,2025-06-10
tempe soccer club 2012 boys white,az arsenal soccer club 2012 boys red,5,1,2025-05-17
tempe soccer club 2012 boys white,valley united fc 2012 boys black,2,2,2025-01-17
tempe soccer club 2012 boys white,az arsenal soccer club 2012 boys red,2,5,2024-11-02
tempe soccer club 2012 boys white,maricopa soccer club 2012 boys red,0,1,2024-11-09
tempe soccer club 2012 boys white,rsl-az west valley 2012 boys red,2,3,2025-07-17
tempe soccer club 2012 boys white,rsl-az west valley 2012 boys gold,4,0,2025-08-03
tempe soccer club 2012 boys white,mesa soccer club 2012 boys gold,4,4,2025-04-15
tempe soccer club 2012 boys white,casa grande soccer club 2012 boys gold,0,0,2024-11-22
tempe soccer club 2012 boys white,tempe soccer club 2012 boys blue,2,1,2025-09-11
tempe soccer club 2012 boys white,queen creek soccer club 2012 boys white,5,5,2024-11-07
scottsdale soccer club 2012 boys black,rsl-az south 2012 boys white,3,0,2025-03-12
scottsdale soccer club 2012 boys black,casa grande soccer club 2012 boys blue,0,4,2025-02-24
scottsdale soccer club 2012 boys black,surprise soccer club 2012 boys gold,0,4,2025-07-22
scottsdale soccer club 2012 boys black,queen creek soccer club 2012 boys black,4,4,2025-05-09
scottsdale soccer club 2012 boys black,rsl-az yuma 2012 boys red,0,1,2025-01-04
scottsdale soccer club 2012 boys black,rsl-az south 2012 boys white,5,2,2025-02-03
scottsdale soccer club 2012 boys black,fountain hills soccer club 2012 boys black,0,0,2025-03-03
scottsdale soccer club 2012 boys black,fountain hills soccer club 2012 boys black,0,5,2025-07-16
scottsdale soccer club 2012 boys black,goodyear soccer club 2012 boys blue,1,1,2024-12-02
scottsdale soccer club 2012 boys black,maricopa soccer club 2012 boys gold,4,5,2024-10-18
scottsdale soccer club 2012 boys black,cave creek soccer club 2012 boys black,3,0,2024-10-21
scottsdale soccer club 2012 boys black,peoria soccer club 2012 boys gold,0,0,2025-02-12
scottsdale soccer club 2012 boys black,maricopa soccer club 2012 boys black,5,4,2025-03-24
scottsdale soccer club 2012 boys black,tempe soccer club 2012 boys black,2,5,2025-03-12
scottsdale soccer club 2012 boys black,fountain hills soccer club 2012 boys black,3,1,2024-12-13
scottsdale soccer club 2012 boys black,tempe soccer club 2012 boys blue,5,4,2024-11-26
scottsdale soccer club 2012 boys black,desert sc 2012 boys gold,2,0,2025-08-13
scottsdale soccer club 2012 boys black,buckeye soccer club 2012 boys blue,0,1,2025-10-07
scottsdale soccer club 2012 boys black,phoenix rising fc 2012 boys blue,3,4,2025-05-09
scottsdale soccer club 2012 boys black,tempe soccer club 2012 boys white,1,2,2025-05-02
scottsdale soccer club 2012 boys black,fc tucson youth soccer 2012 boys blue,0,4,2025-02-27
scottsdale soccer club 2012 boys black,phoenix premier fc 2012 boys red,5,5,2025-09-09
scottsdale soccer club 2012 boys black,desert sc 2012 boys gold,2,3,2025-06-10
scottsdale soccer club 2012 boys black,queen creek soccer club 2012 boys white,0,2,2025-08-01
scottsdale soccer club 2012 boys black,phoenix premier fc 2012 boys red,0,4,2025-03-22
scottsdale soccer club 2012 boys black,avondale soccer club 2012 boys black,2,4,2025-01-09
scottsdale soccer club 2012 boys black,az soccer club 2012 boys red,1,4,2025-05-10
scottsdale soccer club 2012 boys black,tempe soccer club 2012 boys blue,3,5,2025-02-26
scottsdale soccer club 2012 boys black,rsl-az north 2012 boys red,0,1,2025-07-10
scottsdale soccer club 2012 boys black,buckeye soccer club 2012 boys blue,5,4,2025-06-29
phoenix premier fc 2012 boys red,peoria soccer club 2012 boys gold,0,4,2025-01-14
phoenix premier fc 2012 boys red,surprise soccer club 2012 boys gold,1,1,2025-02-04
phoenix premier fc 2012 boys red,az soccer club 2012 boys gold,5,4,2024-11-24
phoenix premier fc 2012 boys red,goodyear soccer club 2012 boys gold,5,1,2024-10-24
phoenix premier fc 2012 boys red,chandler soccer club 2012 boys red,1,4,2025-01-15
phoenix premier fc 2012 boys red,mesa soccer club 2012 boys black,3,5,2024-12-05
phoenix premier fc 2012 boys red,tempe soccer club 2012 boys blue,5,1,2024-12-01
phoenix premier fc 2012 boys red,desert sc 2012 boys black,3,1,2024-10-28
phoenix premier fc 2012 boys red,fc tucson youth soccer 2012 boys white,3,3,2024-11-20
phoenix premier fc 2012 boys red,apache junction soccer club 2012 boys blue,1,2,2025-01-12
phoenix premier fc 2012 boys red,tempe soccer club 2012 boys black,2,5,2024-12-14
phoenix premier fc 2012 boys red,chandler soccer club 2012 boys gold,4,4,2025-05-27
phoenix premier fc 2012 boys red,tempe soccer club 2012 boys black,4,1,2025-09-16
phoenix premier fc 2012 boys red,rsl-az west valley 2012 boys red,2,0,2025-08-29
phoenix premier fc 2012 boys red,queen creek soccer club 2012 boys gold,5,1,2025-09-09
phoenix premier fc 2012 boys red,casa grande soccer club 2012 boys blue,5,4,2025-07-29
phoenix premier fc 2012 boys red,fc tucson youth soccer 2012 boys red,2,5,2025-06-16
phoenix premier fc 2012 boys red,maricopa soccer club 2012 boys red,0,4,2025-01-25
phoenix premier fc 2012 boys red,tempe soccer club 2012 boys blue,0,0,2025-10-10
phoenix premier fc 2012 boys red,goodyear soccer club 2012 boys red,5,2,2025-01-02
phoenix premier fc 2012 boys red,rsl-az north 2012 boys red,5,1,2025-04-01
phoenix premier fc 2012 boys red,queen creek soccer club 2012 boys gold,1,0,2025-05-23
phoenix premier fc 2012 boys red,rsl-az north 2012 boys blue,1,1,2025-08-14
phoenix premier fc 2012 boys red,az arsenal soccer club 2012 boys white,1,0,2025-03-31
phoenix premier fc 2012 boys red,glendale soccer club 2012 boys blue,5,5,2025-06-03
phoenix premier fc 2012 boys red,queen creek soccer club 2012 boys white,0,1,2025-07-14
phoenix premier fc 2012 boys red,fc tucson youth soccer 2012 boys blue,2,1,2024-11-07
phoenix premier fc 2012 boys red,paradise valley soccer club 2012 boys black,2,0,2025-01-31
phoenix premier fc 2012 boys red,apache junction soccer club 2012 boys blue,3,3,2025-06-15
phoenix premier fc 2012 boys red,apache junction soccer club 2012 boys gold,0,3,2025-08-15
valley united fc 2012 boys red,rsl-az north 2012 boys red,4,1,2025-05-27
valley united fc 2012 boys red,phoenix premier fc 2012 boys red,0,4,2025-01-29
valley united fc 2012 boys red,fountain hills soccer club 2012 boys black,2,5,2024-11-22
valley united fc 2012 boys red,apache junction soccer club 2012 boys blue,5,4,2025-03-16
valley united fc 2012 boys red,rsl-az west valley 2012 boys red,0,0,2025-02-07
valley united fc 2012 boys red,tempe soccer club 2012 boys blue,5,3,2025-07-17
valley united fc 2012 boys red,chandler soccer club 2012 boys white,1,0,2025-08-16
valley united fc 2012 boys red,avondale soccer club 2012 boys black,0,0,2025-03-05
valley united fc 2012 boys red,peoria soccer club 2012 boys gold,3,5,2025-06-27
valley united fc 2012 boys red,tempe soccer club 2012 boys white,2,0,2025-09-23
valley united fc 2012 boys red,cave creek soccer club 2012 boys black,5,1,2025-02-15
valley united fc 2012 boys red,maricopa soccer club 2012 boys black,5,0,2025-10-06
valley united fc 2012 boys red,fountain hills soccer club 2012 boys black,1,1,2025-04-10
valley united fc 2012 boys red,apache junction soccer club 2012 boys gold,0,0,2025-02-08
valley united fc 2012 boys red,chandler soccer club 2012 boys white,0,4,2025-07-01
valley united fc 2012 boys red,fc tucson youth soccer 2012 boys blue,2,1,2025-03-10
valley united fc 2012 boys red,paradise valley soccer club 2012 boys black,3,1,2025-01-30
valley united fc 2012 boys red,phoenix premier fc 2012 boys red,3,3,2024-10-22
valley united fc 2012 boys red,rsl-az north 2012 boys red,1,4,2024-11-30
valley united fc 2012 boys red,fc tucson youth soccer 2012 boys red,3,5,2024-11-01
valley united fc 2012 boys red,rsl-az north 2012 boys white,0,5,2025-06-16
valley united fc 2012 boys red,fc tucson youth soccer 2012 boys blue,5,4,2024-10-24
valley united fc 2012 boys red,casa grande soccer club 2012 boys gold,2,3,2025-05-27
valley united fc 2012 boys red,phoenix rising fc 2012 boys blue,2,2,2025-08-02
valley united fc 2012 boys red,casa grande soccer club 2012 boys blue,1,0,2024-11-07
valley united fc 2012 boys red,buckeye soccer club 2012 boys blue,2,0,2025-02-14
valley united fc 2012 boys red,fountain hills soccer club 2012 boys black,5,4,2025-07-24
valley united fc 2012 boys red,mesa soccer club 2012 boys gold,4,1,2024-12-24
valley united fc 2012 boys red,tempe soccer club 2012 boys blue,5,0,2025-09-09
valley united fc 2012 boys red,buckeye soccer club 2012 boys blue,0,0,2024-11-27
chandler soccer club 2012 boys gold,buckeye soccer club 2012 boys blue,5,4,2025-08-08
chandler soccer club 2012 boys gold,desert sc 2012 boys blue,4,5,2025-01-13
chandler soccer club 2012 boys gold,az soccer club 2012 boys red,1,3,2025-06-05
chandler soccer club 2012 boys gold,paradise valley soccer club 2012 boys black,2,1,2025-02-23
chandler soccer club 2012 boys gold,casa grande soccer club 2012 boys gold,2,3,2024-10-19
chandler soccer club 2012 boys gold,goodyear soccer club 2012 boys red,4,1,2024-11-05
chandler soccer club 2012 boys gold,phoenix rising fc 2012 boys black,4,4,2025-04-26
chandler soccer club 2012 boys gold,mesa soccer club 2012 boys gold,0,0,2025-07-11
chandler soccer club 2012 boys gold,cave creek soccer club 2012 boys black,1,5,2025-09-02
chandler soccer club 2012 boys gold,fc tucson youth soccer 2012 boys red,4,4,2025-09-05
chandler soccer club 2012 boys gold,rsl-az south 2012 boys white,0,3,2025-01-10
chandler soccer club 2012 boys gold,fc tucson youth soccer 2012 boys blue,5,0,2024-11-15
chandler soccer club 2012 boys gold,rsl-az north 2012 boys red,5,4,2025-07-18
chandler soccer club 2012 boys gold,goodyear soccer club 2012 boys gold,1,2,2025-07-19
chandler soccer club 2012 boys gold,rsl-az north 2012 boys red,2,1,2025-05-11
chandler soccer club 2012 boys gold,az soccer club 2012 boys red,2,1,2025-06-11
chandler soccer club 2012 boys gold,tempe soccer club 2012 boys blue,2,2,2024-12-01
chandler soccer club 2012 boys gold,chandler soccer club 2012 boys white,0,2,2025-08-04
chandler soccer club 2012 boys gold,fc elite arizona 2012 boys gold,0,1,2025-09-18
chandler soccer club 2012 boys gold,tempe soccer club 2012 boys blue,2,2,2024-10-23
chandler soccer club 2012 boys gold,rsl-az west valley 2012 boys gold,1,0,2024-12-22
chandler soccer club 2012 boys gold,apache junction soccer club 2012 boys blue,1,4,2025-01-14
chandler soccer club 2012 boys gold,rsl-az north 2012 boys white,0,3,2025-01-11
chandler soccer club 2012 boys gold,phoenix rising fc 2012 boys blue,4,3,2024-11-17
chandler soccer club 2012 boys gold,chandler soccer club 2012 boys red,4,2,2025-05-02
chandler soccer club 2012 boys gold,desert sc 2012 boys blue,5,4,2025-09-06
chandler soccer club 2012 boys gold,fc tucson youth soccer 2012 boys blue,4,0,2025-09-11
chandler soccer club 2012 boys gold,az soccer club 2012 boys red,5,4,2025-05-05
chandler soccer club 2012 boys gold,fountain hills soccer club 2012 boys black,5,4,2025-07-20
chandler soccer club 2012 boys gold,fc tucson youth soccer 2012 boys white,3,1,2025-01-15
az arsenal soccer club 2012 boys red,phoenix rising fc 2012 boys blue,3,5,2025-10-07
az arsenal soccer club 2012 boys red,cave creek soccer club 2012 boys black,2,4,2025-01-24
az arsenal soccer club 2012 boys red,tempe soccer club 2012 boys black,2,2,2025-01-01
az arsenal soccer club 2012 boys red,casa grande soccer club 2012 boys gold,4,4,2025-07-23
az arsenal soccer club 2012 boys red,rsl-az south 2012 boys white,4,4,2025-10-08
az arsenal soccer club 2012 boys red,casa grande soccer club 2012 boys gold,3,4,2025-03-10
az arsenal soccer club 2012 boys red,fc elite arizona 2012 boys gold,1,0,2025-06-01
az arsenal soccer club 2012 boys red,casa grande soccer club 2012 boys gold,2,1,2024-10-22
az arsenal soccer club 2012 boys red,apache junction soccer club 2012 boys gold,5,3,2025-04-29
az arsenal soccer club 2012 boys red,paradise valley soccer club 2012 boys blue,1,5,2025-07-17
az arsenal soccer club 2012 boys red,paradise valley soccer club 2012 boys black,3,2,2025-05-22
az arsenal soccer club 2012 boys red,phoenix premier fc 2012 boys red,0,5,2025-02-25
az arsenal soccer club 2012 boys red,desert sc 2012 boys blue,0,1,2025-04-13
az arsenal soccer club 2012 boys red,desert sc 2012 boys red,0,1,2025-04-26
az arsenal soccer club 2012 boys red,tempe soccer club 2012 boys blue,1,2,2025-09-30
az arsenal soccer club 2012 boys red,chandler soccer club 2012 boys white,3,3,2024-12-26
az arsenal soccer club 2012 boys red,phoenix rising fc 2012 boys black,4,3,2024-10-18
az arsenal soccer club 2012 boys red,mesa soccer club 2012 boys black,3,4,2025-06-05
az arsenal soccer club 2012 boys red,buckeye soccer club 2012 boys blue,2,5,2025-10-05
az arsenal soccer club 2012 boys red,chandler soccer club 2012 boys gold,2,0,2025-03-15
az arsenal soccer club 2012 boys red,phoenix premier fc 2012 boys red,4,3,2025-09-20
az arsenal soccer club 2012 boys red,apache junction soccer club 2012 boys gold,2,3,2025-04-21
az arsenal soccer club 2012 boys red,queen creek soccer club 2012 boys gold,4,3,2024-10-31
az arsenal soccer club 2012 boys red,chandler soccer club 2012 boys white,5,0,2024-11-09
az arsenal soccer club 2012 boys red,paradise valley soccer club 2012 boys black,0,2,2024-12-18
az arsenal soccer club 2012 boys red,valley united fc 2012 boys red,4,4,2025-04-30
az arsenal soccer club 2012 boys red,mesa soccer club 2012 boys black,3,4,2025-06-13
az arsenal soccer club 2012 boys red,chandler soccer club 2012 boys gold,3,4,2025-07-12
az arsenal soccer club 2012 boys red,phoenix premier fc 2012 boys red,5,0,2025-06-06
az arsenal soccer club 2012 boys red,valley united fc 2012 boys black,1,1,2025-06-15
fc tucson youth soccer 2012 boys white,chandler soccer club 2012 boys red,5,0,2024-10-25
fc tucson youth soccer 2012 boys white,desert sc 2012 boys blue,2,4,2025-03-01
fc tucson youth soccer 2012 boys white,casa grande soccer club 2012 boys blue,0,1,2025-03-02
fc tucson youth soccer 2012 boys white,chandler soccer club 2012 boys white,5,5,2025-04-20
fc tucson youth soccer 2012 boys white,cave creek soccer club 2012 boys black,2,5,2025-04-14
fc tucson youth soccer 2012 boys white,paradise valley soccer club 2012 boys blue,2,5,2025-03-07
fc tucson youth soccer 2012 boys white,az arsenal soccer club 2012 boys red,4,2,2025-02-05
fc tucson youth soccer 2012 boys white,chandler soccer club 2012 boys red,2,2,2025-05-17
fc tucson youth soccer 2012 boys white,chandler soccer club 2012 boys red,1,5,2025-02-09
fc tucson youth soccer 2012 boys white,casa grande soccer club 2012 boys gold,4,2,2025-01-16
fc tucson youth soccer 2012 boys white,scottsdale soccer club 2012 boys black,4,3,2025-07-11
fc tucson youth soccer 2012 boys white,avondale soccer club 2012 boys black,4,5,2025-02-06
fc tucson youth soccer 2012 boys white,rsl-az south 2012 boys white,3,4,2025-09-20
fc tucson youth soccer 2012 boys white,fountain hills soccer club 2012 boys blue,5,2,2025-06-08
fc tucson youth soccer 2012 boys white,maricopa soccer club 2012 boys black,2,0,2025-01-09
fc tucson youth soccer 2012 boys white,goodyear soccer club 2012 boys gold,3,2,2025-04-19
fc tucson youth soccer 2012 boys white,gilbert soccer club 2012 boys blue,5,3,2025-08-24
fc tucson youth soccer 2012 boys white,phoenix rising fc 2012 boys blue,3,2,2024-10-17
fc tucson youth soccer 2012 boys white,fountain hills soccer club 2012 boys black,0,5,2025-03-27
fc tucson youth soccer 2012 boys white,avondale soccer club 2012 boys black,5,2,2025-02-28
fc tucson youth soccer 2012 boys white,chandler soccer club 2012 boys gold,2,1,2025-05-24
fc tucson youth soccer 2012 boys white,rsl-az north 2012 boys blue,3,2,2025-10-01
fc tucson youth soccer 2012 boys white,desert sc 2012 boys blue,1,2,2025-01-17
fc tucson youth soccer 2012 boys white,buckeye soccer club 2012 boys blue,3,0,2025-06-04
fc tucson youth soccer 2012 boys white,maricopa soccer club 2012 boys red,1,3,2025-02-20
fc tucson youth soccer 2012 boys white,az arsenal soccer club 2012 boys white,4,0,2025-03-22
fc tucson youth soccer 2012 boys white,surprise soccer club 2012 boys gold,4,0,2025-03-31
fc tucson youth soccer 2012 boys white,maricopa soccer club 2012 boys red,3,3,2024-11-12
fc tucson youth soccer 2012 boys white,fc tucson youth soccer 2012 boys red,0,5,2025-03-18
fc tucson youth soccer 2012 boys white,mesa soccer club 2012 boys red,1,5,2025-01-20
tempe soccer club 2012 boys blue,fc tucson youth soccer 2012 boys white,4,5,2025-10-05
tempe soccer club 2012 boys blue,goodyear soccer club 2012 boys gold,4,0,2025-01-15
tempe soccer club 2012 boys blue,paradise valley soccer club 2012 boys black,0,0,2025-10-06
tempe soccer club 2012 boys blue,casa grande soccer club 2012 boys blue,2,2,2025-01-16
tempe soccer club 2012 boys blue,rsl-az north 2012 boys red,5,0,2025-04-01
tempe soccer club 2012 boys blue,fountain hills soccer club 2012 boys white,2,3,2025-08-24
tempe soccer club 2012 boys blue,peoria soccer club 2012 boys gold,1,5,2025-02-16
tempe soccer club 2012 boys blue,tempe soccer club 2012 boys white,3,4,2025-08-09
tempe soccer club 2012 boys blue,apache junction soccer club 2012 boys gold,0,1,2025-05-03
tempe soccer club 2012 boys blue,peoria soccer club 2012 boys gold,4,4,2025-08-02
tempe soccer club 2012 boys blue,queen creek soccer club 2012 boys white,4,4,2025-07-15
tempe soccer club 2012 boys blue,casa grande soccer club 2012 boys blue,0,0,2025-08-02
tempe soccer club 2012 boys blue,glendale soccer club 2012 boys red,3,2,2024-11-22
tempe soccer club 2012 boys blue,paradise valley soccer club 2012 boys black,4,2,2025-08-13
tempe soccer club 2012 boys blue,desert sc 2012 boys blue,1,5,2024-11-02
tempe soccer club 2012 boys blue,phoenix premier fc 2012 boys red,0,5,2024-12-26
tempe soccer club 2012 boys blue,rsl-az west valley 2012 boys gold,4,3,2025-04-09
tempe soccer club 2012 boys blue,tempe soccer club 2012 boys black,0,0,2025-05-05
tempe soccer club 2012 boys blue,rsl-az yuma 2012 boys red,2,1,2025-07-21
tempe soccer club 2012 boys blue,peoria soccer club 2012 boys gold,1,1,2024-11-24
tempe soccer club 2012 boys blue,apache junction soccer club 2012 boys blue,4,5,2025-09-10
tempe soccer club 2012 boys blue,fountain hills soccer club 2012 boys black,3,2,2024-10-22
tempe soccer club 2012 boys blue,apache junction soccer club 2012 boys blue,4,4,2025-01-29
tempe soccer club 2012 boys blue,casa grande soccer club 2012 boys red,5,2,2024-10-22
tempe soccer club 2012 boys blue,paradise valley soccer club 2012 boys black,1,0,2025-07-06
tempe soccer club 2012 boys blue,az arsenal soccer club 2012 boys blue,1,0,2025-01-09
tempe soccer club 2012 boys blue,casa grande soccer club 2012 boys red,2,1,2025-02-20
tempe soccer club 2012 boys blue,chandler soccer club 2012 boys gold,1,4,2025-06-25
tempe soccer club 2012 boys blue,desert sc 2012 boys gold,1,2,2025-04-09
tempe soccer club 2012 boys blue,cave creek soccer club 2012 boys black,1,1,2024-10-28
desert sc 2012 boys blue,buckeye soccer club 2012 boys blue,0,3,2024-11-26
desert sc 2012 boys blue,az arsenal soccer club 2012 boys red,1,2,2025-03-03
desert sc 2012 boys blue,casa grande soccer club 2012 boys gold,3,2,2024-10-20
desert sc 2012 boys blue,apache junction soccer club 2012 boys gold,5,4,2025-07-29
desert sc 2012 boys blue,tempe soccer club 2012 boys blue,4,3,2025-05-22
desert sc 2012 boys blue,casa grande soccer club 2012 boys gold,2,2,2025-01-20
desert sc 2012 boys blue,rsl-az yuma 2012 boys red,4,5,2025-04-05
desert sc 2012 boys blue,glendale soccer club 2012 boys blue,1,3,2025-09-15
desert sc 2012 boys blue,az arsenal soccer club 2012 boys red,3,0,2025-09-24
desert sc 2012 boys blue,rsl-az north 2012 boys blue,5,2,2025-05-08
desert sc 2012 boys blue,apache junction soccer club 2012 boys blue,4,3,2024-12-10
desert sc 2012 boys blue,fountain hills soccer club 2012 boys blue,2,5,2024-12-31
desert sc 2012 boys blue,casa grande soccer club 2012 boys red,4,1,2025-07-06
desert sc 2012 boys blue,fountain hills soccer club 2012 boys black,3,2,2025-03-04
desert sc 2012 boys blue,goodyear soccer club 2012 boys gold,0,1,2025-06-16
