Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
phoenix rising fc 2013 boys gold,rsl-az west valley 2013 boys blue,Phoenix Rising FC 2013 Boys Gold,RSL-AZ West Valley 2013 Boys Blue,4,1,League Play,2025-08-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,az soccer club 2013 boys black,Phoenix Rising FC 2013 Boys Gold,AZ Soccer Club 2013 Boys Black,5,0,League Play,2025-06-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,fc tucson youth soccer 2013 boys black,Phoenix Rising FC 2013 Boys Gold,FC Tucson Youth Soccer 2013 Boys Black,4,0,League Play,2025-07-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,cave creek soccer club 2013 boys blue,Phoenix Rising FC 2013 Boys Gold,Cave Creek Soccer Club 2013 Boys Blue,1,5,League Play,2025-03-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,buckeye soccer club 2013 boys white,Phoenix Rising FC 2013 Boys Gold,Buckeye Soccer Club 2013 Boys White,1,5,League Play,2025-04-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,peoria soccer club 2013 boys gold,Phoenix Rising FC 2013 Boys Gold,Peoria Soccer Club 2013 Boys Gold,4,5,League Play,2025-02-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,glendale soccer club 2013 boys gold,Phoenix Rising FC 2013 Boys Gold,Glendale Soccer Club 2013 Boys Gold,1,4,League Play,2025-08-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,rsl-az west valley 2013 boys white,Phoenix Rising FC 2013 Boys Gold,RSL-AZ West Valley 2013 Boys White,1,5,League Play,2025-06-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,fc tucson youth soccer 2013 boys red,Phoenix Rising FC 2013 Boys Gold,FC Tucson Youth Soccer 2013 Boys Red,1,2,League Play,2024-12-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,goodyear soccer club 2013 boys blue,Phoenix Rising FC 2013 Boys Gold,Goodyear Soccer Club 2013 Boys Blue,2,0,League Play,2024-12-02,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,phoenix premier fc 2013 boys white,Phoenix Rising FC 2013 Boys Gold,Phoenix Premier FC 2013 Boys White,0,1,League Play,2025-06-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,rsl-az west valley 2013 boys white,Phoenix Rising FC 2013 Boys Gold,RSL-AZ West Valley 2013 Boys White,1,0,League Play,2025-09-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,az soccer club 2013 boys white,Phoenix Rising FC 2013 Boys Gold,AZ Soccer Club 2013 Boys White,2,2,League Play,2025-04-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,paradise valley soccer club 2013 boys gold,Phoenix Rising FC 2013 Boys Gold,Paradise Valley Soccer Club 2013 Boys Gold,3,2,League Play,2024-11-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
phoenix rising fc 2013 boys gold,cave creek soccer club 2013 boys blue,Phoenix Rising FC 2013 Boys Gold,Cave Creek Soccer Club 2013 Boys Blue,5,3,League Play,2025-09-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_83
buckeye soccer club 2013 boys gold,rsl-az west valley 2013 boys blue,Buckeye Soccer Club 2013 Boys Gold,RSL-AZ West Valley 2013 Boys Blue,0,1,League Play,2025-04-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,queen creek soccer club 2013 boys black,Buckeye Soccer Club 2013 Boys Gold,Queen Creek Soccer Club 2013 Boys Black,1,1,League Play,2024-12-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,avondale soccer club 2013 boys blue,Buckeye Soccer Club 2013 Boys Gold,Avondale Soccer Club 2013 Boys Blue,4,1,League Play,2025-05-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,rsl-az west valley 2013 boys blue,Buckeye Soccer Club 2013 Boys Gold,RSL-AZ West Valley 2013 Boys Blue,3,0,League Play,2025-09-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,az arsenal soccer club 2013 boys white,Buckeye Soccer Club 2013 Boys Gold,AZ Arsenal Soccer Club 2013 Boys White,5,4,League Play,2025-04-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,gilbert soccer club 2013 boys gold,Buckeye Soccer Club 2013 Boys Gold,Gilbert Soccer Club 2013 Boys Gold,3,1,League Play,2025-02-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,peoria soccer club 2013 boys white,Buckeye Soccer Club 2013 Boys Gold,Peoria Soccer Club 2013 Boys White,2,0,League Play,2025-01-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,fc elite arizona 2013 boys blue,Buckeye Soccer Club 2013 Boys Gold,FC Elite Arizona 2013 Boys Blue,5,5,League Play,2025-01-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,az arsenal soccer club 2013 boys black,Buckeye Soccer Club 2013 Boys Gold,AZ Arsenal Soccer Club 2013 Boys Black,1,5,League Play,2024-10-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,fc tucson youth soccer 2013 boys red,Buckeye Soccer Club 2013 Boys Gold,FC Tucson Youth Soccer 2013 Boys Red,1,4,League Play,2025-02-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,fc elite arizona 2013 boys blue,Buckeye Soccer Club 2013 Boys Gold,FC Elite Arizona 2013 Boys Blue,0,4,League Play,2025-03-31,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,cave creek soccer club 2013 boys white,Buckeye Soccer Club 2013 Boys Gold,Cave Creek Soccer Club 2013 Boys White,2,1,League Play,2025-07-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,buckeye soccer club 2013 boys blue,Buckeye Soccer Club 2013 Boys Gold,Buckeye Soccer Club 2013 Boys Blue,4,4,League Play,2025-04-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,Buckeye Soccer Club 2013 Boys Gold,FC Tucson Youth Soccer 2013 Boys White,2,0,League Play,2024-11-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,fc elite arizona 2013 boys red,Buckeye Soccer Club 2013 Boys Gold,FC Elite Arizona 2013 Boys Red,0,3,League Play,2025-09-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,goodyear soccer club 2013 boys red,Buckeye Soccer Club 2013 Boys Gold,Goodyear Soccer Club 2013 Boys Red,5,3,League Play,2025-02-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,az arsenal soccer club 2013 boys black,Buckeye Soccer Club 2013 Boys Gold,AZ Arsenal Soccer Club 2013 Boys Black,3,3,League Play,2025-03-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,goodyear soccer club 2013 boys white,Buckeye Soccer Club 2013 Boys Gold,Goodyear Soccer Club 2013 Boys White,4,2,League Play,2024-12-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,buckeye soccer club 2013 boys white,Buckeye Soccer Club 2013 Boys Gold,Buckeye Soccer Club 2013 Boys White,2,2,League Play,2025-08-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,az arsenal soccer club 2013 boys red,Buckeye Soccer Club 2013 Boys Gold,AZ Arsenal Soccer Club 2013 Boys Red,5,5,League Play,2025-06-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,phoenix premier fc 2013 boys red,Buckeye Soccer Club 2013 Boys Gold,Phoenix Premier FC 2013 Boys Red,3,5,League Play,2025-02-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,phoenix premier fc 2013 boys white,Buckeye Soccer Club 2013 Boys Gold,Phoenix Premier FC 2013 Boys White,1,2,League Play,2024-11-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,peoria soccer club 2013 boys gold,Buckeye Soccer Club 2013 Boys Gold,Peoria Soccer Club 2013 Boys Gold,1,4,League Play,2025-06-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,avondale soccer club 2013 boys gold,Buckeye Soccer Club 2013 Boys Gold,Avondale Soccer Club 2013 Boys Gold,2,5,League Play,2024-11-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,fc elite arizona 2013 boys red,Buckeye Soccer Club 2013 Boys Gold,FC Elite Arizona 2013 Boys Red,5,1,League Play,2025-02-12,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,gilbert soccer club 2013 boys red,Buckeye Soccer Club 2013 Boys Gold,Gilbert Soccer Club 2013 Boys Red,0,3,League Play,2025-06-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,fc tucson youth soccer 2013 boys white,Buckeye Soccer Club 2013 Boys Gold,FC Tucson Youth Soccer 2013 Boys White,0,5,League Play,2025-06-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
buckeye soccer club 2013 boys gold,rsl-az west valley 2013 boys gold,Buckeye Soccer Club 2013 Boys Gold,RSL-AZ West Valley 2013 Boys Gold,1,3,League Play,2025-05-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_84
rsl-az north 2013 boys red,mesa soccer club 2013 boys gold,RSL-AZ North 2013 Boys Red,Mesa Soccer Club 2013 Boys Gold,0,5,League Play,2025-01-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,az arsenal soccer club 2013 boys red,RSL-AZ North 2013 Boys Red,AZ Arsenal Soccer Club 2013 Boys Red,2,4,League Play,2025-03-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,az soccer club 2013 boys black,RSL-AZ North 2013 Boys Red,AZ Soccer Club 2013 Boys Black,2,4,League Play,2024-11-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,desert sc 2013 boys white,RSL-AZ North 2013 Boys Red,Desert SC 2013 Boys White,5,0,League Play,2025-03-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,az arsenal soccer club 2013 boys black,RSL-AZ North 2013 Boys Red,AZ Arsenal Soccer Club 2013 Boys Black,5,4,League Play,2025-03-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,phoenix premier fc 2013 boys red,RSL-AZ North 2013 Boys Red,Phoenix Premier FC 2013 Boys Red,5,4,League Play,2025-04-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,rsl-az west valley 2013 boys black,RSL-AZ North 2013 Boys Red,RSL-AZ West Valley 2013 Boys Black,1,5,League Play,2024-12-27,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,fountain hills soccer club 2013 boys white,RSL-AZ North 2013 Boys Red,Fountain Hills Soccer Club 2013 Boys White,5,5,League Play,2025-08-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,gilbert soccer club 2013 boys red,RSL-AZ North 2013 Boys Red,Gilbert Soccer Club 2013 Boys Red,4,3,League Play,2025-03-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,phoenix premier fc 2013 boys red,RSL-AZ North 2013 Boys Red,Phoenix Premier FC 2013 Boys Red,0,1,League Play,2025-05-27,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,scottsdale soccer club 2013 boys blue,RSL-AZ North 2013 Boys Red,Scottsdale Soccer Club 2013 Boys Blue,4,2,League Play,2025-03-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,peoria soccer club 2013 boys blue,RSL-AZ North 2013 Boys Red,Peoria Soccer Club 2013 Boys Blue,0,4,League Play,2024-12-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,goodyear soccer club 2013 boys blue,RSL-AZ North 2013 Boys Red,Goodyear Soccer Club 2013 Boys Blue,0,2,League Play,2025-03-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,goodyear soccer club 2013 boys black,RSL-AZ North 2013 Boys Red,Goodyear Soccer Club 2013 Boys Black,1,0,League Play,2025-09-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,fc tucson youth soccer 2013 boys white,RSL-AZ North 2013 Boys Red,FC Tucson Youth Soccer 2013 Boys White,5,1,League Play,2024-10-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,fc tucson youth soccer 2013 boys white,RSL-AZ North 2013 Boys Red,FC Tucson Youth Soccer 2013 Boys White,1,3,League Play,2025-05-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,gilbert soccer club 2013 boys black,RSL-AZ North 2013 Boys Red,Gilbert Soccer Club 2013 Boys Black,1,3,League Play,2025-03-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,scottsdale soccer club 2013 boys blue,RSL-AZ North 2013 Boys Red,Scottsdale Soccer Club 2013 Boys Blue,5,4,League Play,2025-10-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,goodyear soccer club 2013 boys blue,RSL-AZ North 2013 Boys Red,Goodyear Soccer Club 2013 Boys Blue,3,0,League Play,2025-08-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,scottsdale soccer club 2013 boys red,RSL-AZ North 2013 Boys Red,Scottsdale Soccer Club 2013 Boys Red,4,5,League Play,2025-01-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,fc tucson youth soccer 2013 boys white,RSL-AZ North 2013 Boys Red,FC Tucson Youth Soccer 2013 Boys White,4,5,League Play,2025-02-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,gilbert soccer club 2013 boys blue,RSL-AZ North 2013 Boys Red,Gilbert Soccer Club 2013 Boys Blue,0,3,League Play,2025-03-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,buckeye soccer club 2013 boys blue,RSL-AZ North 2013 Boys Red,Buckeye Soccer Club 2013 Boys Blue,1,1,League Play,2025-06-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,scottsdale soccer club 2013 boys red,RSL-AZ North 2013 Boys Red,Scottsdale Soccer Club 2013 Boys Red,2,0,League Play,2025-01-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,chandler soccer club 2013 boys white,RSL-AZ North 2013 Boys Red,Chandler Soccer Club 2013 Boys White,2,4,League Play,2025-07-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,apache junction soccer club 2013 boys white,RSL-AZ North 2013 Boys Red,Apache Junction Soccer Club 2013 Boys White,4,4,League Play,2024-12-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,phoenix rising fc 2013 boys blue,RSL-AZ North 2013 Boys Red,Phoenix Rising FC 2013 Boys Blue,0,2,League Play,2025-08-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
rsl-az north 2013 boys red,desert sc 2013 boys white,RSL-AZ North 2013 Boys Red,Desert SC 2013 Boys White,2,4,League Play,2025-04-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_85
fc tucson youth soccer 2013 boys blue,desert sc 2013 boys white,FC Tucson Youth Soccer 2013 Boys Blue,Desert SC 2013 Boys White,2,3,League Play,2024-10-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,goodyear soccer club 2013 boys white,FC Tucson Youth Soccer 2013 Boys Blue,Goodyear Soccer Club 2013 Boys White,5,2,League Play,2025-05-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,glendale soccer club 2013 boys gold,FC Tucson Youth Soccer 2013 Boys Blue,Glendale Soccer Club 2013 Boys Gold,1,5,League Play,2025-06-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,avondale soccer club 2013 boys red,FC Tucson Youth Soccer 2013 Boys Blue,Avondale Soccer Club 2013 Boys Red,5,5,League Play,2025-10-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,apache junction soccer club 2013 boys white,FC Tucson Youth Soccer 2013 Boys Blue,Apache Junction Soccer Club 2013 Boys White,3,0,League Play,2025-04-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,casa grande soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys Blue,Casa Grande Soccer Club 2013 Boys Blue,1,5,League Play,2024-10-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,fc tucson youth soccer 2013 boys white,FC Tucson Youth Soccer 2013 Boys Blue,FC Tucson Youth Soccer 2013 Boys White,1,5,League Play,2025-05-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,casa grande soccer club 2013 boys gold,FC Tucson Youth Soccer 2013 Boys Blue,Casa Grande Soccer Club 2013 Boys Gold,5,1,League Play,2025-10-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,glendale soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys Blue,Glendale Soccer Club 2013 Boys Blue,3,0,League Play,2025-07-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,gilbert soccer club 2013 boys black,FC Tucson Youth Soccer 2013 Boys Blue,Gilbert Soccer Club 2013 Boys Black,3,1,League Play,2025-02-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,tempe soccer club 2013 boys white,FC Tucson Youth Soccer 2013 Boys Blue,Tempe Soccer Club 2013 Boys White,3,0,League Play,2024-11-26,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,paradise valley soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys Blue,Paradise Valley Soccer Club 2013 Boys Blue,1,5,League Play,2025-08-27,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,phoenix premier fc 2013 boys white,FC Tucson Youth Soccer 2013 Boys Blue,Phoenix Premier FC 2013 Boys White,2,5,League Play,2025-03-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,scottsdale soccer club 2013 boys white,FC Tucson Youth Soccer 2013 Boys Blue,Scottsdale Soccer Club 2013 Boys White,4,5,League Play,2024-11-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,rsl-az west valley 2013 boys blue,FC Tucson Youth Soccer 2013 Boys Blue,RSL-AZ West Valley 2013 Boys Blue,2,1,League Play,2025-06-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,scottsdale soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys Blue,Scottsdale Soccer Club 2013 Boys Blue,3,2,League Play,2025-01-05,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,az arsenal soccer club 2013 boys gold,FC Tucson Youth Soccer 2013 Boys Blue,AZ Arsenal Soccer Club 2013 Boys Gold,2,0,League Play,2025-09-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,queen creek soccer club 2013 boys black,FC Tucson Youth Soccer 2013 Boys Blue,Queen Creek Soccer Club 2013 Boys Black,0,3,League Play,2024-11-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,gilbert soccer club 2013 boys red,FC Tucson Youth Soccer 2013 Boys Blue,Gilbert Soccer Club 2013 Boys Red,5,2,League Play,2024-10-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,surprise soccer club 2013 boys gold,FC Tucson Youth Soccer 2013 Boys Blue,Surprise Soccer Club 2013 Boys Gold,4,4,League Play,2024-11-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,casa grande soccer club 2013 boys white,FC Tucson Youth Soccer 2013 Boys Blue,Casa Grande Soccer Club 2013 Boys White,4,5,League Play,2024-12-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,queen creek soccer club 2013 boys black,FC Tucson Youth Soccer 2013 Boys Blue,Queen Creek Soccer Club 2013 Boys Black,3,3,League Play,2025-08-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,rsl-az west valley 2013 boys black,FC Tucson Youth Soccer 2013 Boys Blue,RSL-AZ West Valley 2013 Boys Black,0,1,League Play,2025-05-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,rsl-az west valley 2013 boys blue,FC Tucson Youth Soccer 2013 Boys Blue,RSL-AZ West Valley 2013 Boys Blue,3,3,League Play,2025-01-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,az arsenal soccer club 2013 boys white,FC Tucson Youth Soccer 2013 Boys Blue,AZ Arsenal Soccer Club 2013 Boys White,1,1,League Play,2025-09-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,paradise valley soccer club 2013 boys blue,FC Tucson Youth Soccer 2013 Boys Blue,Paradise Valley Soccer Club 2013 Boys Blue,5,4,League Play,2025-06-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,fc elite arizona 2013 boys blue,FC Tucson Youth Soccer 2013 Boys Blue,FC Elite Arizona 2013 Boys Blue,2,4,League Play,2025-02-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
fc tucson youth soccer 2013 boys blue,phoenix premier fc 2013 boys red,FC Tucson Youth Soccer 2013 Boys Blue,Phoenix Premier FC 2013 Boys Red,1,0,League Play,2025-02-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_86
casa grande soccer club 2013 boys blue,rsl-az yuma 2013 boys gold,Casa Grande Soccer Club 2013 Boys Blue,RSL-AZ Yuma 2013 Boys Gold,0,1,League Play,2025-01-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,rsl-az west valley 2013 boys blue,Casa Grande Soccer Club 2013 Boys Blue,RSL-AZ West Valley 2013 Boys Blue,5,2,League Play,2024-11-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,phoenix premier fc 2013 boys white,Casa Grande Soccer Club 2013 Boys Blue,Phoenix Premier FC 2013 Boys White,3,3,League Play,2025-03-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,rsl-az west valley 2013 boys blue,Casa Grande Soccer Club 2013 Boys Blue,RSL-AZ West Valley 2013 Boys Blue,2,3,League Play,2025-06-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,goodyear soccer club 2013 boys blue,Casa Grande Soccer Club 2013 Boys Blue,Goodyear Soccer Club 2013 Boys Blue,2,3,League Play,2025-02-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,rsl-az west valley 2013 boys blue,Casa Grande Soccer Club 2013 Boys Blue,RSL-AZ West Valley 2013 Boys Blue,0,2,League Play,2025-02-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,cave creek soccer club 2013 boys white,Casa Grande Soccer Club 2013 Boys Blue,Cave Creek Soccer Club 2013 Boys White,1,0,League Play,2024-12-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,desert sc 2013 boys white,Casa Grande Soccer Club 2013 Boys Blue,Desert SC 2013 Boys White,1,0,League Play,2025-07-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,fc tucson youth soccer 2013 boys white,Casa Grande Soccer Club 2013 Boys Blue,FC Tucson Youth Soccer 2013 Boys White,4,1,League Play,2024-12-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,chandler soccer club 2013 boys red,Casa Grande Soccer Club 2013 Boys Blue,Chandler Soccer Club 2013 Boys Red,4,0,League Play,2024-12-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,chandler soccer club 2013 boys gold,Casa Grande Soccer Club 2013 Boys Blue,Chandler Soccer Club 2013 Boys Gold,0,0,League Play,2025-07-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,peoria soccer club 2013 boys blue,Casa Grande Soccer Club 2013 Boys Blue,Peoria Soccer Club 2013 Boys Blue,3,1,League Play,2025-01-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,surprise soccer club 2013 boys gold,Casa Grande Soccer Club 2013 Boys Blue,Surprise Soccer Club 2013 Boys Gold,3,2,League Play,2025-07-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,scottsdale soccer club 2013 boys blue,Casa Grande Soccer Club 2013 Boys Blue,Scottsdale Soccer Club 2013 Boys Blue,5,0,League Play,2025-01-05,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,mesa soccer club 2013 boys gold,Casa Grande Soccer Club 2013 Boys Blue,Mesa Soccer Club 2013 Boys Gold,5,5,League Play,2025-07-02,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,phoenix premier fc 2013 boys white,Casa Grande Soccer Club 2013 Boys Blue,Phoenix Premier FC 2013 Boys White,5,3,League Play,2025-07-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,rsl-az north 2013 boys red,Casa Grande Soccer Club 2013 Boys Blue,RSL-AZ North 2013 Boys Red,2,0,League Play,2025-08-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
