Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
sun warriors azfc 2015 boys blue,amore soccer 2015 boys,Sun Warriors AZFC 2015 Boys Blue,Amore Soccer 2015 Boys,0,3,Cactus Cup,2024-10-16,az_boys_u11,https://rankings.gotsport.com/teams/u11_119
sun warriors azfc 2015 boys blue,fc sonora 2015 boys white,Sun Warriors AZFC 2015 Boys Blue,FC Sonora 2015 Boys White,2,3,Phoenix Premier League,2025-07-19,az_boys_u11,https://rankings.gotsport.com/teams/u11_119
sun warriors azfc 2015 boys blue,ccv stars 2015 boys red,Sun Warriors AZFC 2015 Boys Blue,CCV STARS 2015 Boys Red,2,2,Arizona U11 State League,2025-05-07,az_boys_u11,https://rankings.gotsport.com/teams/u11_119
sun warriors azfc 2015 boys blue,fc elite arizona 2015 boys blue,Sun Warriors AZFC 2015 Boys Blue,FC Elite Arizona 2015 Boys Blue,3,2,AZ Cup,2025-08-20,az_boys_u11,https://rankings.gotsport.com/teams/u11_119
sun warriors azfc 2015 boys blue,fc tucson youth soccer 2015 boys blue,Sun Warriors AZFC 2015 Boys Blue,FC Tucson Youth Soccer 2015 Boys Blue,3,4,Cactus Cup,2025-02-12,az_boys_u11,https://rankings.gotsport.com/teams/u11_119
sun warriors azfc 2015 boys blue,kingman sc 2015 boys,Sun Warriors AZFC 2015 Boys Blue,Kingman SC 2015 Boys,3,4,Desert Classic,2025-07-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_119
sun warriors azfc 2015 boys blue,canyon del oro soccer club 2015 boys red,Sun Warriors AZFC 2015 Boys Blue,Canyon Del Oro Soccer Club 2015 Boys Red,2,3,Arizona U11 State League,2024-11-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_119
sun warriors azfc 2015 boys blue,fbsl 2015 boys blue,Sun Warriors AZFC 2015 Boys Blue,FBSL 2015 Boys Blue,3,1,Valley Championship,2025-06-18,az_boys_u11,https://rankings.gotsport.com/teams/u11_119
sun warriors azfc 2015 boys blue,spartans fc (az) 2015 boys red,Sun Warriors AZFC 2015 Boys Blue,Spartans FC (AZ) 2015 Boys Red,0,2,Desert Classic,2025-09-01,az_boys_u11,https://rankings.gotsport.com/teams/u11_119
sun warriors azfc 2015 boys blue,synergy fc az 2015 boys black,Sun Warriors AZFC 2015 Boys Blue,Synergy FC AZ 2015 Boys Black,0,0,Arizona U11 State League,2025-06-19,az_boys_u11,https://rankings.gotsport.com/teams/u11_119
sun warriors azfc 2015 boys white,bala fc 2015 boys white,Sun Warriors AZFC 2015 Boys White,Bala FC 2015 Boys White,0,4,AZ Cup,2024-10-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,rsl-az north 2015 boys white,Sun Warriors AZFC 2015 Boys White,RSL-AZ North 2015 Boys White,2,4,Valley Championship,2025-04-11,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,synergy fc az 2015 boys black,Sun Warriors AZFC 2015 Boys White,Synergy FC AZ 2015 Boys Black,4,0,Phoenix Premier League,2025-03-03,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,epic soccer club 2015 boys white,Sun Warriors AZFC 2015 Boys White,Epic Soccer Club 2015 Boys White,4,3,Phoenix Premier League,2025-03-19,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,excel soccer academy 2015 boys white,Sun Warriors AZFC 2015 Boys White,Excel Soccer Academy 2015 Boys White,4,2,Cactus Cup,2024-10-28,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,madison fc 2015 boys white,Sun Warriors AZFC 2015 Boys White,Madison FC 2015 Boys White,1,3,Arizona U11 State League,2025-09-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,paladin soccer club 2015 boys red,Sun Warriors AZFC 2015 Boys White,Paladin Soccer Club 2015 Boys Red,3,3,Desert Classic,2025-02-24,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,az arsenal soccer club 2015 boys black,Sun Warriors AZFC 2015 Boys White,AZ Arsenal Soccer Club 2015 Boys Black,4,1,AZ Cup,2025-08-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,phoenix premier fc 2015 boys white,Sun Warriors AZFC 2015 Boys White,Phoenix Premier FC 2015 Boys White,1,2,AZ Cup,2025-09-29,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,brazas futebol club 2015 boys,Sun Warriors AZFC 2015 Boys White,Brazas Futebol Club 2015 Boys,1,1,Cactus Cup,2025-08-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,canyon del oro soccer club 2015 boys white,Sun Warriors AZFC 2015 Boys White,Canyon Del Oro Soccer Club 2015 Boys White,3,0,Valley Championship,2025-01-12,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,paladin soccer club 2015 boys blue,Sun Warriors AZFC 2015 Boys White,Paladin Soccer Club 2015 Boys Blue,0,3,AZ Cup,2024-10-10,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,phoenix united futbol club 2015 boys,Sun Warriors AZFC 2015 Boys White,Phoenix United Futbol Club 2015 Boys,4,1,AZ Cup,2024-11-19,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,rsl-az yuma 2015 boys black,Sun Warriors AZFC 2015 Boys White,RSL-AZ Yuma 2015 Boys Black,3,3,Desert Classic,2025-09-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,thunderbird fc 2015 boys white,Sun Warriors AZFC 2015 Boys White,Thunderbird FC 2015 Boys White,4,2,Phoenix Premier League,2024-11-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys white,fbsl 2015 boys blue,Sun Warriors AZFC 2015 Boys White,FBSL 2015 Boys Blue,4,1,Arizona U11 State League,2024-12-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_120
sun warriors azfc 2015 boys red,rsl-az yuma 2015 boys black,Sun Warriors AZFC 2015 Boys Red,RSL-AZ Yuma 2015 Boys Black,0,0,Phoenix Premier League,2025-02-18,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,phoenix premier fc 2015 boys white,Sun Warriors AZFC 2015 Boys Red,Phoenix Premier FC 2015 Boys White,0,4,Arizona U11 State League,2025-07-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,synergy fc az 2015 boys white,Sun Warriors AZFC 2015 Boys Red,Synergy FC AZ 2015 Boys White,1,1,Phoenix Premier League,2025-02-25,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,fc sonora 2015 boys red,Sun Warriors AZFC 2015 Boys Red,FC Sonora 2015 Boys Red,0,2,Phoenix Premier League,2025-02-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,fc arizona 2015 boys white,Sun Warriors AZFC 2015 Boys Red,FC Arizona 2015 Boys White,1,4,Cactus Cup,2025-08-31,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,az arsenal soccer club 2015 boys red,Sun Warriors AZFC 2015 Boys Red,AZ Arsenal Soccer Club 2015 Boys Red,1,2,AZ Cup,2025-07-03,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,fbsl 2015 boys blue,Sun Warriors AZFC 2015 Boys Red,FBSL 2015 Boys Blue,4,1,Desert Classic,2025-03-04,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,rsl-az yuma 2015 boys white,Sun Warriors AZFC 2015 Boys Red,RSL-AZ Yuma 2015 Boys White,4,3,Desert Classic,2025-06-04,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,la academia fc 2015 boys black,Sun Warriors AZFC 2015 Boys Red,La Academia FC 2015 Boys Black,3,0,Cactus Cup,2024-11-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,la academia fc 2015 boys blue,Sun Warriors AZFC 2015 Boys Red,La Academia FC 2015 Boys Blue,2,4,Arizona U11 State League,2025-05-28,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,fc tucson youth soccer 2015 boys white,Sun Warriors AZFC 2015 Boys Red,FC Tucson Youth Soccer 2015 Boys White,2,0,AZ Cup,2024-11-10,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,az arsenal soccer club 2015 boys blue,Sun Warriors AZFC 2015 Boys Red,AZ Arsenal Soccer Club 2015 Boys Blue,4,3,AZ Cup,2025-01-03,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,ccv stars 2015 boys white,Sun Warriors AZFC 2015 Boys Red,CCV STARS 2015 Boys White,2,0,Desert Classic,2025-08-07,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,pima county surf soccer club 2015 boys,Sun Warriors AZFC 2015 Boys Red,Pima County Surf Soccer Club 2015 Boys,4,1,AZ Cup,2025-07-13,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,spartans fc (az) 2015 boys red,Sun Warriors AZFC 2015 Boys Red,Spartans FC (AZ) 2015 Boys Red,1,4,AZ Cup,2025-06-10,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,phoenix rush 2015 boys white,Sun Warriors AZFC 2015 Boys Red,Phoenix Rush 2015 Boys White,4,3,AZ Cup,2025-07-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys red,arizona soccer club 2015 boys blue,Sun Warriors AZFC 2015 Boys Red,Arizona Soccer Club 2015 Boys Blue,3,3,Phoenix Premier League,2025-01-04,az_boys_u11,https://rankings.gotsport.com/teams/u11_121
sun warriors azfc 2015 boys black,playmaker futbol academy 2015 boys,Sun Warriors AZFC 2015 Boys Black,Playmaker Futbol Academy 2015 Boys,4,0,Arizona U11 State League,2025-09-11,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,phoenix rising fc 2015 boys white,Sun Warriors AZFC 2015 Boys Black,Phoenix Rising FC 2015 Boys White,4,0,Desert Classic,2025-09-28,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,spartans fc (az) 2015 boys red,Sun Warriors AZFC 2015 Boys Black,Spartans FC (AZ) 2015 Boys Red,1,4,Arizona U11 State League,2025-09-13,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,fc arizona 2015 boys red,Sun Warriors AZFC 2015 Boys Black,FC Arizona 2015 Boys Red,0,0,Desert Classic,2025-03-09,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,sc union maricopa academy 2015 boys white,Sun Warriors AZFC 2015 Boys Black,SC Union Maricopa Academy 2015 Boys White,2,3,Cactus Cup,2025-02-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,real arizona fc 2015 boys blue,Sun Warriors AZFC 2015 Boys Black,Real Arizona FC 2015 Boys Blue,1,4,Arizona U11 State League,2025-06-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,az arsenal soccer club 2015 boys white,Sun Warriors AZFC 2015 Boys Black,AZ Arsenal Soccer Club 2015 Boys White,4,0,Valley Championship,2025-08-31,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,ayso united (az) 2015 boys red,Sun Warriors AZFC 2015 Boys Black,AYSO United (AZ) 2015 Boys Red,2,2,Phoenix Premier League,2025-04-24,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,real arizona fc 2015 boys red,Sun Warriors AZFC 2015 Boys Black,Real Arizona FC 2015 Boys Red,4,3,Desert Classic,2025-01-16,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,excel soccer academy 2015 boys blue,Sun Warriors AZFC 2015 Boys Black,Excel Soccer Academy 2015 Boys Blue,0,3,Valley Championship,2025-07-11,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,bala fc 2015 boys white,Sun Warriors AZFC 2015 Boys Black,Bala FC 2015 Boys White,3,1,Valley Championship,2024-11-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,brazas futebol club 2015 boys,Sun Warriors AZFC 2015 Boys Black,Brazas Futebol Club 2015 Boys,0,1,Arizona U11 State League,2025-09-30,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,la academia fc 2015 boys black,Sun Warriors AZFC 2015 Boys Black,La Academia FC 2015 Boys Black,4,3,Arizona U11 State League,2025-02-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,rsl-az yuma 2015 boys black,Sun Warriors AZFC 2015 Boys Black,RSL-AZ Yuma 2015 Boys Black,0,3,Cactus Cup,2025-05-20,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,fc arizona 2015 boys black,Sun Warriors AZFC 2015 Boys Black,FC Arizona 2015 Boys Black,0,1,Desert Classic,2025-05-25,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,canyon del oro soccer club 2015 boys red,Sun Warriors AZFC 2015 Boys Black,Canyon Del Oro Soccer Club 2015 Boys Red,3,3,Valley Championship,2024-12-16,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,canyon del oro soccer club 2015 boys red,Sun Warriors AZFC 2015 Boys Black,Canyon Del Oro Soccer Club 2015 Boys Red,1,0,Arizona U11 State League,2025-04-23,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,fc elite arizona 2015 boys black,Sun Warriors AZFC 2015 Boys Black,FC Elite Arizona 2015 Boys Black,0,1,Arizona U11 State League,2025-06-04,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
sun warriors azfc 2015 boys black,ccv stars 2015 boys blue,Sun Warriors AZFC 2015 Boys Black,CCV STARS 2015 Boys Blue,1,4,Cactus Cup,2024-12-12,az_boys_u11,https://rankings.gotsport.com/teams/u11_122
fc sonora 2015 boys blue,east valley/nsfc 2015 boys,FC Sonora 2015 Boys Blue,East Valley/NSFC 2015 Boys,2,0,Cactus Cup,2025-05-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,az arsenal soccer club 2015 boys blue,FC Sonora 2015 Boys Blue,AZ Arsenal Soccer Club 2015 Boys Blue,2,0,Phoenix Premier League,2025-09-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,arizona soccer academy 2015 boys,FC Sonora 2015 Boys Blue,Arizona Soccer Academy 2015 Boys,0,1,Valley Championship,2025-09-13,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,rsl-az yuma 2015 boys white,FC Sonora 2015 Boys Blue,RSL-AZ Yuma 2015 Boys White,3,0,Phoenix Premier League,2025-05-24,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,state 48 fc 2015 boys,FC Sonora 2015 Boys Blue,State 48 FC 2015 Boys,1,4,Cactus Cup,2025-08-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,fc sonora 2015 boys white,FC Sonora 2015 Boys Blue,FC Sonora 2015 Boys White,3,4,Cactus Cup,2024-10-12,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,la academia fc 2015 boys blue,FC Sonora 2015 Boys Blue,La Academia FC 2015 Boys Blue,1,4,Cactus Cup,2024-11-22,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,fbsl 2015 boys red,FC Sonora 2015 Boys Blue,FBSL 2015 Boys Red,0,2,Desert Classic,2024-12-18,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,phoenix rising fc 2015 boys blue,FC Sonora 2015 Boys Blue,Phoenix Rising FC 2015 Boys Blue,3,0,Desert Classic,2025-04-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,sc union maricopa academy 2015 boys black,FC Sonora 2015 Boys Blue,SC Union Maricopa Academy 2015 Boys Black,2,4,Desert Classic,2025-07-25,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,scottsdale city fc 2015 boys blue,FC Sonora 2015 Boys Blue,Scottsdale City FC 2015 Boys Blue,4,4,Desert Classic,2025-04-06,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,rsl-az yuma 2015 boys black,FC Sonora 2015 Boys Blue,RSL-AZ Yuma 2015 Boys Black,2,4,Valley Championship,2025-01-19,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,rsl-az yuma 2015 boys blue,FC Sonora 2015 Boys Blue,RSL-AZ Yuma 2015 Boys Blue,2,4,Valley Championship,2025-07-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,ccv stars 2015 boys red,FC Sonora 2015 Boys Blue,CCV STARS 2015 Boys Red,2,3,Valley Championship,2025-03-16,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,synergy fc az 2015 boys white,FC Sonora 2015 Boys Blue,Synergy FC AZ 2015 Boys White,4,4,Desert Classic,2025-05-01,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,arizona soccer club 2015 boys white,FC Sonora 2015 Boys Blue,Arizona Soccer Club 2015 Boys White,2,3,Cactus Cup,2025-07-13,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,excel soccer academy 2015 boys white,FC Sonora 2015 Boys Blue,Excel Soccer Academy 2015 Boys White,0,1,Phoenix Premier League,2025-01-24,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,phoenix rising fc 2015 boys white,FC Sonora 2015 Boys Blue,Phoenix Rising FC 2015 Boys White,1,3,Desert Classic,2025-06-16,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,dynamos sc 2015 boys red,FC Sonora 2015 Boys Blue,Dynamos SC 2015 Boys Red,4,0,Arizona U11 State League,2024-11-30,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,bala fc 2015 boys blue,FC Sonora 2015 Boys Blue,Bala FC 2015 Boys Blue,3,1,Arizona U11 State League,2025-07-23,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,renegades soccer club 2015 boys,FC Sonora 2015 Boys Blue,Renegades Soccer Club 2015 Boys,2,0,Valley Championship,2024-11-20,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,fbsl 2015 boys blue,FC Sonora 2015 Boys Blue,FBSL 2015 Boys Blue,3,4,Phoenix Premier League,2025-04-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,thunderbird fc 2015 boys blue,FC Sonora 2015 Boys Blue,Thunderbird FC 2015 Boys Blue,4,0,AZ Cup,2025-01-11,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,az arsenal soccer club 2015 boys black,FC Sonora 2015 Boys Blue,AZ Arsenal Soccer Club 2015 Boys Black,0,4,AZ Cup,2025-09-13,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,renegades soccer club 2015 boys,FC Sonora 2015 Boys Blue,Renegades Soccer Club 2015 Boys,4,3,Desert Classic,2025-04-12,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,fc arizona 2015 boys black,FC Sonora 2015 Boys Blue,FC Arizona 2015 Boys Black,0,4,AZ Cup,2025-02-21,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,rsl-az yuma 2015 boys white,FC Sonora 2015 Boys Blue,RSL-AZ Yuma 2015 Boys White,2,2,AZ Cup,2025-04-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,fc elite arizona 2015 boys blue,FC Sonora 2015 Boys Blue,FC Elite Arizona 2015 Boys Blue,0,3,Valley Championship,2025-03-05,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,north scottsdale soccer club 2015 boys,FC Sonora 2015 Boys Blue,North Scottsdale Soccer Club 2015 Boys,3,4,Phoenix Premier League,2025-05-23,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,dynamos sc 2015 boys blue,FC Sonora 2015 Boys Blue,Dynamos SC 2015 Boys Blue,4,2,Cactus Cup,2025-03-06,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,phoenix premier fc 2015 boys blue,FC Sonora 2015 Boys Blue,Phoenix Premier FC 2015 Boys Blue,3,0,AZ Cup,2025-05-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,ccv stars 2015 boys blue,FC Sonora 2015 Boys Blue,CCV STARS 2015 Boys Blue,4,3,Desert Classic,2024-11-03,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,canyon del oro soccer club 2015 boys red,FC Sonora 2015 Boys Blue,Canyon Del Oro Soccer Club 2015 Boys Red,3,0,Phoenix Premier League,2025-02-17,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,paladin soccer club 2015 boys white,FC Sonora 2015 Boys Blue,Paladin Soccer Club 2015 Boys White,2,2,Phoenix Premier League,2024-10-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys blue,fc arizona 2015 boys black,FC Sonora 2015 Boys Blue,FC Arizona 2015 Boys Black,1,1,Valley Championship,2025-01-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_123
fc sonora 2015 boys white,brazas futebol club 2015 boys,FC Sonora 2015 Boys White,Brazas Futebol Club 2015 Boys,4,2,Arizona U11 State League,2025-05-14,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,flagstaff sc 2015 boys,FC Sonora 2015 Boys White,Flagstaff SC 2015 Boys,0,3,Phoenix Premier League,2025-06-19,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,rsl-az south 2015 boys blue,FC Sonora 2015 Boys White,RSL-AZ South 2015 Boys Blue,1,1,Cactus Cup,2025-10-01,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,arizona soccer club 2015 boys black,FC Sonora 2015 Boys White,Arizona Soccer Club 2015 Boys Black,2,3,Arizona U11 State League,2025-09-02,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,thunderbird fc 2015 boys white,FC Sonora 2015 Boys White,Thunderbird FC 2015 Boys White,4,1,AZ Cup,2025-08-27,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,ayso united (az) 2015 boys black,FC Sonora 2015 Boys White,AYSO United (AZ) 2015 Boys Black,1,4,Arizona U11 State League,2024-11-23,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,arizona soccer academy 2015 boys,FC Sonora 2015 Boys White,Arizona Soccer Academy 2015 Boys,2,1,AZ Cup,2025-05-25,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,phoenix premier fc 2015 boys white,FC Sonora 2015 Boys White,Phoenix Premier FC 2015 Boys White,1,2,Arizona U11 State League,2025-07-26,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,madison fc 2015 boys white,FC Sonora 2015 Boys White,Madison FC 2015 Boys White,0,1,Desert Classic,2024-11-06,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,phoenix premier fc 2015 boys red,FC Sonora 2015 Boys White,Phoenix Premier FC 2015 Boys Red,0,4,Cactus Cup,2025-02-07,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,paris saint-germain academy phoenix 2015 boys blue,FC Sonora 2015 Boys White,Paris Saint-Germain Academy Phoenix 2015 Boys Blue,4,4,Desert Classic,2025-05-07,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,canyon del oro soccer club 2015 boys white,FC Sonora 2015 Boys White,Canyon Del Oro Soccer Club 2015 Boys White,1,1,AZ Cup,2025-08-24,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,paladin soccer club 2015 boys blue,FC Sonora 2015 Boys White,Paladin Soccer Club 2015 Boys Blue,2,0,AZ Cup,2025-04-15,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,playmaker futbol academy 2015 boys,FC Sonora 2015 Boys White,Playmaker Futbol Academy 2015 Boys,1,4,Phoenix Premier League,2024-11-02,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,rsl-az yuma 2015 boys blue,FC Sonora 2015 Boys White,RSL-AZ Yuma 2015 Boys Blue,4,2,Phoenix Premier League,2025-08-07,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,real arizona fc 2015 boys red,FC Sonora 2015 Boys White,Real Arizona FC 2015 Boys Red,1,3,Phoenix Premier League,2025-04-05,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,synergy fc az 2015 boys blue,FC Sonora 2015 Boys White,Synergy FC AZ 2015 Boys Blue,4,3,Phoenix Premier League,2025-08-14,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,united latinos sc 2015 boys white,FC Sonora 2015 Boys White,United Latinos SC 2015 Boys White,4,4,Desert Classic,2024-11-16,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,fc sonora 2015 boys blue,FC Sonora 2015 Boys White,FC Sonora 2015 Boys Blue,4,3,Arizona U11 State League,2025-04-17,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,next level soccer (az) 2015 boys,FC Sonora 2015 Boys White,Next Level Soccer (AZ) 2015 Boys,4,1,Phoenix Premier League,2025-02-19,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,bala fc 2015 boys blue,FC Sonora 2015 Boys White,Bala FC 2015 Boys Blue,3,1,Arizona U11 State League,2025-06-03,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,next level soccer (az) 2015 boys,FC Sonora 2015 Boys White,Next Level Soccer (AZ) 2015 Boys,1,1,Desert Classic,2025-02-14,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
fc sonora 2015 boys white,vail sc 2015 boys blue,FC Sonora 2015 Boys White,Vail SC 2015 Boys Blue,1,2,Desert Classic,2025-02-21,az_boys_u11,https://rankings.gotsport.com/teams/u11_124
