Team A,Team B,Score A,Score B,Date
scottsdale soccer club 2016 boys blue,gilbert soccer club 2016 boys black,2,2,2025-09-20
scottsdale soccer club 2016 boys blue,az arsenal soccer club 2016 boys gold,0,4,2025-05-13
scottsdale soccer club 2016 boys blue,casa grande soccer club 2016 boys red,2,0,2025-05-13
scottsdale soccer club 2016 boys blue,avondale soccer club 2016 boys red,1,4,2025-04-29
scottsdale soccer club 2016 boys blue,rsl-az north 2016 boys black,3,2,2025-02-20
scottsdale soccer club 2016 boys blue,rsl-az yuma 2016 boys gold,1,4,2025-02-08
scottsdale soccer club 2016 boys blue,buckeye soccer club 2016 boys blue,0,4,2025-01-18
scottsdale soccer club 2016 boys blue,buckeye soccer club 2016 boys blue,2,4,2025-05-28
scottsdale soccer club 2016 boys blue,maricopa soccer club 2016 boys gold,0,4,2025-09-25
scottsdale soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,4,4,2025-01-24
scottsdale soccer club 2016 boys blue,maricopa soccer club 2016 boys red,0,1,2025-03-03
scottsdale soccer club 2016 boys blue,casa grande soccer club 2016 boys red,2,1,2025-03-06
scottsdale soccer club 2016 boys blue,tempe soccer club 2016 boys white,4,3,2025-05-02
scottsdale soccer club 2016 boys blue,rsl-az south 2016 boys gold,3,0,2025-03-03
scottsdale soccer club 2016 boys blue,rsl-az north 2016 boys white,1,0,2025-08-30
scottsdale soccer club 2016 boys blue,cave creek soccer club 2016 boys white,4,1,2025-03-24
scottsdale soccer club 2016 boys blue,az arsenal soccer club 2016 boys gold,1,2,2025-06-19
scottsdale soccer club 2016 boys blue,fc elite arizona 2016 boys black,4,3,2024-12-30
scottsdale soccer club 2016 boys blue,buckeye soccer club 2016 boys blue,4,3,2025-03-28
scottsdale soccer club 2016 boys blue,rsl-az yuma 2016 boys gold,2,2,2025-03-07
scottsdale soccer club 2016 boys blue,maricopa soccer club 2016 boys red,3,3,2025-05-17
fc tucson youth soccer 2016 boys gold,buckeye soccer club 2016 boys blue,1,4,2025-06-07
fc tucson youth soccer 2016 boys gold,casa grande soccer club 2016 boys gold,4,3,2025-09-11
fc tucson youth soccer 2016 boys gold,az arsenal soccer club 2016 boys blue,2,1,2025-05-29
fc tucson youth soccer 2016 boys gold,az arsenal soccer club 2016 boys blue,3,1,2025-03-04
fc tucson youth soccer 2016 boys gold,casa grande soccer club 2016 boys black,4,2,2025-05-08
fc tucson youth soccer 2016 boys gold,rsl-az north 2016 boys blue,0,3,2025-07-01
fc tucson youth soccer 2016 boys gold,paradise valley soccer club 2016 boys gold,3,3,2025-08-21
fc tucson youth soccer 2016 boys gold,glendale soccer club 2016 boys black,0,1,2024-12-30
fc tucson youth soccer 2016 boys gold,rsl-az west valley 2016 boys white,4,1,2025-01-04
fc tucson youth soccer 2016 boys gold,fc tucson youth soccer 2016 boys red,4,3,2025-01-21
fc tucson youth soccer 2016 boys gold,az arsenal soccer club 2016 boys blue,4,2,2025-03-19
fc tucson youth soccer 2016 boys gold,rsl-az yuma 2016 boys gold,4,3,2025-02-21
fc tucson youth soccer 2016 boys gold,scottsdale soccer club 2016 boys white,1,4,2025-09-21
fc tucson youth soccer 2016 boys gold,queen creek soccer club 2016 boys blue,4,3,2025-02-13
fc tucson youth soccer 2016 boys gold,chandler soccer club 2016 boys blue,0,3,2025-10-01
fc tucson youth soccer 2016 boys gold,buckeye soccer club 2016 boys black,3,4,2025-08-18
fc tucson youth soccer 2016 boys gold,peoria soccer club 2016 boys gold,2,0,2025-08-02
fc tucson youth soccer 2016 boys gold,chandler soccer club 2016 boys blue,1,3,2025-03-23
fc tucson youth soccer 2016 boys gold,glendale soccer club 2016 boys white,0,1,2025-10-01
fc tucson youth soccer 2016 boys gold,avondale soccer club 2016 boys red,3,2,2024-12-31
fc tucson youth soccer 2016 boys gold,paradise valley soccer club 2016 boys blue,3,4,2025-07-04
fc tucson youth soccer 2016 boys gold,buckeye soccer club 2016 boys black,4,3,2025-09-20
fc tucson youth soccer 2016 boys gold,fountain hills soccer club 2016 boys white,3,1,2025-10-04
fc tucson youth soccer 2016 boys gold,rsl-az yuma 2016 boys gold,4,3,2025-07-17
fc tucson youth soccer 2016 boys gold,phoenix premier fc 2016 boys red,3,1,2025-02-04
az arsenal soccer club 2016 boys blue,casa grande soccer club 2016 boys black,4,3,2025-06-06
az arsenal soccer club 2016 boys blue,casa grande soccer club 2016 boys blue,2,1,2025-02-12
az arsenal soccer club 2016 boys blue,az soccer club 2016 boys white,1,3,2025-07-16
az arsenal soccer club 2016 boys blue,apache junction soccer club 2016 boys red,0,2,2025-02-04
az arsenal soccer club 2016 boys blue,fc tucson youth soccer 2016 boys red,0,2,2025-07-30
az arsenal soccer club 2016 boys blue,phoenix premier fc 2016 boys black,1,1,2025-09-04
az arsenal soccer club 2016 boys blue,phoenix premier fc 2016 boys gold,4,1,2025-02-11
az arsenal soccer club 2016 boys blue,maricopa soccer club 2016 boys black,1,0,2025-08-11
az arsenal soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,1,3,2025-05-26
az arsenal soccer club 2016 boys blue,cave creek soccer club 2016 boys black,3,0,2025-07-01
az arsenal soccer club 2016 boys blue,rsl-az west valley 2016 boys black,0,3,2025-06-17
az arsenal soccer club 2016 boys blue,maricopa soccer club 2016 boys red,0,3,2025-01-09
az arsenal soccer club 2016 boys blue,buckeye soccer club 2016 boys gold,3,1,2025-03-03
az arsenal soccer club 2016 boys blue,gilbert soccer club 2016 boys gold,2,4,2025-07-06
az arsenal soccer club 2016 boys blue,phoenix premier fc 2016 boys black,2,1,2024-12-27
az arsenal soccer club 2016 boys blue,maricopa soccer club 2016 boys red,3,2,2025-04-03
az arsenal soccer club 2016 boys blue,chandler soccer club 2016 boys red,0,1,2025-01-04
az arsenal soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,3,4,2025-05-10
az arsenal soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,1,2,2025-02-18
az arsenal soccer club 2016 boys blue,goodyear soccer club 2016 boys black,0,2,2025-08-22
az arsenal soccer club 2016 boys blue,scottsdale soccer club 2016 boys white,1,1,2025-09-03
az arsenal soccer club 2016 boys blue,queen creek soccer club 2016 boys blue,2,2,2025-07-24
az arsenal soccer club 2016 boys blue,fc tucson youth soccer 2016 boys red,3,2,2025-01-25
az arsenal soccer club 2016 boys blue,fc tucson youth soccer 2016 boys red,3,0,2025-06-19
az arsenal soccer club 2016 boys blue,tempe soccer club 2016 boys white,2,4,2025-07-13
valley united fc 2016 boys white,paradise valley soccer club 2016 boys gold,1,2,2025-03-08
valley united fc 2016 boys white,fountain hills soccer club 2016 boys blue,4,0,2025-03-15
valley united fc 2016 boys white,queen creek soccer club 2016 boys gold,0,3,2025-07-22
valley united fc 2016 boys white,queen creek soccer club 2016 boys blue,4,4,2025-05-24
valley united fc 2016 boys white,casa grande soccer club 2016 boys red,3,1,2025-10-04
valley united fc 2016 boys white,paradise valley soccer club 2016 boys blue,0,2,2025-08-18
valley united fc 2016 boys white,az soccer club 2016 boys red,0,0,2025-09-17
valley united fc 2016 boys white,az arsenal soccer club 2016 boys blue,2,0,2025-07-05
valley united fc 2016 boys white,phoenix rising fc 2016 boys gold,3,3,2024-12-23
valley united fc 2016 boys white,maricopa soccer club 2016 boys black,3,0,2025-06-29
valley united fc 2016 boys white,scottsdale soccer club 2016 boys white,4,2,2025-01-21
valley united fc 2016 boys white,buckeye soccer club 2016 boys black,2,3,2025-09-04
valley united fc 2016 boys white,rsl-az yuma 2016 boys gold,3,2,2025-01-22
valley united fc 2016 boys white,mesa soccer club 2016 boys gold,0,3,2025-07-11
valley united fc 2016 boys white,peoria soccer club 2016 boys gold,0,0,2025-05-24
valley united fc 2016 boys white,rsl-az yuma 2016 boys gold,0,4,2025-10-04
valley united fc 2016 boys white,apache junction soccer club 2016 boys red,1,3,2024-12-25
valley united fc 2016 boys white,apache junction soccer club 2016 boys red,3,3,2025-04-28
valley united fc 2016 boys white,rsl-az yuma 2016 boys gold,0,1,2025-02-23
valley united fc 2016 boys white,apache junction soccer club 2016 boys red,3,0,2025-03-04
valley united fc 2016 boys white,buckeye soccer club 2016 boys blue,3,3,2025-09-20
valley united fc 2016 boys white,rsl-az north 2016 boys blue,0,4,2025-05-04
valley united fc 2016 boys white,az arsenal soccer club 2016 boys blue,2,3,2025-05-07
valley united fc 2016 boys white,paradise valley soccer club 2016 boys blue,1,2,2025-07-25
valley united fc 2016 boys white,cave creek soccer club 2016 boys white,0,3,2025-08-26
casa grande soccer club 2016 boys blue,az soccer club 2016 boys gold,4,0,2025-01-20
casa grande soccer club 2016 boys blue,fountain hills soccer club 2016 boys white,2,1,2025-03-17
casa grande soccer club 2016 boys blue,az soccer club 2016 boys gold,1,1,2025-04-30
casa grande soccer club 2016 boys blue,peoria soccer club 2016 boys black,0,0,2025-05-02
casa grande soccer club 2016 boys blue,casa grande soccer club 2016 boys black,0,0,2025-05-25
casa grande soccer club 2016 boys blue,glendale soccer club 2016 boys black,0,4,2025-03-24
casa grande soccer club 2016 boys blue,maricopa soccer club 2016 boys white,3,1,2025-08-22
casa grande soccer club 2016 boys blue,rsl-az north 2016 boys black,2,0,2025-03-01
casa grande soccer club 2016 boys blue,casa grande soccer club 2016 boys black,1,2,2025-07-20
casa grande soccer club 2016 boys blue,mesa soccer club 2016 boys gold,4,4,2025-07-05
casa grande soccer club 2016 boys blue,phoenix rising fc 2016 boys gold,0,4,2025-07-27
casa grande soccer club 2016 boys blue,casa grande soccer club 2016 boys gold,0,2,2025-04-15
casa grande soccer club 2016 boys blue,glendale soccer club 2016 boys blue,4,0,2025-09-20
casa grande soccer club 2016 boys blue,rsl-az north 2016 boys white,2,3,2024-12-31
casa grande soccer club 2016 boys blue,queen creek soccer club 2016 boys white,4,3,2025-04-21
casa grande soccer club 2016 boys blue,desert sc 2016 boys blue,4,3,2025-03-26
casa grande soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,4,2,2025-01-30
casa grande soccer club 2016 boys blue,avondale soccer club 2016 boys red,0,3,2025-03-09
casa grande soccer club 2016 boys blue,peoria soccer club 2016 boys gold,2,1,2025-01-13
casa grande soccer club 2016 boys blue,phoenix premier fc 2016 boys gold,1,2,2025-07-15
casa grande soccer club 2016 boys blue,queen creek soccer club 2016 boys blue,4,4,2025-05-26
casa grande soccer club 2016 boys blue,gilbert soccer club 2016 boys gold,0,1,2025-02-22
casa grande soccer club 2016 boys blue,phoenix rising fc 2016 boys gold,0,4,2025-06-16
casa grande soccer club 2016 boys blue,fountain hills soccer club 2016 boys white,1,1,2025-01-10
casa grande soccer club 2016 boys blue,az arsenal soccer club 2016 boys blue,4,2,2025-09-19
rsl-az south 2016 boys blue,chandler soccer club 2016 boys blue,4,2,2025-07-04
rsl-az south 2016 boys blue,az arsenal soccer club 2016 boys gold,2,0,2025-03-04
rsl-az south 2016 boys blue,queen creek soccer club 2016 boys gold,3,3,2025-01-03
rsl-az south 2016 boys blue,fountain hills soccer club 2016 boys white,4,1,2025-05-29
rsl-az south 2016 boys blue,chandler soccer club 2016 boys red,3,3,2025-03-07
rsl-az south 2016 boys blue,fc tucson youth soccer 2016 boys gold,4,4,2025-06-28
rsl-az south 2016 boys blue,az soccer club 2016 boys gold,1,1,2025-01-24
rsl-az south 2016 boys blue,apache junction soccer club 2016 boys red,2,3,2025-05-31
rsl-az south 2016 boys blue,rsl-az south 2016 boys gold,1,0,2024-12-22
rsl-az south 2016 boys blue,peoria soccer club 2016 boys black,2,1,2025-09-17
rsl-az south 2016 boys blue,glendale soccer club 2016 boys black,3,1,2025-03-23
rsl-az south 2016 boys blue,phoenix rising fc 2016 boys gold,0,2,2025-04-25
rsl-az south 2016 boys blue,chandler soccer club 2016 boys blue,4,0,2024-12-26
rsl-az south 2016 boys blue,casa grande soccer club 2016 boys black,2,0,2025-06-15
rsl-az south 2016 boys blue,paradise valley soccer club 2016 boys blue,4,3,2025-07-22
rsl-az south 2016 boys blue,rsl-az north 2016 boys blue,0,3,2025-08-04
rsl-az south 2016 boys blue,surprise soccer club 2016 boys blue,2,2,2025-02-12
rsl-az south 2016 boys blue,mesa soccer club 2016 boys blue,3,2,2025-03-16
rsl-az south 2016 boys blue,rsl-az west valley 2016 boys black,3,4,2024-12-15
rsl-az south 2016 boys blue,mesa soccer club 2016 boys blue,1,0,2025-06-23
rsl-az south 2016 boys blue,rsl-az yuma 2016 boys gold,0,2,2025-03-09
rsl-az south 2016 boys blue,gilbert soccer club 2016 boys blue,0,2,2025-05-13
rsl-az south 2016 boys blue,peoria soccer club 2016 boys black,0,3,2025-10-02
rsl-az south 2016 boys blue,rsl-az west valley 2016 boys red,4,3,2025-05-26
rsl-az south 2016 boys blue,az arsenal soccer club 2016 boys gold,1,4,2025-08-11
goodyear soccer club 2016 boys gold,fc tucson youth soccer 2016 boys white,0,3,2025-03-29
goodyear soccer club 2016 boys gold,surprise soccer club 2016 boys red,1,0,2025-06-25
goodyear soccer club 2016 boys gold,phoenix premier fc 2016 boys gold,4,2,2025-05-01
goodyear soccer club 2016 boys gold,paradise valley soccer club 2016 boys white,0,3,2025-05-25
goodyear soccer club 2016 boys gold,chandler soccer club 2016 boys red,4,3,2025-04-28
goodyear soccer club 2016 boys gold,cave creek soccer club 2016 boys white,0,1,2025-09-06
goodyear soccer club 2016 boys gold,fountain hills soccer club 2016 boys white,0,4,2025-05-30
goodyear soccer club 2016 boys gold,chandler soccer club 2016 boys gold,2,2,2025-05-30
goodyear soccer club 2016 boys gold,avondale soccer club 2016 boys red,3,4,2025-10-05
goodyear soccer club 2016 boys gold,goodyear soccer club 2016 boys black,3,3,2025-07-23
goodyear soccer club 2016 boys gold,gilbert soccer club 2016 boys blue,4,1,2025-03-19
goodyear soccer club 2016 boys gold,surprise soccer club 2016 boys red,0,0,2025-07-22
goodyear soccer club 2016 boys gold,rsl-az yuma 2016 boys red,2,0,2025-07-26
goodyear soccer club 2016 boys gold,paradise valley soccer club 2016 boys gold,0,2,2025-05-12
goodyear soccer club 2016 boys gold,rsl-az west valley 2016 boys red,2,0,2025-02-14
goodyear soccer club 2016 boys gold,chandler soccer club 2016 boys blue,1,2,2024-12-27
goodyear soccer club 2016 boys gold,gilbert soccer club 2016 boys gold,1,2,2025-06-24
goodyear soccer club 2016 boys gold,fountain hills soccer club 2016 boys white,0,0,2025-04-03
goodyear soccer club 2016 boys gold,phoenix rising fc 2016 boys gold,1,2,2025-05-12
goodyear soccer club 2016 boys gold,fountain hills soccer club 2016 boys blue,4,2,2025-01-22
goodyear soccer club 2016 boys gold,buckeye soccer club 2016 boys gold,4,2,2025-07-02
goodyear soccer club 2016 boys gold,fc tucson youth soccer 2016 boys gold,4,2,2025-08-30
goodyear soccer club 2016 boys gold,fc elite arizona 2016 boys black,0,1,2024-12-16
goodyear soccer club 2016 boys gold,fountain hills soccer club 2016 boys blue,0,4,2025-03-08
goodyear soccer club 2016 boys gold,phoenix premier fc 2016 boys gold,4,0,2025-03-05
cave creek soccer club 2016 boys black,peoria soccer club 2016 boys white,0,4,2025-08-18
cave creek soccer club 2016 boys black,paradise valley soccer club 2016 boys blue,1,0,2025-07-26
cave creek soccer club 2016 boys black,fountain hills soccer club 2016 boys blue,2,0,2024-12-20
cave creek soccer club 2016 boys black,maricopa soccer club 2016 boys white,1,1,2024-12-25
cave creek soccer club 2016 boys black,buckeye soccer club 2016 boys black,3,4,2025-01-06
cave creek soccer club 2016 boys black,peoria soccer club 2016 boys gold,0,2,2025-09-06
cave creek soccer club 2016 boys black,queen creek soccer club 2016 boys blue,2,0,2025-07-15
cave creek soccer club 2016 boys black,queen creek soccer club 2016 boys blue,2,0,2025-06-25
cave creek soccer club 2016 boys black,apache junction soccer club 2016 boys red,2,3,2025-06-01
cave creek soccer club 2016 boys black,gilbert soccer club 2016 boys gold,3,4,2025-05-18
cave creek soccer club 2016 boys black,fountain hills soccer club 2016 boys blue,2,1,2025-09-21
cave creek soccer club 2016 boys black,maricopa soccer club 2016 boys gold,0,2,2025-08-23
cave creek soccer club 2016 boys black,phoenix premier fc 2016 boys gold,0,0,2025-07-07
cave creek soccer club 2016 boys black,fc tucson youth soccer 2016 boys gold,0,4,2025-01-09
cave creek soccer club 2016 boys black,az soccer club 2016 boys red,0,1,2025-02-09
cave creek soccer club 2016 boys black,scottsdale soccer club 2016 boys white,2,2,2025-04-02
cave creek soccer club 2016 boys black,apache junction soccer club 2016 boys red,3,1,2025-08-03
cave creek soccer club 2016 boys black,paradise valley soccer club 2016 boys white,1,2,2025-09-12
cave creek soccer club 2016 boys black,buckeye soccer club 2016 boys gold,4,3,2025-01-01
cave creek soccer club 2016 boys black,fc tucson youth soccer 2016 boys gold,4,1,2025-07-14
cave creek soccer club 2016 boys black,avondale soccer club 2016 boys white,3,0,2025-10-09
cave creek soccer club 2016 boys black,casa grande soccer club 2016 boys gold,2,0,2025-05-28
cave creek soccer club 2016 boys black,surprise soccer club 2016 boys blue,4,0,2025-03-10
cave creek soccer club 2016 boys black,maricopa soccer club 2016 boys black,4,1,2025-07-01
cave creek soccer club 2016 boys black,rsl-az north 2016 boys white,3,0,2025-07-23
fountain hills soccer club 2016 boys white,glendale soccer club 2016 boys black,2,0,2025-06-18
fountain hills soccer club 2016 boys white,rsl-az yuma 2016 boys gold,3,1,2025-02-04
fountain hills soccer club 2016 boys white,rsl-az west valley 2016 boys red,0,2,2025-05-06
fountain hills soccer club 2016 boys white,fountain hills soccer club 2016 boys red,1,4,2025-09-08
fountain hills soccer club 2016 boys white,rsl-az west valley 2016 boys gold,1,2,2025-02-22
fountain hills soccer club 2016 boys white,fc tucson youth soccer 2016 boys gold,4,4,2025-02-12
fountain hills soccer club 2016 boys white,casa grande soccer club 2016 boys white,2,0,2025-01-03
fountain hills soccer club 2016 boys white,queen creek soccer club 2016 boys blue,4,1,2025-09-11
fountain hills soccer club 2016 boys white,chandler soccer club 2016 boys blue,0,3,2025-06-11
fountain hills soccer club 2016 boys white,rsl-az north 2016 boys white,3,4,2025-02-15
fountain hills soccer club 2016 boys white,glendale soccer club 2016 boys black,0,4,2025-08-22
fountain hills soccer club 2016 boys white,phoenix premier fc 2016 boys gold,1,1,2025-06-30
fountain hills soccer club 2016 boys white,maricopa soccer club 2016 boys white,2,2,2025-01-28
fountain hills soccer club 2016 boys white,az arsenal soccer club 2016 boys blue,3,1,2025-01-15
fountain hills soccer club 2016 boys white,cave creek soccer club 2016 boys white,0,0,2025-07-14
fountain hills soccer club 2016 boys white,scottsdale soccer club 2016 boys black,3,3,2025-04-29
fountain hills soccer club 2016 boys white,glendale soccer club 2016 boys white,1,4,2024-12-18
fountain hills soccer club 2016 boys white,buckeye soccer club 2016 boys blue,2,2,2025-03-08
fountain hills soccer club 2016 boys white,maricopa soccer club 2016 boys white,2,4,2025-05-15
fountain hills soccer club 2016 boys white,glendale soccer club 2016 boys black,3,4,2025-07-24
fountain hills soccer club 2016 boys white,glendale soccer club 2016 boys black,1,4,2025-10-06
fountain hills soccer club 2016 boys white,rsl-az west valley 2016 boys white,4,3,2025-08-08
fountain hills soccer club 2016 boys white,rsl-az west valley 2016 boys gold,3,1,2025-08-05
fountain hills soccer club 2016 boys white,fc tucson youth soccer 2016 boys gold,1,3,2025-07-06
fountain hills soccer club 2016 boys white,casa grande soccer club 2016 boys black,0,1,2025-04-29
goodyear soccer club 2016 boys black,fc tucson youth soccer 2016 boys red,4,2,2024-12-21
goodyear soccer club 2016 boys black,cave creek soccer club 2016 boys black,2,1,2025-03-23
goodyear soccer club 2016 boys black,chandler soccer club 2016 boys blue,3,0,2025-01-25
goodyear soccer club 2016 boys black,phoenix rising fc 2016 boys red,0,1,2025-08-25
goodyear soccer club 2016 boys black,scottsdale soccer club 2016 boys gold,0,3,2025-01-31
goodyear soccer club 2016 boys black,peoria soccer club 2016 boys gold,3,4,2025-04-03
goodyear soccer club 2016 boys black,rsl-az north 2016 boys white,0,2,2024-12-25
goodyear soccer club 2016 boys black,queen creek soccer club 2016 boys white,4,2,2025-05-01
goodyear soccer club 2016 boys black,casa grande soccer club 2016 boys red,3,3,2025-05-13
goodyear soccer club 2016 boys black,az arsenal soccer club 2016 boys blue,4,4,2024-12-18
goodyear soccer club 2016 boys black,fountain hills soccer club 2016 boys red,0,0,2025-09-29
goodyear soccer club 2016 boys black,scottsdale soccer club 2016 boys white,2,2,2025-07-14
goodyear soccer club 2016 boys black,queen creek soccer club 2016 boys gold,1,0,2024-12-26
goodyear soccer club 2016 boys black,phoenix rising fc 2016 boys gold,0,2,2025-06-10
goodyear soccer club 2016 boys black,chandler soccer club 2016 boys red,1,1,2025-02-21
goodyear soccer club 2016 boys black,surprise soccer club 2016 boys blue,4,4,2025-04-17
goodyear soccer club 2016 boys black,buckeye soccer club 2016 boys blue,2,1,2025-06-29
goodyear soccer club 2016 boys black,fc tucson youth soccer 2016 boys gold,2,3,2025-07-01
goodyear soccer club 2016 boys black,maricopa soccer club 2016 boys gold,1,4,2025-02-16
goodyear soccer club 2016 boys black,queen creek soccer club 2016 boys gold,0,4,2025-06-22
goodyear soccer club 2016 boys black,scottsdale soccer club 2016 boys black,3,2,2025-10-02
goodyear soccer club 2016 boys black,desert sc 2016 boys white,0,2,2025-04-15
goodyear soccer club 2016 boys black,rsl-az west valley 2016 boys red,3,4,2025-05-15
goodyear soccer club 2016 boys black,rsl-az north 2016 boys black,1,0,2025-05-12
goodyear soccer club 2016 boys black,queen creek soccer club 2016 boys white,1,3,2025-03-19
rsl-az yuma 2016 boys gold,buckeye soccer club 2016 boys black,3,3,2025-09-01
rsl-az yuma 2016 boys gold,casa grande soccer club 2016 boys black,1,1,2025-07-19
rsl-az yuma 2016 boys gold,gilbert soccer club 2016 boys red,3,2,2025-02-18
rsl-az yuma 2016 boys gold,casa grande soccer club 2016 boys gold,2,2,2025-07-16
rsl-az yuma 2016 boys gold,fountain hills soccer club 2016 boys white,3,4,2025-02-10
rsl-az yuma 2016 boys gold,rsl-az south 2016 boys gold,3,0,2025-07-03
rsl-az yuma 2016 boys gold,cave creek soccer club 2016 boys white,4,4,2025-02-05
rsl-az yuma 2016 boys gold,scottsdale soccer club 2016 boys white,2,2,2024-12-15
rsl-az yuma 2016 boys gold,az soccer club 2016 boys red,0,1,2025-05-31
rsl-az yuma 2016 boys gold,peoria soccer club 2016 boys gold,1,1,2025-03-23
rsl-az yuma 2016 boys gold,valley united fc 2016 boys white,2,0,2025-05-23
rsl-az yuma 2016 boys gold,desert sc 2016 boys blue,0,4,2025-01-29
rsl-az yuma 2016 boys gold,peoria soccer club 2016 boys gold,3,2,2025-07-06
rsl-az yuma 2016 boys gold,maricopa soccer club 2016 boys gold,2,1,2025-07-12
rsl-az yuma 2016 boys gold,gilbert soccer club 2016 boys white,1,2,2025-05-15
rsl-az yuma 2016 boys gold,glendale soccer club 2016 boys black,2,0,2025-09-01
rsl-az yuma 2016 boys gold,goodyear soccer club 2016 boys gold,1,1,2025-07-28
rsl-az yuma 2016 boys gold,rsl-az west valley 2016 boys white,2,3,2025-07-28
rsl-az yuma 2016 boys gold,phoenix premier fc 2016 boys red,3,0,2025-05-07
rsl-az yuma 2016 boys gold,fountain hills soccer club 2016 boys white,4,0,2025-05-25
rsl-az yuma 2016 boys gold,fc tucson youth soccer 2016 boys red,1,2,2025-01-21
rsl-az yuma 2016 boys gold,az soccer club 2016 boys black,0,3,2025-02-19
rsl-az yuma 2016 boys gold,goodyear soccer club 2016 boys gold,2,2,2025-05-26
rsl-az yuma 2016 boys gold,paradise valley soccer club 2016 boys gold,0,1,2025-07-29
rsl-az yuma 2016 boys gold,fc elite arizona 2016 boys black,1,3,2025-01-30
phoenix premier fc 2016 boys gold,goodyear soccer club 2016 boys black,0,4,2025-04-24
phoenix premier fc 2016 boys gold,az soccer club 2016 boys white,1,0,2025-10-07
phoenix premier fc 2016 boys gold,fc tucson youth soccer 2016 boys gold,0,4,2025-04-07
phoenix premier fc 2016 boys gold,desert sc 2016 boys white,2,2,2025-07-10
phoenix premier fc 2016 boys gold,az arsenal soccer club 2016 boys blue,2,3,2025-06-18
phoenix premier fc 2016 boys gold,buckeye soccer club 2016 boys black,3,1,2025-06-17
phoenix premier fc 2016 boys gold,scottsdale soccer club 2016 boys gold,2,0,2025-08-15
phoenix premier fc 2016 boys gold,scottsdale soccer club 2016 boys gold,0,4,2025-04-08
phoenix premier fc 2016 boys gold,gilbert soccer club 2016 boys red,1,4,2025-03-16
phoenix premier fc 2016 boys gold,casa grande soccer club 2016 boys white,0,2,2025-01-04
phoenix premier fc 2016 boys gold,maricopa soccer club 2016 boys black,0,4,2025-08-05
phoenix premier fc 2016 boys gold,rsl-az west valley 2016 boys red,2,3,2025-09-21
phoenix premier fc 2016 boys gold,casa grande soccer club 2016 boys blue,1,2,2025-10-09
phoenix premier fc 2016 boys gold,casa grande soccer club 2016 boys gold,0,0,2025-01-23
phoenix premier fc 2016 boys gold,queen creek soccer club 2016 boys blue,1,2,2025-08-10
phoenix premier fc 2016 boys gold,buckeye soccer club 2016 boys black,3,2,2025-04-08
phoenix premier fc 2016 boys gold,maricopa soccer club 2016 boys white,1,2,2024-12-20
phoenix premier fc 2016 boys gold,valley united fc 2016 boys black,3,4,2024-12-20
phoenix premier fc 2016 boys gold,fc tucson youth soccer 2016 boys gold,4,0,2025-02-19
phoenix premier fc 2016 boys gold,az soccer club 2016 boys gold,3,2,2025-02-24
phoenix premier fc 2016 boys gold,valley united fc 2016 boys black,0,4,2025-02-01
phoenix premier fc 2016 boys gold,fountain hills soccer club 2016 boys red,4,1,2025-05-11
phoenix premier fc 2016 boys gold,peoria soccer club 2016 boys black,4,1,2025-03-30
phoenix premier fc 2016 boys gold,rsl-az yuma 2016 boys gold,4,4,2025-01-11
phoenix premier fc 2016 boys gold,surprise soccer club 2016 boys blue,3,1,2025-02-08
chandler soccer club 2016 boys blue,scottsdale soccer club 2016 boys white,4,3,2025-02-07
chandler soccer club 2016 boys blue,cave creek soccer club 2016 boys white,3,1,2025-09-26
chandler soccer club 2016 boys blue,queen creek soccer club 2016 boys blue,3,0,2025-03-09
chandler soccer club 2016 boys blue,chandler soccer club 2016 boys gold,2,4,2025-02-12
chandler soccer club 2016 boys blue,az soccer club 2016 boys white,1,2,2024-12-30
chandler soccer club 2016 boys blue,rsl-az south 2016 boys gold,3,3,2025-08-03
chandler soccer club 2016 boys blue,paradise valley soccer club 2016 boys blue,1,0,2025-05-24
chandler soccer club 2016 boys blue,chandler soccer club 2016 boys red,4,3,2025-09-14
chandler soccer club 2016 boys blue,paradise valley soccer club 2016 boys gold,3,1,2025-05-12
chandler soccer club 2016 boys blue,buckeye soccer club 2016 boys black,4,1,2025-04-06
chandler soccer club 2016 boys blue,rsl-az north 2016 boys black,0,3,2025-07-29
chandler soccer club 2016 boys blue,goodyear soccer club 2016 boys gold,1,0,2025-07-18
chandler soccer club 2016 boys blue,rsl-az north 2016 boys white,1,2,2025-06-08
chandler soccer club 2016 boys blue,phoenix premier fc 2016 boys black,4,1,2025-06-21
chandler soccer club 2016 boys blue,casa grande soccer club 2016 boys blue,2,2,2025-07-10
chandler soccer club 2016 boys blue,paradise valley soccer club 2016 boys blue,2,3,2025-08-20
chandler soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,2,0,2025-09-19
chandler soccer club 2016 boys blue,surprise soccer club 2016 boys red,4,1,2025-03-03
chandler soccer club 2016 boys blue,rsl-az north 2016 boys black,1,3,2025-06-10
chandler soccer club 2016 boys blue,apache junction soccer club 2016 boys red,0,1,2025-09-10
chandler soccer club 2016 boys blue,scottsdale soccer club 2016 boys black,2,4,2025-09-29
chandler soccer club 2016 boys blue,buckeye soccer club 2016 boys blue,1,3,2025-05-10
