Team A,Team B,Score A,Score B,Date,Competition,SourceURL
goodyear soccer club 2016 gold,surprise soccer club 2016 red,0,0,2025-07-22,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,rsl-az yuma 2016 red,2,0,2025-07-26,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,paradise valley soccer club 2016 gold,0,2,2025-05-12,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,rsl-az west valley 2016 red,2,0,2025-02-14,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,chandler soccer club 2016 blue,1,2,2024-12-27,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,gilbert soccer club 2016 gold,1,2,2025-06-24,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,fountain hills soccer club 2016 white,0,0,2025-04-03,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,phoenix rising 2016 gold,1,2,2025-05-12,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,fountain hills soccer club 2016 blue,4,2,2025-01-22,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,buckeye soccer club 2016 gold,4,2,2025-07-02,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,tucson youth soccer 2016 gold,4,2,2025-08-30,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,elite arizona 2016 black,0,1,2024-12-16,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,fountain hills soccer club 2016 blue,0,4,2025-03-08,League Play,https://rankings.gotsport.com/teams/u10_97
goodyear soccer club 2016 gold,phoenix premier 2016 gold,4,0,2025-03-05,League Play,https://rankings.gotsport.com/teams/u10_97
cave creek soccer club 2016 black,peoria soccer club 2016 white,0,4,2025-08-18,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,paradise valley soccer club 2016 blue,1,0,2025-07-26,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,fountain hills soccer club 2016 blue,2,0,2024-12-20,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,maricopa soccer club 2016 white,1,1,2024-12-25,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,buckeye soccer club 2016 black,3,4,2025-01-06,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,peoria soccer club 2016 gold,0,2,2025-09-06,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,queen creek soccer club 2016 blue,2,0,2025-07-15,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,queen creek soccer club 2016 blue,2,0,2025-06-25,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,apache junction soccer club 2016 red,2,3,2025-06-01,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,gilbert soccer club 2016 gold,3,4,2025-05-18,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,fountain hills soccer club 2016 blue,2,1,2025-09-21,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,maricopa soccer club 2016 gold,0,2,2025-08-23,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,phoenix premier 2016 gold,0,0,2025-07-07,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,tucson youth soccer 2016 gold,0,4,2025-01-09,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,az soccer club 2016 red,0,1,2025-02-09,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,scottsdale soccer club 2016 white,2,2,2025-04-02,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,apache junction soccer club 2016 red,3,1,2025-08-03,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,paradise valley soccer club 2016 white,1,2,2025-09-12,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,buckeye soccer club 2016 gold,4,3,2025-01-01,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,tucson youth soccer 2016 gold,4,1,2025-07-14,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,avondale soccer club 2016 white,3,0,2025-10-09,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,casa grande soccer club 2016 gold,2,0,2025-05-28,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,surprise soccer club 2016 blue,4,0,2025-03-10,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,maricopa soccer club 2016 black,4,1,2025-07-01,League Play,https://rankings.gotsport.com/teams/u10_98
cave creek soccer club 2016 black,rsl-az north 2016 white,3,0,2025-07-23,League Play,https://rankings.gotsport.com/teams/u10_98
fountain hills soccer club 2016 white,glendale soccer club 2016 black,2,0,2025-06-18,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,rsl-az yuma 2016 gold,3,1,2025-02-04,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,rsl-az west valley 2016 red,0,2,2025-05-06,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,fountain hills soccer club 2016 red,1,4,2025-09-08,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,rsl-az west valley 2016 gold,1,2,2025-02-22,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,tucson youth soccer 2016 gold,4,4,2025-02-12,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,casa grande soccer club 2016 white,2,0,2025-01-03,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,queen creek soccer club 2016 blue,4,1,2025-09-11,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,chandler soccer club 2016 blue,0,3,2025-06-11,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,rsl-az north 2016 white,3,4,2025-02-15,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,glendale soccer club 2016 black,0,4,2025-08-22,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,phoenix premier 2016 gold,1,1,2025-06-30,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,maricopa soccer club 2016 white,2,2,2025-01-28,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,az arsenal soccer club 2016 blue,3,1,2025-01-15,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,cave creek soccer club 2016 white,0,0,2025-07-14,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,scottsdale soccer club 2016 black,3,3,2025-04-29,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,glendale soccer club 2016 white,1,4,2024-12-18,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,buckeye soccer club 2016 blue,2,2,2025-03-08,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,maricopa soccer club 2016 white,2,4,2025-05-15,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,glendale soccer club 2016 black,3,4,2025-07-24,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,glendale soccer club 2016 black,1,4,2025-10-06,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,rsl-az west valley 2016 white,4,3,2025-08-08,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,rsl-az west valley 2016 gold,3,1,2025-08-05,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,tucson youth soccer 2016 gold,1,3,2025-07-06,League Play,https://rankings.gotsport.com/teams/u10_99
fountain hills soccer club 2016 white,casa grande soccer club 2016 black,0,1,2025-04-29,League Play,https://rankings.gotsport.com/teams/u10_99
goodyear soccer club 2016 black,tucson youth soccer 2016 red,4,2,2024-12-21,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,cave creek soccer club 2016 black,2,1,2025-03-23,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,chandler soccer club 2016 blue,3,0,2025-01-25,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,phoenix rising 2016 red,0,1,2025-08-25,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,scottsdale soccer club 2016 gold,0,3,2025-01-31,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,peoria soccer club 2016 gold,3,4,2025-04-03,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,rsl-az north 2016 white,0,2,2024-12-25,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,queen creek soccer club 2016 white,4,2,2025-05-01,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,casa grande soccer club 2016 red,3,3,2025-05-13,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,az arsenal soccer club 2016 blue,4,4,2024-12-18,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,fountain hills soccer club 2016 red,0,0,2025-09-29,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,scottsdale soccer club 2016 white,2,2,2025-07-14,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,queen creek soccer club 2016 gold,1,0,2024-12-26,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,phoenix rising 2016 gold,0,2,2025-06-10,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,chandler soccer club 2016 red,1,1,2025-02-21,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,surprise soccer club 2016 blue,4,4,2025-04-17,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,buckeye soccer club 2016 blue,2,1,2025-06-29,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,tucson youth soccer 2016 gold,2,3,2025-07-01,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,maricopa soccer club 2016 gold,1,4,2025-02-16,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,queen creek soccer club 2016 gold,0,4,2025-06-22,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,scottsdale soccer club 2016 black,3,2,2025-10-02,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,desert 2016 white,0,2,2025-04-15,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,rsl-az west valley 2016 red,3,4,2025-05-15,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,rsl-az north 2016 black,1,0,2025-05-12,League Play,https://rankings.gotsport.com/teams/u10_100
goodyear soccer club 2016 black,queen creek soccer club 2016 white,1,3,2025-03-19,League Play,https://rankings.gotsport.com/teams/u10_100
rsl-az yuma 2016 gold,buckeye soccer club 2016 black,3,3,2025-09-01,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,casa grande soccer club 2016 black,1,1,2025-07-19,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,gilbert soccer club 2016 red,3,2,2025-02-18,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,casa grande soccer club 2016 gold,2,2,2025-07-16,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,fountain hills soccer club 2016 white,3,4,2025-02-10,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,rsl-az south 2016 gold,3,0,2025-07-03,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,cave creek soccer club 2016 white,4,4,2025-02-05,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,scottsdale soccer club 2016 white,2,2,2024-12-15,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,az soccer club 2016 red,0,1,2025-05-31,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,peoria soccer club 2016 gold,1,1,2025-03-23,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,valley united 2016 white,2,0,2025-05-23,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,desert 2016 blue,0,4,2025-01-29,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,peoria soccer club 2016 gold,3,2,2025-07-06,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,maricopa soccer club 2016 gold,2,1,2025-07-12,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,gilbert soccer club 2016 white,1,2,2025-05-15,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,glendale soccer club 2016 black,2,0,2025-09-01,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,goodyear soccer club 2016 gold,1,1,2025-07-28,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,rsl-az west valley 2016 white,2,3,2025-07-28,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,phoenix premier 2016 red,3,0,2025-05-07,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,fountain hills soccer club 2016 white,4,0,2025-05-25,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,tucson youth soccer 2016 red,1,2,2025-01-21,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,az soccer club 2016 black,0,3,2025-02-19,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,goodyear soccer club 2016 gold,2,2,2025-05-26,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,paradise valley soccer club 2016 gold,0,1,2025-07-29,League Play,https://rankings.gotsport.com/teams/u10_101
rsl-az yuma 2016 gold,elite arizona 2016 black,1,3,2025-01-30,League Play,https://rankings.gotsport.com/teams/u10_101
phoenix premier 2016 gold,goodyear soccer club 2016 black,0,4,2025-04-24,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,az soccer club 2016 white,1,0,2025-10-07,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,tucson youth soccer 2016 gold,0,4,2025-04-07,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,desert 2016 white,2,2,2025-07-10,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,az arsenal soccer club 2016 blue,2,3,2025-06-18,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,buckeye soccer club 2016 black,3,1,2025-06-17,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,scottsdale soccer club 2016 gold,2,0,2025-08-15,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,scottsdale soccer club 2016 gold,0,4,2025-04-08,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,gilbert soccer club 2016 red,1,4,2025-03-16,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,casa grande soccer club 2016 white,0,2,2025-01-04,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,maricopa soccer club 2016 black,0,4,2025-08-05,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,rsl-az west valley 2016 red,2,3,2025-09-21,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,casa grande soccer club 2016 blue,1,2,2025-10-09,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,casa grande soccer club 2016 gold,0,0,2025-01-23,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,queen creek soccer club 2016 blue,1,2,2025-08-10,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,buckeye soccer club 2016 black,3,2,2025-04-08,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,maricopa soccer club 2016 white,1,2,2024-12-20,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,valley united 2016 black,3,4,2024-12-20,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,tucson youth soccer 2016 gold,4,0,2025-02-19,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,az soccer club 2016 gold,3,2,2025-02-24,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,valley united 2016 black,0,4,2025-02-01,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,fountain hills soccer club 2016 red,4,1,2025-05-11,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,peoria soccer club 2016 black,4,1,2025-03-30,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,rsl-az yuma 2016 gold,4,4,2025-01-11,League Play,https://rankings.gotsport.com/teams/u10_102
phoenix premier 2016 gold,surprise soccer club 2016 blue,3,1,2025-02-08,League Play,https://rankings.gotsport.com/teams/u10_102
chandler soccer club 2016 blue,scottsdale soccer club 2016 white,4,3,2025-02-07,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,cave creek soccer club 2016 white,3,1,2025-09-26,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,queen creek soccer club 2016 blue,3,0,2025-03-09,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,chandler soccer club 2016 gold,2,4,2025-02-12,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,az soccer club 2016 white,1,2,2024-12-30,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,rsl-az south 2016 gold,3,3,2025-08-03,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,paradise valley soccer club 2016 blue,1,0,2025-05-24,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,chandler soccer club 2016 red,4,3,2025-09-14,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,paradise valley soccer club 2016 gold,3,1,2025-05-12,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,buckeye soccer club 2016 black,4,1,2025-04-06,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,rsl-az north 2016 black,0,3,2025-07-29,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,goodyear soccer club 2016 gold,1,0,2025-07-18,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,rsl-az north 2016 white,1,2,2025-06-08,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,phoenix premier 2016 black,4,1,2025-06-21,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,casa grande soccer club 2016 blue,2,2,2025-07-10,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,paradise valley soccer club 2016 blue,2,3,2025-08-20,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,tucson youth soccer 2016 gold,2,0,2025-09-19,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,surprise soccer club 2016 red,4,1,2025-03-03,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,rsl-az north 2016 black,1,3,2025-06-10,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,apache junction soccer club 2016 red,0,1,2025-09-10,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,scottsdale soccer club 2016 black,2,4,2025-09-29,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,buckeye soccer club 2016 blue,1,3,2025-05-10,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,rsl-az north 2016 black,2,2,2025-05-03,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,maricopa soccer club 2016 gold,0,3,2025-07-13,League Play,https://rankings.gotsport.com/teams/u10_103
chandler soccer club 2016 blue,mesa soccer club 2016 blue,3,1,2025-02-05,League Play,https://rankings.gotsport.com/teams/u10_103
apache junction soccer club 2016 red,maricopa soccer club 2016 black,1,3,2025-02-13,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,az arsenal soccer club 2016 gold,2,3,2025-08-29,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,mesa soccer club 2016 blue,0,4,2025-09-22,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,surprise soccer club 2016 red,2,4,2025-08-01,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,tucson youth soccer 2016 white,2,3,2025-06-03,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,elite arizona 2016 black,3,3,2024-12-21,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,tucson youth soccer 2016 gold,0,3,2024-12-21,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,mesa soccer club 2016 blue,1,0,2025-04-16,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,casa grande soccer club 2016 black,3,1,2025-02-05,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,casa grande soccer club 2016 gold,4,0,2025-09-09,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,phoenix rising 2016 gold,2,4,2025-05-12,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,az soccer club 2016 black,4,4,2025-09-15,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,casa grande soccer club 2016 gold,1,2,2025-09-30,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,rsl-az south 2016 gold,3,4,2025-08-08,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,chandler soccer club 2016 red,3,4,2025-01-08,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,gilbert soccer club 2016 gold,0,0,2025-07-14,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,az arsenal soccer club 2016 gold,4,3,2025-05-22,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,desert 2016 white,4,2,2025-07-13,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,az soccer club 2016 black,1,2,2025-05-27,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,mesa soccer club 2016 blue,4,3,2025-01-11,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,peoria soccer club 2016 gold,0,2,2025-03-27,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,gilbert soccer club 2016 black,1,4,2025-07-31,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,tempe soccer club 2016 black,1,4,2025-09-21,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,valley united 2016 white,0,2,2025-02-22,League Play,https://rankings.gotsport.com/teams/u10_104
apache junction soccer club 2016 red,rsl-az yuma 2016 gold,4,1,2025-08-07,League Play,https://rankings.gotsport.com/teams/u10_104
casa grande soccer club 2016 black,chandler soccer club 2016 red,0,1,2025-07-09,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,chandler soccer club 2016 gold,0,1,2025-07-16,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,paradise valley soccer club 2016 gold,3,1,2025-07-01,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,buckeye soccer club 2016 blue,3,1,2025-08-24,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,desert 2016 blue,4,3,2025-09-05,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,paradise valley soccer club 2016 white,1,0,2025-04-16,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,peoria soccer club 2016 black,2,1,2025-06-10,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,peoria soccer club 2016 black,0,2,2025-01-17,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,maricopa soccer club 2016 red,0,0,2025-09-19,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,buckeye soccer club 2016 blue,3,0,2025-05-14,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,valley united 2016 black,1,4,2025-01-10,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,buckeye soccer club 2016 black,1,2,2025-07-03,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,valley united 2016 white,1,3,2025-01-20,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,rsl-az north 2016 black,0,3,2025-05-23,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,paradise valley soccer club 2016 gold,0,0,2025-10-04,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,queen creek soccer club 2016 blue,4,2,2025-01-11,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,mesa soccer club 2016 blue,3,4,2025-07-05,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,tucson youth soccer 2016 gold,3,3,2025-08-22,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,gilbert soccer club 2016 blue,0,2,2025-07-24,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,chandler soccer club 2016 gold,4,2,2024-12-28,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,maricopa soccer club 2016 gold,4,4,2025-05-12,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,rsl-az north 2016 white,2,3,2025-01-04,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,rsl-az west valley 2016 white,3,0,2025-07-22,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,glendale soccer club 2016 black,3,0,2025-06-21,League Play,https://rankings.gotsport.com/teams/u10_105
casa grande soccer club 2016 black,casa grande soccer club 2016 white,1,0,2025-01-25,League Play,https://rankings.gotsport.com/teams/u10_105
buckeye soccer club 2016 blue,gilbert soccer club 2016 gold,1,0,2025-05-09,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,az soccer club 2016 black,4,3,2025-05-23,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,cave creek soccer club 2016 black,1,3,2025-04-02,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,az arsenal soccer club 2016 blue,1,4,2025-06-18,League Play,https://rankings.gotsport.com/teams/u10_106
