gotsport_team_id,display_name,club,state,region,country,age_group,gender
42171416,CDO 15B Premier,Canyon Del Oro Soccer Club,AZ,4,USA,U11,M
42162010,CCV Stars 15 Boys South Pre-ECNL,CCV STARS,AZ,4,USA,U11,M
42158049,ALBION SC San Diego B15 Academy,ALBION SC San Diego,CAS,4,USA,U11,M
42163321,SLSG IL B 2015 Academy Red,St. Louis Scott Gallagher,IL,2,USA,U11,M
42163121,GOTFC 2015 Elite,Miami Athletic Club,FL,3,USA,U11,M
42159058,Walnut Creek Surf 15B White,Walnut Creek Surf Soccer Club,CAN,4,USA,U11,M
42161917,EJE7 2015,EJE7 ,FL,3,USA,U11,M
42164317,Cobras El Paso 2015,El Paso Premier League,TXS,3,USA,U11,M
42160993,Weston FC 2015 Boys White,Weston FC,FL,3,USA,U11,M
42158350,TFA-SELA B2015 White,TOTAL FUTBOL ACADEMY (CA),CAS,4,USA,U11,M
42159360,Cal Magic 2015B East,California Magic Soccer Club,CAN,4,USA,U11,M
42159157,Napoli Gold,Huntington Inter FC ,NYE,1,USA,U11,M
42160337,Alex 2015 Boys White,Alexandria SA,VA,1,USA,U11,M
42161182,Mellindo FC 2015 A,,UT,4,USA,U11,M
42160217,Dynamos SC 15B Gold,Dynamos SC,AZ,4,USA,U11,M
42158739,15B FPFC PRE-ECNL II,Florida Premier FC,FL,3,USA,U11,M
42159051,Lightning 15 Teal,San Juan Soccer Club,CAN,4,USA,U11,M
42159715,Lancaster FC 2015 Boys Academy,Lancaster FC,PAE,1,USA,U11,M
42159412,15B White,Sacramento United,CAN,4,USA,U11,M
42161542,SWFL Soccer Academy 2015-2016,SWFL Soccer Academy,FL,3,USA,U11,M
42158111,Little Knights,North Bay Premier Club,CAN,4,USA,U11,M
42160188,Players 15 Boys Academy,Players SC,NV,4,USA,U11,M
42164595,VV FC 15B Kit,,TXN,3,USA,U11,M
42158317,White Conshy '15 (B),FC DELCO,PAE,1,USA,U11,M
42158822,Davis Legacy 15B White,Davis Legacy Soccer Club,CAN,4,USA,U11,M
42160487,Indiana Elite FC Pre - ECNL B15,Indiana Elite F.C.,IN,2,USA,U11,M
42159025,Diablo Valley FC 15B Delta 2,Diablo Valley Futbol Club,CAN,4,USA,U11,M
42159860,WP Academy National 2015,White Plains YS,NYE,1,USA,U11,M
42159771,EM B15 EDP,East Meadow Soccer Club,NYE,1,USA,U11,M
42160030,Mineola 2015 Red,Mineola (LIJSL),NYE,1,USA,U11,M
42176873,SC Pro Soccer Academy 2015B Team 1,SC Pro Soccer,CAN,4,USA,U11,M
42168602,Weston FC 2015 Future Elite III,Weston FC,FL,3,USA,U11,M
42158958,Palo Alto SC 15B Pre-MLS NEXT,Palo Alto SC,CAN,4,USA,U11,M
42161345,Tuzos USA 2015A,FBSL,AZ,4,USA,U11,M
42163956,2015 BOYS ECNL DEV 1,Sporting Jax Soccer Academy,FL,3,USA,U11,M
42160724,Florida Fire West Pines United 2015 Black,West Pines United FC,FL,3,USA,U11,M
42160339,Alex 2015 Boys Red,Alexandria SA,VA,1,USA,U11,M
42161983,AZSC 2015B White,Arizona Soccer Club,AZ,4,USA,U11,M
42160294,Solar Pre ECNL B15 Rodriguez Red,Solar SC,TXN,3,USA,U11,M
42158610,24 APSC 2015B Arsenal,Arden Park Soccer Club,CAN,4,USA,U11,M
42158699,San Ramon FC 15B Pre ECNL-RL,San Ramon FC,CAN,4,USA,U11,M
42158866,Rocklin FC 15B White,Rocklin FC,CAN,4,USA,U11,M
42162516,WYO 307 2015 Boys,Wyoming Soccer Association,WY,4,USA,U11,M
42163550,RENO MINEROS,Northern Nevada Soccer Club ,NV,4,USA,U11,M
42158979,Burlingame SC 2015B Black,Burlingame Soccer Club,CAN,4,USA,U11,M
42158507,SD Surf Academy Boys 2015 (Penate),San Diego Surf Soccer Club,CAS,4,USA,U11,M
42161051,Pittsburgh Riverhounds Academy North Huntingdon 2015 Boys,Pittsburgh Riverhounds,PAW,1,USA,U11,M
42158599,2015 Boys Red,Clippers FC,CAN,4,USA,U11,M
42161229,Deportivo Cali Pembroke 2015 Mafla,Miami Stars Soccer,FL,3,USA,U11,M
42161609,East Valley NSFC 15 Boys Tiggs,East Valley/NSFC,AZ,4,USA,U11,M
42160894,KBSC Elite 2015,Key Biscayne SC,FL,3,USA,U11,M
42161707,Deportivo Coras USA 2015,FBSL,AZ,4,USA,U11,M
42158388,PHENOM B2015II,Phenom Soccer Academy,CAS,4,USA,U11,M
42159252,Greenhaven SC 15B,Greenhaven Soccer Club,CAN,4,USA,U11,M
42160738,West Valley 2015 Boys Rose,RSL-AZ West Valley,AZ,4,USA,U11,M
42158833,Sporting Columbia 15B Navy,Sporting Columbia SC,MO,2,USA,U11,M
42159702,Blast 2015,Auburndale SC ,NYE,1,USA,U11,M
42161908,ONE FC B2015 BLUE,NEUESPORTS,FL,3,USA,U11,M
42176269,Pre MLS NEXT Black '15,FC DELCO,PAE,1,USA,U11,M
42162195,B15 EA,Inland Surf,CAS,4,USA,U11,M
42164941,Florida Royal FC 2015 Division 1 Elite,Florida Royal FC,FL,3,USA,U11,M
42158749,Parkland SC Elite B15,Parkland Soccer Club,FL,3,USA,U11,M
42158733,FPFC 15B WC REGIONAL,Florida Premier FC,FL,3,USA,U11,M
42161097,Fuego FC 2015,Fuego FC,TXN,3,USA,U11,M
42161667,Future_Sa_15_Blue,Future Soccer Academy,NJ,1,USA,U11,M
42158119,CFA OC SC B15 Pre NPL Goicochea,California Football Academy,CAS,4,USA,U11,M
42159549,Towson United 2015B Maroon,Towson United,MD,1,USA,U11,M
42159176,HYSL Premier Elite 15B Blue,Hayward Youth Soccer League,CAN,4,USA,U11,M
42158095,Sporting CA USA Pre-ECNL B15 I,Sporting California USA,CAS,4,USA,U11,M
42175837,APSC 2015B Arsenal,Arden Park Soccer Club,CAN,4,USA,U11,M
42159993,B2015 (Ultra),Atlantic United SB/LGN SC,NYE,1,USA,U11,M
42158805,Madera United FC 15B Zapata,Madera United Futbol Club,CAN,4,USA,U11,M
42158535,VE 2015 White,Vereinigung Erzgebirge SC ,PAE,1,USA,U11,M
42163339,NMSA 2015 Boys,New Mexico Soccer Academy,NM,4,USA,U11,M
42160579,Nona Soccer 2015 Boys Black,Nona Soccer Academy,FL,3,USA,U11,M
42163032,SG1 STXCL EC B15,SG1 Soccer,TXS,3,USA,U11,M
42158498,2015B Pre-ECNL,West-Mont United S.A,PAE,1,USA,U11,M
42159142,ABSC Lightning Thunder 2015B,Albany Berkeley Soccer Club,CAN,4,USA,U11,M
42163184,15B Pre-Elite I,Colorado Rapids Youth Soccer Club,CO,4,USA,U11,M
42159983,Real POB,Plainview Old Bethpage (LIJSL),NYE,1,USA,U11,M
42161830,Madison FC 15 Gold Boys,Madison FC,AZ,4,USA,U11,M
42158707,KH PreElite Swan City B15-1,Kings Hammer Swan City Soccer Club,FL,3,USA,U11,M
42172004,S5A KENDALL U11 BLACK,Soccer 5 Academy ,FL,3,USA,U11,M
42159275,COSC Pre-ECNL B15 I,California Odyssey Soccer Club,CAN,4,USA,U11,M
42160370,15 Pre-MLS Next #2,FC Tucson Youth Soccer,AZ,4,USA,U11,M
42158158,Placer United 15B Gold,Placer United Soccer Club,CAN,4,USA,U11,M
42159334,Blackhawks 15,Capital Valley Futbol Club,CAN,4,USA,U11,M
42159421,15/16,Los Banos Valley Soccer Club,CAN,4,USA,U11,M
42164129,Utah Athletic Academy B15,Utah Athletic Academy,UT,4,USA,U11,M
42160789,IdeaSport 2015 Pre MLS 2,IdeaSport Soccer Academy,FL,3,USA,U11,M
42163109,Footwork Lab Squad 2015B,Molano Futbol Academy,TXN,3,USA,U11,M
42159316,ICFC Cottleville 2015B Blue,Impact City FC - St Louis,MO,2,USA,U11,M
42158293,B2015 EA2,FC Golden State,CAN,4,USA,U11,M
42158519,Southampton Vikings,Southampton SA,PAE,1,USA,U11,M
42160525,FUTBOLTECH CHSC - 2015 EVERTON,Futboltech,NJ,1,USA,U11,M
42161056,NEFC Metro West Boys 2015 MLS Futures Red,NEFC,MA,1,USA,U11,M
42159814,380 United FC 2015B K Parks,380 United FC,TXN,3,USA,U11,M
42159555,Napa United Pre-Academy 15B Pre-MLS Next,Napa United,CAN,4,USA,U11,M
42158774,SANTA CRUZ SHARKS 15 BLUE,Santa Cruz City Soccer Club,CAN,4,USA,U11,M
42160480,SFK SELECT U10 Jonathan,,FL,3,USA,U11,M
42160333,ROA Soccer Academy 2015 Grey,ROA Soccer Academy,NV,4,USA,U11,M
42159300,Legends SC 15B-B,Legends SC Sacramento,CAN,4,USA,U11,M
42158731,FPFC 16B PRE ECNL I,Florida Premier FC,FL,3,USA,U11,M
42161855,Outkast FC Brownwood 15B,OutKast FC Brownwood,TXN,3,USA,U11,M
42161278,2015 Boys Red,Ancient City SC,FL,3,USA,U11,M
42158339,MSVG 2015 Boys,Miami Springs Soccer,FL,3,USA,U11,M
42158960,Dortmund,Atletico Santa Rosa,CAN,4,USA,U11,M
42158658,Mustang SC 15B Elite II,Mustang Soccer,CAN,4,USA,U11,M
42163209,U11,Diamonds Soccer Academy,FL,3,USA,U11,M
42160949,Doral West 2015 B,Doral West Soccer Academy,FL,3,USA,U11,M
42158396,B2015 EA,City SC - San Marcos,CAS,4,USA,U11,M
42159048,Breakers 15B Purple,Ross Valley Breakers FC,CAN,4,USA,U11,M
42161446,North Carolina FC 2015 South Red,NCFC Youth,NC,3,USA,U11,M
42158044,ALBION SC San Diego B15 Academy I,ALBION SC San Diego,CAS,4,USA,U11,M
42177449,LAFC So Cal Pre ECNL 2 B2015,LAFC So Cal,CAS,4,USA,U11,M
42159450,2015 - NEAL RED,Ironbound SC,NJ,1,USA,U11,M
42162680,Water Futbol Farm,Hanford Youth Soccer League,CAN,4,USA,U11,M
42158085,B2015 SB Dodds (x),Beach Futbol Club,CAS,4,USA,U11,M
42158948,Steamer's Crew U11 2015B Blue,Steamer's Crew Soccer Club,MO,2,USA,U11,M
42160462,2015B WHITE,Miami Breakers FC,FL,3,USA,U11,M
42158381,B15 FC,Legends FC - San Diego,CAS,4,USA,U11,M
42175272,Gt18 B15,956 United,TXS,3,USA,U11,M
42163322,SLSG MO B 2015 Academy,St. Louis Scott Gallagher,MO,2,USA,U11,M
42158752,Cottleville United 2015B White,Cottleville United,MO,2,USA,U11,M
42158528,Pre-Academy 15B,Keystone FC,PAE,1,USA,U11,M
42168113,PA Classics Academy Lancaster 15M,PA Classics,PAE,1,USA,U11,M
42176270,Pre MLS NEXT White '15,FC DELCO,PAE,1,USA,U11,M
42158328,FCE 2015 Boys Pre ECNL,FC Europa,PAE,1,USA,U11,M
42159082,UST FC Real Madrid B2015,UST FC Academy,NYE,1,USA,U11,M
42160398,Las Vegas Sports Academy U11 Boys Black 2015,Las Vegas Sports Academy,NV,4,USA,U11,M
42160668,15 Boys Soul Warriors,FC Tucson Youth Soccer,AZ,4,USA,U11,M
42162233,DFW Tejanos 2015 Boys,Mid Cities Tejanos,TXN,3,USA,U11,M
42161444,Herndon 2015B VISA,Herndon Youth Soccer,VA,1,USA,U11,M
42161731,FC Charles '15 Boys - Red,FC Charles 1658,MD,1,USA,U11,M
42158307,Nido Aguila SD Cabrales B2015,Nido Aguila San Diego,CAS,4,USA,U11,M
42169970,Old Line FC Boys 15 Black,Old Line Football Club,MD,1,USA,U11,M
42158219,B2015 Academy,Empire Surf,CAS,4,USA,U11,M
42160481,SFK ELITE U10 Randy,,FL,3,USA,U11,M
42158533,Mustang SC 15B Elite I,Mustang Soccer,CAN,4,USA,U11,M
42158333,Irvine 2015 Ba*,Strikers FC,CAS,4,USA,U11,M
42158967,Sheriffs FC 2015B Pre-ECNL,Sheriffs FC,CAN,4,USA,U11,M
42158598,MAKO 2015 BOYS GREEN SEFPL,Mako Soccer Club,FL,3,USA,U11,M
42161041,2015 Boys Pre-MLS Next,RNY FC Youth,NYW,1,USA,U11,M
42161415,PRFC Desert Foothills 15B Predator,Phoenix Rising Desert Foothills,AZ,4,USA,U11,M
42158563,2015 Rush Boys,PA Rush,PAE,1,USA,U11,M
42159057,Walnut Creek Surf 15B Blue,Walnut Creek Surf Soccer Club,CAN,4,USA,U11,M
42160776,New York Red Bulls Pre-Academy 2015 South,Red Bulls (NJ),NJ,1,USA,U11,M
42159127,Ajax United 15B White Pre-MLS II,Ajax United,CAN,4,USA,U11,M
42161196,15B NJMarkette,RSL-AZ South,AZ,4,USA,U11,M
42158681,XF 2015 RCL 2,Crossfire Premier,WA,4,USA,U11,M
42162577,FC Dallas 15B South Academy,FC Dallas Youth,TXN,3,USA,U11,M
42158540,Chargers LWR B2015 Pre-EA ARCHIVED PER JUAN,Chargers SC LWR,FL,3,USA,U11,M
42159965,Synergy FC 15/16B Montone,Synergy FC AZ,AZ,4,USA,U11,M
42161015,Deportivo Cali Pembroke 2015 Willington,Miami Stars Soccer,FL,3,USA,U11,M
42159054,Jupiter United 2015 Boys Elite,Jupiter United Soccer,FL,3,USA,U11,M
42160580,Dynamos SC 15B SC,Dynamos SC,AZ,4,USA,U11,M
42159359,Mt. Diablo Mustang 2015B White,Mt Diablo Mustang Soccer,CAN,4,USA,U11,M
42158082,B2015 SB Caldwell,Beach Futbol Club,CAS,4,USA,U11,M
42158067,WHITE B15,San Clemente Surf Soccer,CAS,4,USA,U11,M
42169635,SC LIONS 2015B RED,Santa Clara Youth Soccer League,CAN,4,USA,U11,M
42159798,SLSG MO B 2015 Elite Blue,St. Louis Scott Gallagher,MO,2,USA,U11,M
42159730,15B Black DW,Utah Avalanche,UT,4,USA,U11,M
42158907,Castro Valley SC CVSC United 2015 Boys Green,Castro Valley Soccer Club,CAN,4,USA,U11,M
42159000,St. Louis Stars SC 15 Boys Academy Red,St. Louis Stars SC,MO,2,USA,U11,M
42162669,PRFC West Valley 15B Predator,Phoenix Rising FC,AZ,4,USA,U11,M
42159033,Livingston Fuego FC 15B,Livingston Fuego,CAN,4,USA,U11,M
42162198,La Piedad FC 2015,FBSL,AZ,4,USA,U11,M
42158872,Fusion SC Pre ECNL RL B15,Livermore Fusion SC,CAN,4,USA,U11,M
42158932,SASA Spirits 2015B Blue,SASA Spirits SC,IL,2,USA,U11,M
42158112,Sting Black '15,Upper Dublin SC,PAE,1,USA,U11,M
42158014,Carlsbad B15 Pre MLS Next II - Menezes,City SC,CAS,4,USA,U11,M
42158864,City SC Kings County B2015,City SC Kings County,CAN,4,USA,U11,M
42162486,Soccer United 2015,Soccer United,NJ,1,USA,U11,M
42159877,Las Vegas Sports Academy U10 Boys Grey 2015,Las Vegas Sports Academy,NV,4,USA,U11,M
42161890,KBSC Premier 2015,Key Biscayne SC,FL,3,USA,U11,M
42160243,Pima Surf Academy Boys 15,Pima County Surf Soccer Club,AZ,4,USA,U11,M
42158298,B2015 GOLD,LAFC So Cal,CAS,4,USA,U11,M
42158207,Breakers B2015 Black Pre-NL,Oceanside,CAS,4,USA,U11,M
42162681,VISTA HL92 Soccer Academy 2015B Yellow,Virginia Independent Soccer Team Association,VA,1,USA,U11,M
42158087,B2015 Gold,Golden Eagles FC,CAS,4,USA,U11,M
42159215,SF Seals 15B Black,San Francisco Seals,CAN,4,USA,U11,M
42162501,B2015 PRE-ECNL,LAFC So Cal,CAS,4,USA,U11,M
42160497,Lex Sporting Club 15B Green,Lexington Sporting,KY,2,USA,U11,M
42158391,Sporting Athletic Club 2015B Red I,Sporting Athletic Club,DE,1,USA,U11,M
42158159,Placer United 15B Black,Placer United Soccer Club,CAN,4,USA,U11,M
42161564,North Carolina FC 2015 North Red,NCFC Youth,NC,3,USA,U11,M
42158336,NB B2015 Blue,Pateadores Soccer Club,CAS,4,USA,U11,M
42158605,North Marin United 15 Boys Intrepid,North Marin United,CAN,4,USA,U11,M
42158048,ALBION SC San Diego B15 Academy II,ALBION SC San Diego,CAS,4,USA,U11,M
42158947,Alliance 2015B Navy,Eastshore Alliance FC,CAN,4,USA,U11,M
42160137,ALBION SC Las Vegas B15 Academy III,ALBION SC Las Vegas,NV,4,USA,U11,M
42158919,2015B Platinum 1,Elk Grove Soccer,CAN,4,USA,U11,M
42171763,TUSC 2015 Boys U11 Black,Trumbull United SC,CT,1,USA,U11,M
42159079,Kaos 2015B Blue Rivera,Atwater Kaos Futbol Club,CAN,4,USA,U11,M
42160848,2015 White,South Miami United FC,FL,3,USA,U11,M
42174809,EMSC Super Y Vipers,East Meadow Soccer Club,NYE,1,USA,U11,M
42160696,U11 Black 2015,International Soccer Club,FL,3,USA,U11,M
42160719,Florida Fire West Pines United 2015 Gold,West Pines United FC,FL,3,USA,U11,M
42158197,LFA Blue Star Major 2015B,Lou Fusz Athletic,MO,2,USA,U11,M
42158268,B2015 Navy,West Coast F.C. ,CAS,4,USA,U11,M
42158870,STLDA 2015B Elite Red,St. Louis Development Academy,MO,2,USA,U11,M
42162338,West Valley 15/16B,Pima County Surf Soccer Club,AZ,4,USA,U11,M
42176611,15B Pre Ecnl Volt,RISE Soccer Club,TXS,3,USA,U11,M
42160098,Hauppauge Warriors BU11,Hauppauge (LIJSL),NYE,1,USA,U11,M
42159254,WESCO 15B Blue - Wildcats,WESCO United,CAN,4,USA,U11,M
42159161,Central Coast FC 15Black,Real Atletico Futbol Club,CAN,4,USA,U11,M
42158875,FLS 15B Premier I,Folsom Lake Surf,CAN,4,USA,U11,M
42159345,WSC 15B Orange,Woodland Soccer Club,CAN,4,USA,U11,M
42172690,Forza Azzurri 2015’s,Tournament Team,PAE,1,USA,U11,M
42158578,PA Classics Hbg 2015 Boys U11 Academy,PA Classics Harrisburg (LDSA),PAE,1,USA,U11,M
42158756,15 Boys Inferno Copa,Idaho Inferno Soccer Club,ID,4,USA,U11,M
42159034,Lobitos S.C. - Jaguares-15B,Lobitos Soccer Club,CAN,4,USA,U11,M
42159591,NYSC B2015 White,New York SC,NYE,1,USA,U11,M
42159340,South San Jose 15B Blue,South San Jose Soccer League,CAN,4,USA,U11,M
42159066,SVU Boys 15 Green,Sonoma Valley United,CAN,4,USA,U11,M
42159556,Napa United Pre-Academy 15B Elite l,Napa United,CAN,4,USA,U11,M
42175674,FC Golden State B2015 Elite,FC Golden State ,CAS,4,USA,U11,M
42159102,BUSC 2015 Elite 1,Ballistic United,CAN,4,USA,U11,M
42162421,CSSA 2015B Blue,Coral Springs Soccer Academy & Futsal,FL,3,USA,U11,M
42162480,Springs SC Pre-ECNL B15,Springs Soccer Club,FL,3,USA,U11,M
42160882,TSJFC 2015B North Pre-Academy,The St. James Football Club,VA,1,USA,U11,M
42159491,2015 Blue,FC Westchester,NYE,1,USA,U11,M
42158536,CLW Chargers B2015 Pre-MLS (U10) Yellow,Chargers Soccer Club,FL,3,USA,U11,M
42161955,Homestead Elite U10B,Miami Athletic Club,FL,3,USA,U11,M
42159363,Valley United 15 Boys Orange-RR,Valley United Soccer Club Association,CAN,4,USA,U11,M
42161926,Eastside FC B16 Red,Eastside FC (WA),WA,4,USA,U11,M
42163259,Molano Fútbol Academy South 2015B,Molano Futbol Academy,TXN,3,USA,U11,M
42161786,Tuzos Nogales 2015,FBSL,AZ,4,USA,U11,M
42163414,Vamos DUKES,,NM,4,USA,U11,M
42159447,15B White,San Jose Rush,CAN,4,USA,U11,M
42159027,Elite B15,Central Valley Premier FC,CAN,4,USA,U11,M
42162287,Avanti SA Pre ECNL B15 Joundi,Avanti Soccer Academy,TXN,3,USA,U11,M
42159632,BVB 15B PreECNL Elite (Klassen),BVB International Academy Texas,TXN,3,USA,U11,M
42163697,2015 - Boys Blue,Galt Futbol Club,CAN,4,USA,U11,M
42161991,Loudoun 2015B Pre-MLS Next Red,Loudoun Soccer Club,VA,1,USA,U11,M
42159155,FSC15B Spartans,Fruitridge Soccer Club,CAN,4,USA,U11,M
42158554,Yardley Makefield Soccer 2015 Boys Bayern,Yardley Makefield Soccer,PAE,1,USA,U11,M
42158666,TBU 2015B North Red WFPL,Tampa Bay United,FL,3,USA,U11,M
42158942,B2015 Pre MLS Next I,DUSC,NYE,1,USA,U11,M
42162164,B2015 TER STEGEN,BARCA Academy Pro Miami,FL,3,USA,U11,M
42164728,MAFC 2015 Red,Matias Almeyda Futbol Club,TXS,3,USA,U11,M
42163601,INACTIVE Coppell FC 15B Hernandez Red,Coppell FC,TXN,3,USA,U11,M
42160406,EMSSC 2015 Panthers,East Moline Silvis Soccer Club,IL,2,USA,U11,M
42160591,LV Heat Surf B15 Pre NP Summerlin,LV Heat Surf SC ,NV,4,USA,U11,M
42158565,NW United B15 Blk,Northwest United FC,WA,4,USA,U11,M
42164506,Deportivo 59 FC 2015B Premier,Deportivo 59 FC,IL,2,USA,U11,M
42158000,City SC Central Valley AV-B2015,City SC Central Valley,CAN,4,USA,U11,M
42158254,B2015 MG Pre-NPL,Slammers FC,CAS,4,USA,U11,M
42158971,IR Academy 15B White,IR Academy,CAN,4,USA,U11,M
42158489,2015 Boys White,Clippers FC,CAN,4,USA,U11,M
42158989,Burlingame SC 2015B Navy,Burlingame Soccer Club,CAN,4,USA,U11,M
42160723,15 Boys National League #1,FC Tucson Youth Soccer,AZ,4,USA,U11,M
42160537,CE 2015B Grasshoppers (Red),Columbus Force SC,OH,2,USA,U11,M
42160570,PBG 15 BOYS PRE-ECNL SWOOSH,Palm Beach Kicks,FL,3,USA,U11,M
42160821,Force 15B Elite,De Anza Force,CAN,4,USA,U11,M
42158080,B2015 ES A. Lopez,Beach Futbol Club,CAS,4,USA,U11,M
42158147,Vipers 2015,Springfield FC,PAE,1,USA,U11,M
42158860,Revolution 15B Blue,Revolution FC,CAN,4,USA,U11,M
42158603,High Desert B15 EA2,SoCal Elite FC,CAS,4,USA,U11,M
42176698,SGA 2015B Premier,SGA,TXS,3,USA,U11,M
42161010,JAM Doral - Rugani,,FL,3,USA,U11,M
42158859,COSC Pre-ECNL RL B15,California Odyssey Soccer Club,CAN,4,USA,U11,M
42159623,New York Red Bulls Pre-Academy 2015 North,Red Bulls (NJ),NJ,1,USA,U11,M
42170457,15B NMarkette Pre-MLS Next,RSL-AZ South,AZ,4,USA,U11,M
42161936,Forza Rossoblú 2015’s,Tournament Team,PAE,1,USA,U11,M
42159332,Eagles Black 15B,San Bruno Lowen 83,CAN,4,USA,U11,M
42158891,Castro Valley SC CVSC United 2015 Boys Yellow,Castro Valley Soccer Club,CAN,4,USA,U11,M
42158853,Cottleville United 2015B Red,Cottleville United,MO,2,USA,U11,M
42158632,Marin FC B15Red,Marin FC,CAN,4,USA,U11,M
42164294,La Masia U10,La Masia Athletic Club,CAN,4,USA,U11,M
42160058,GC United,Garden City (LIJSL),NYE,1,USA,U11,M
42161918,FC LEGENDS UTD 15B Black,FC LEGENDS UTD,TXN,3,USA,U11,M
42169352,2015 Maryland United FC PRE- ECNL,Maryland United Football Club,MD,1,USA,U11,M
42159342,15B Blue,Sacramento Alliance SC,CAN,4,USA,U11,M
42158697,15B Blue,Azzurri FC,CAN,4,USA,U11,M
42159660,Bury City FC 2015 Boys,Bury City FC,MD,1,USA,U11,M
42159773,EM B15 preECNL-RL,East Meadow Soccer Club,NYE,1,USA,U11,M
42175708,RU RED PRE ECNL 1 B15,Richmond United,VA,1,USA,U11,M
42158742,Mutiny SC 2015B Red,North Manatee Soccer,FL,3,USA,U11,M
42165049,NY Red Bulls RDS Showcase B2015 Red,,NJ,1,USA,U11,M
42159022,Force 15B Elite II,De Anza Force,CAN,4,USA,U11,M
42160741,VSC 2015 Boys Green,Vail SC,AZ,4,USA,U11,M
42158955,TPA Chargers B2015 Pre-MLS (U10) Red,Chargers Soccer Club,FL,3,USA,U11,M
42158903,MVLA 15B Liverpool Green,Mountain View Los Altos Soccer Club,CAN,4,USA,U11,M
42159092,CCSA 2015B Premier,Central California Soccer Alliance,CAN,4,USA,U11,M
42159064,San Juan South SC 2015-16 Boys Elite,San Juan South Soccer Club,CAN,4,USA,U11,M
42160625,Real GP 15B Mancinas,Real GP,TXN,3,USA,U11,M
42176832,2015B Pre-MLS II,Bay Area Surf,CAN,4,USA,U11,M
42171547,Catalyst 15 S,HTX,TXS,3,USA,U11,M
42160218,2015 Boys ULTRA,W&H America,FL,3,USA,U11,M
42162178,AZ Thundercats 2015,FBSL,AZ,4,USA,U11,M
42162216,Tuzos Edwin 2015,FBSL,AZ,4,USA,U11,M
42157987,ALBION SC Santa Monica B15 Academy,ALBION SC Santa Monica,CAS,4,USA,U11,M
42171490,Torpedoes BU11 Red 1,Torpedoes SC,NJ,1,USA,U11,M
42162135,B15 EA,SoCal Elite FC,CAS,4,USA,U11,M
42158825,Real Inmortales,Real Sacramento Futbol Club,CAN,4,USA,U11,M
42162030,La Roca 15B R Rada,La Roca FC,UT,4,USA,U11,M
42158237,North Coast FC 15B Red,North Coast Futbol Club,CAN,4,USA,U11,M
42160304,SLSG MO B 2015 Premier White,St. Louis Scott Gallagher,MO,2,USA,U11,M
42158460,IR Academy 15B Purple,IR Academy,CAN,4,USA,U11,M
42161498,La U-USA 2015,El Paso Premier League,TXS,3,USA,U11,M
42163711,San Jose Rush 15B Academy,San Jose Rush,CAN,4,USA,U11,M
42158072,2015 Boys Blue,Philadelphia International FC,PAE,1,USA,U11,M
42158392,Rebels SC IE- B15 EA,Rebels Soccer Club,CAS,4,USA,U11,M
42159270,ECFC 15B White,Monterey County Soccer-ECFC Salinas,CAN,4,USA,U11,M
42158735,FPFC 15B TRY REGIONAL,Florida Premier FC,FL,3,USA,U11,M
42174821,Real Inland Empire,,CAS,4,USA,U11,M
42159289,2015B Black,OV Toros FC,CAN,4,USA,U11,M
42158974,Commack Cobras B15,Commack Soccer,NYE,1,USA,U11,M
42158604,STLDA 2015B Elite Silver,St. Louis Development Academy,MO,2,USA,U11,M
42163195,MIAMI UNITED FC 2015 PREMIER II,Miami Stars Soccer,FL,3,USA,U11,M
42159954,Naples Elite SC 2015 Blue FCL,Naples Elite Soccer Club,FL,3,USA,U11,M
42158732,FPFC 15B HERNANDO REGIONAL,Florida Premier FC,FL,3,USA,U11,M
42159642,Morton United FC 2015 Boys RED,Morton United FC,IL,2,USA,U11,M
42169338,Fallston Phantoms 2015,Fallston Soccer,MD,1,USA,U11,M
42161373,2015 B Timberwolves FC,,ID,4,USA,U11,M
42175004,ALBION SC Antelope Valley B15 EA,ALBION SC Antelope Valley,CAS,4,USA,U11,M
42160131,2015 Elite Colo Colo,Colo Colo Soccer Academy USA,FL,3,USA,U11,M
42159494,Bergen 2015 Boys NEAL Green,Cedar Stars Academy North,NJ,1,USA,U11,M
42158800,2015B Atletico Canarios,Atletico United FC,CAN,4,USA,U11,M
42159236,LODI FC 15B,Lodi FC,CAN,4,USA,U11,M
42176443,OK Energy FC 15B Pre-ECNL,Oklahoma Energy FC,OK,3,USA,U11,M
42159068,Alevin 2015,Pro Touch Soccer NY Academy,NYE,1,USA,U11,M
42159944,Players 15 Boys Juniors Academy 2,Players SC,NV,4,USA,U11,M
42161290,Loudoun 2015B Pre-MLS Next Black,Loudoun Soccer Club,VA,1,USA,U11,M
42159178,United Silicon Valley 15B Red,AYSO United Silicon Valley,CAN,4,USA,U11,M
42158902,MVLA 15B Liverpool White,Mountain View Los Altos Soccer Club,CAN,4,USA,U11,M
42159458,Idaho Juniors 15B Black,Idaho Juniors FC,ID,4,USA,U11,M
42164708,Pre ECNL B15 Maroon,CDA Slammers,CAS,4,USA,U11,M
42158008,Philadelphia SC Surf 15 Black,Philadelphia SC,PAE,1,USA,U11,M
42158999,RSC '15 Boys Gold,River Soccer Club,DE,1,USA,U11,M
42158069,STLDA 2015B Elite White,St. Louis Development Academy,MO,2,USA,U11,M
42159669,B2015 Green,Asphalt Green,NYE,1,USA,U11,M
42164450,B2015 Pre-NPL Black,Claremont Stars Soccer Club,CAS,4,USA,U11,M
